MutationType	ID83A	ID83B
1:Del:C:0	1.74E-02	1.58E-02
1:Del:C:1	1.71E-03	1.84E-03
1:Del:C:2	1.00E-02	8.72E-03
1:Del:C:3	3.63E-04	3.67E-04
1:Del:C:4	8.43E-03	7.52E-03
1:Del:C:5	4.33E-04	4.61E-04
1:Del:T:0	1.90E-03	2.54E-03
1:Del:T:1	6.58E-04	7.79E-04
1:Del:T:2	2.23E-03	2.11E-03
1:Del:T:3	2.59E-03	2.41E-03
1:Del:T:4	2.97E-03	2.64E-03
1:Del:T:5	3.51E-02	3.49E-02
1:Ins:C:0	1.64E-04	1.69E-04
1:Ins:C:1	5.32E-05	6.75E-05
1:Ins:C:2	7.04E-05	7.35E-05
1:Ins:C:3	5.73E-09	6.31E-05
1:Ins:C:4	1.68E-04	2.12E-04
1:Ins:C:5	2.99E-04	6.74E-04
1:Ins:T:0	3.73E-04	3.13E-04
1:Ins:T:1	3.22E-04	2.36E-04
1:Ins:T:2	4.65E-04	4.95E-04
1:Ins:T:3	1.17E-04	2.11E-04
1:Ins:T:4	1.72E-04	2.75E-04
1:Ins:T:5	3.46E-03	1.87E-02
2:Del:R:0	4.13E-04	3.98E-04
2:Del:R:1	7.22E-04	6.03E-04
2:Del:R:2	8.45E-05	7.53E-05
2:Del:R:3	5.50E-05	1.26E-04
2:Del:R:4	5.93E-05	6.07E-05
2:Del:R:5	1.60E-03	1.37E-03
3:Del:R:0	9.17E-04	8.49E-04
3:Del:R:1	1.62E-04	2.12E-04
3:Del:R:2	1.18E-04	1.48E-04
3:Del:R:3	6.87E-05	4.19E-05
3:Del:R:4	6.12E-09	4.78E-09
3:Del:R:5	4.48E-08	1.87E-05
4:Del:R:0	4.17E-04	4.00E-04
4:Del:R:1	2.55E-04	1.76E-04
4:Del:R:2	2.98E-05	8.62E-05
4:Del:R:3	2.12E-05	1.58E-05
4:Del:R:4	2.48E-03	2.61E-03
4:Del:R:5	6.12E-09	4.78E-09
5:Del:R:0	1.74E-02	1.65E-02
5:Del:R:1	2.03E-04	1.74E-04
5:Del:R:2	4.35E-05	5.34E-05
5:Del:R:3	4.21E-02	4.38E-02
5:Del:R:4	3.10E-05	2.06E-05
5:Del:R:5	1.45E-05	1.15E-05
2:Ins:R:0	1.12E-04	1.22E-04
2:Ins:R:1	1.14E-04	8.73E-05
2:Ins:R:2	9.00E-05	1.43E-04
2:Ins:R:3	8.98E-05	8.01E-05
2:Ins:R:4	8.81E-05	1.27E-04
2:Ins:R:5	5.54E-04	6.24E-04
3:Ins:R:0	4.91E-05	3.61E-05
3:Ins:R:1	9.76E-05	8.69E-05
3:Ins:R:2	2.97E-05	3.07E-05
3:Ins:R:3	1.13E-05	2.14E-05
3:Ins:R:4	2.48E-05	3.24E-05
3:Ins:R:5	1.59E-04	1.15E-04
4:Ins:R:0	8.32E-05	8.49E-05
4:Ins:R:1	9.41E-05	9.78E-05
4:Ins:R:2	8.13E-04	7.95E-04
4:Ins:R:3	6.12E-09	4.78E-09
4:Ins:R:4	5.63E-05	4.19E-05
4:Ins:R:5	1.50E-04	1.21E-04
5:Ins:R:0	4.55E-05	3.42E-05
5:Ins:R:1	5.48E-04	5.61E-04
5:Ins:R:2	2.92E-05	2.65E-05
5:Ins:R:3	3.12E-05	9.28E-06
5:Ins:R:4	2.24E-05	2.37E-05
5:Ins:R:5	2.75E-05	3.25E-05
2:Del:M:1	3.26E-04	3.37E-04
3:Del:M:1	5.11E-04	5.50E-04
3:Del:M:2	2.63E-04	4.16E-04
4:Del:M:1	2.29E-04	2.35E-04
4:Del:M:2	1.20E-04	1.23E-04
4:Del:M:3	9.02E-05	8.95E-05
5:Del:M:1	1.75E-02	1.66E-02
5:Del:M:2	8.43E-03	7.98E-03
5:Del:M:3	2.86E-03	3.04E-03
5:Del:M:4	6.91E-04	6.41E-04
5:Del:M:5	7.54E-04	5.98E-04
