MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	0.0063758699398022145	0.0009923392266500742	0.003773996529285455	0.02214567182585597	0.013129068608395755	0.030821325741708278	0.001947884145192802	0.024155959226191043	0.04548363589681685	0.20265933662652968	0.015770453047007322	0.04322470414452255	0.06573944598436356	0.05229257434606552
1:Del:C:1	0.0030304367386270316	0.00540139997843653	0.0017794838765985332	0.009263721355237066	0.016765771090285854	0.005130978245288134	0.00047467820550083426	0.023352688662707833	0.020877519585192204	0.10038715012371541	0.03873264342546463	0.012686709208676246	0.0336064101010561	0.004154983735643479
1:Del:C:2	0.0007164138462394476	0.004661517854087833	0.0033363377675414085	0.0048716173507273195	0.010004666892058532	0.005725145938340575	0.0002449947785862605	0.009411138780415058	0.013279864420183004	0.03898975359275937	0.028925269171595575	0.01289366208948195	0.012837957348674536	0.005251566470869875
1:Del:C:3	0.0015665969299152494	0.0013959597430726945	0.005725661257747561	0.0020202307027204825	0.00812253037467599	0.002984757567755878	3.693530814530277e-10	0.010215012938715518	0.011099464716393292	0.027203645054250956	0.009575962626540787	0.005109552970316145	0.002374353166669607	0.009196015252964571
1:Del:C:4	0.004578367434442043	0.00037044832482933997	0.020777331888675688	0.0012523599434643984	0.006415403410792351	0.0030880002165213226	1.654813446272385e-09	0.0034367074724286793	0.017444128601396186	0.004722368307411671	0.001694529177621007	0.0020827856101095677	0.004848898008672223	0.000585681319116702
1:Del:C:5	0.011395849087148236	0.00243609520199243	0.0753497339040041	0.0014352361252531409	0.007058494593948126	0.0010668318720490789	0.00018101256084079864	0.0008496872428804636	0.014727637158305242	0.0019698401913046835	0.0	0.010381758869625628	0.0021903595328330995	0.0047774180165083635
1:Del:T:0	0.0020885872282087803	0.0014414351270805753	0.006501187849789858	0.012084360390435905	0.02406438909471035	0.007010711832699599	0.0009725356864510104	0.030049250209730944	0.04087776137515903	0.07191819068044424	0.048646105490624904	0.06107200771570206	0.03699057264253497	0.018407611816655844
1:Del:T:1	0.0020567619800567626	0.0031321630004094913	0.0011534618434961884	0.007605787257198245	0.013622518326267083	0.00166801918996498	0.0004887296623201109	0.035987179651856424	0.03354688057675958	0.04688444066792727	0.0179293439630419	0.018892925109248608	0.027401339802891014	0.0034591252215977874
1:Del:T:2	0.0039827676769352595	0.0007878281734883786	0.0034175822581164537	0.0069330949801951645	0.015784721905366096	0.008098612362518907	0.0004181677018641494	0.01946339787915349	0.03494767714291811	0.08381089031696319	0.023932945244014264	0.01635819475632161	0.028530114516615867	0.002058991541131331
1:Del:T:3	0.009299299632671556	0.003696684683673084	0.015243095336481929	0.0064712571259588	0.013459372755605728	0.016341133825480938	0.0005515728099271655	0.013924481137655676	0.08906694568693638	0.07347758777439595	0.004707259296556004	0.011189085338264704	0.0321995357517153	0.013195314183831216
1:Del:T:4	0.027828794942901865	0.0009053083509206771	0.04552171356976032	0.006299965600483119	0.010129972528666258	0.011897542435490323	0.002532640661811456	0.00248713108478114	0.17356866410002111	0.029758844673633576	0.009001035313121974	0.003634054996073246	0.028149368464946745	0.03655616848309364
1:Del:T:5	0.8009808611869812	0.005826267451103107	0.5413746458292007	0.011516525367211128	0.2265151098664319	0.00625061833374275	0.010552458227612077	0.01896268910262734	0.007008067965507507	0.010365706102457573	0.006152880713343621	0.01621106059421479	0.018177248537540446	8.103873824438778e-07
1:Ins:C:0	0.002834983328357339	0.00862053073477	0.012351876179454848	0.008653280660510063	0.007440825160592794	0.009955222774297	0.349575275182724	0.008594747462775559	0.013846989056570464	0.012108561934276774	0.017913112798705697	0.017933963648974895	0.029304959839212705	0.0027774684162477576
1:Ins:C:1	0.0009512594249099493	0.010524915487039835	0.001378007191233337	0.0019983438053895954	0.002655900344252586	0.0020489420610238086	0.05918733909726143	0.0006064693955065082	0.002313437504672038	0.0005273282434791327	3.970831632614136e-05	0.0009501229002762556	0.0028261886909604073	0.0021754307305627664
1:Ins:C:2	0.0010362224835262167	0.0032674745004624126	0.0008656098879873753	0.003213954474776983	0.002125688757514581	9.566704771714285e-05	0.015584327597171068	0.0007737572025507688	0.00024259185418486594	0.00019353300333023072	0.000519564535934478	0.0004418606369290501	0.0006126977014355361	0.0008448662117328354
1:Ins:C:3	0.0003243598769768141	0.000372167892055586	0.00027499669406097385	0.0003363174262005941	0.0005024025653256103	1.0421875631436705e-05	0.0043061106745153665	0.00016484122257679702	0.00045420841430313883	0.0012297959811985492	0.0	0.00018248535692691803	0.0007705589290708303	0.00034308444398277514
1:Ins:C:4	0.00012962068607293986	0.0006256637202773164	0.000272973591149821	0.000526188092189841	0.0002275119864498265	3.115539982900373e-05	0.002412934247404337	7.105487864464522e-05	2.345310272175993e-05	0.0	1.8160403669753577e-09	0.0002525177267852996	0.00047968124725684903	0.0008160335087956127
1:Ins:C:5	0.0002167838322930038	0.00010691991075873375	0.000274562315742628	0.0011790358362486586	0.0005780532793141902	0.0	0.00010236542266984117	7.04843457788229e-05	0.00018731244249920565	0.00019355871947482228	0.0	0.0001514526294999996	0.0011346752389601988	3.1654397929514743e-08
1:Ins:T:0	0.03976103333756328	0.46531364440917966	0.07432551178659376	0.39324640929698945	0.24328459173440933	0.011957601043395698	0.3679078447818756	0.3435994821786881	0.19516262054443417	0.037075436636805535	0.04051921505481005	0.06591116967251309	0.028679227785452864	0.07213724618452033
1:Ins:T:1	0.010672738846042194	0.24725791871547698	0.03682054761331528	0.11961007088422776	0.07400725580751896	0.004674852914176881	0.11161041319516374	0.15527251824736596	0.079235607483306	0.025586276240800586	0.005794566479034988	0.07430498287081719	0.08132257662533902	0.03640839455500099
1:Ins:T:2	0.01042219523700703	0.0594610071182251	0.006327083202195354	0.05277684256434441	0.03555134676396847	0.00019483450800180434	0.03226995974779129	0.040255746245384215	0.007922044373117387	0.00877181051298976	0.000998807968571782	0.014346158020217532	0.009616145883919671	0.003548160753531801
1:Ins:T:3	0.003542985600652173	0.042370487973093986	0.00707074785605073	0.028678246475756168	0.011224075686186552	0.0006195218596258201	0.017231812477111818	0.021103913038969038	0.005291634328896254	0.011058669462800026	0.007091461693926248	0.010178491203114391	0.018597626350820063	0.010067775654370052
1:Ins:T:4	0.002389743682908465	0.027345278598368168	0.009949985420607845	0.016182684302330018	0.009359820899553596	0.0022227634163573384	0.006682633245363831	0.004763451241888106	0.013591676646610722	0.006011358024552465	0.001803952120244503	0.007962882725842065	0.009949461491778493	0.0001726372013445143
1:Ins:T:5	0.0032867237948896065	0.037928615608252586	0.012872998481616377	0.01869605226442218	0.0165519885905087	0.0021174896371667275	0.003438364879693836	0.019563312381505965	0.008483691571746022	0.006433301493525505	0.0029178856313228606	0.0032477319659665227	0.004165575886145234	0.00897905385311768
