Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V22	31	57	27	11	7	4	34	24	0	0	10	6	0	14	0	3	15	6	2	0
V23	683	226	3	103	29	0	3	0	35	8	35	47	0	2	0	59	10	9	7	34
V24	22	190	2	62	10	18	38	3	11	8	9	9	2	1	3	6	0	0	0	1
V25	0	45	150	54	46	24	7	21	54	0	0	1	5	3	11	4	0	17	8	10
V26	5	11	9	5	5	86	9	26	9	0	0	0	33	3	0	14	3	0	10	0
V27	126	11	1	2	23	8	10	9	9	0	27	8	0	17	17	0	13	8	24	0
V28	126	10	18	1	17	27	1	21	4	4	20	12	13	0	0	0	1	1	22	0
V29	56	12	3	23	1	28	79	18	2	11	19	14	0	10	35	0	37	8	2	0
V30	5	23	7	47	231	14	31	8	150	44	11	0	1	27	0	0	25	0	0	3
V31	0	23	217	42	7	4	1	15	2	0	1	0	21	0	0	20	5	0	10	0
V32	92	5	0	2	47	30	2	46	20	3	1	2	15	7	11	0	0	18	0	0
V33	37	38	57	30	77	22	12	36	107	8	4	0	14	3	5	0	2	44	0	0
V34	0	2	40	7	7	0	0	0	3	0	0	0	0	0	0	0	0	4	3	1
V35	4	51	223	70	54	0	50	6	27	8	7	17	0	12	32	0	2	3	0	0
V36	7	152	75	148	0	16	51	1	0	0	20	68	0	38	56	0	0	0	0	0
V37	73	39	0	9	16	13	6	8	11	0	1	5	0	0	0	4	0	0	0	7
V38	218	6	170	7	0	18	4	13	3	0	12	0	6	0	0	6	11	5	18	0
V39	47	3	8	0	138	9	15	4	42	4	13	3	0	9	0	26	7	0	4	0
V40	0	0	5	0	4	0	2	3	2	0	0	1	0	3	0	0	0	0	3	0
V41	20	3	21	7	9	1	2	0	3	0	15	9	1	3	3	0	0	0	0	2
V42	0	33	6	12	1	32	23	50	2	0	5	1	0	7	2	0	15	3	0	0
V43	44	148	41	96	5	0	6	0	2	2	5	5	0	1	7	0	0	0	0	18
V44	41	0	25	7	1	8	27	11	2	37	18	12	0	23	98	0	40	0	0	0
V45	154	4	5	0	2	1	1	0	2	0	8	0	0	0	0	52	0	1	7	3
V46	74	19	9	3	36	1	6	1	24	11	2	6	0	0	0	0	1	13	0	1
V47	213	133	62	182	38	26	2	9	9	0	7	15	0	0	0	0	4	14	9	0
V48	0	94	0	35	76	78	6	29	71	13	11	21	16	8	6	0	16	9	0	0
V49	146	78	19	63	154	25	2	15	57	0	16	0	18	0	22	0	17	0	7	7
V50	18	0	0	0	24	8	34	2	6	16	3	14	2	12	13	0	3	0	0	0
V51	44	0	89	0	23	3	1	0	16	0	0	1	1	3	0	0	0	0	20	4
V52	18	37	32	132	23	481	3	325	35	16	2	10	69	18	34	0	10	3	0	0
V53	52	28	0	34	15	137	35	151	8	16	6	8	69	1	0	0	0	0	0	0
V54	17	66	5	40	3	5	0	8	0	1	0	0	2	1	0	0	3	0	0	0
V55	160	63	98	56	10	10	32	0	4	4	21	16	0	27	0	38	5	0	11	8
V56	124	27	49	1	0	100	15	106	0	11	0	22	0	0	0	101	0	2	16	5
V57	76	1	0	0	40	1	23	4	67	16	6	2	0	8	9	0	1	16	0	17
V58	3	53	11	47	49	14	86	7	27	15	15	5	11	0	0	0	14	4	5	0
V59	0	34	135	11	29	14	17	0	35	2	0	12	0	0	0	12	9	4	13	0
V60	0	5	0	0	2	0	71	0	0	38	9	37	0	30	0	0	0	0	0	0
V61	7	107	14	58	83	11	117	25	49	0	16	20	16	16	13	0	21	13	0	0
V62	0	93	3	57	3	2	8	11	0	9	5	0	5	10	0	0	11	0	0	0
V63	42	34	0	31	230	3	26	3	37	13	14	18	13	9	0	0	15	13	0	0
V64	239	0	96	0	9	16	22	7	17	35	18	33	0	12	29	0	18	0	18	0
V65	0	45	25	58	10	0	21	0	26	8	0	9	0	4	0	0	0	4	8	0
V66	108	34	33	2	10	66	0	79	3	9	7	0	8	0	16	0	15	10	2	7
V67	84	67	30	51	8	2	37	4	2	1	29	2	0	20	0	0	7	11	1	0
V68	10	14	27	20	59	22	15	28	32	0	4	3	5	2	0	0	1	17	4	0
V69	181	31	9	34	3	25	30	19	8	5	10	0	46	13	0	14	5	3	9	0
V70	30	5	13	3	48	6	11	35	28	0	2	0	2	7	0	2	0	20	0	0
V71	4	12	7	25	34	0	2	0	16	0	21	9	0	0	0	36	0	12	1	8
V72	3	87	3	33	2	10	0	26	3	0	0	0	12	7	0	0	0	0	3	0
V73	25	8	0	7	11	29	55	6	0	29	3	21	31	8	6	0	19	6	0	0
V74	6	135	5	15	0	0	11	0	0	0	3	0	0	3	0	0	1	1	11	0
V75	242	21	42	10	2	0	183	0	7	150	113	0	1	25	0	75	14	6	0	46
V76	124	85	41	42	0	1	6	7	1	27	10	11	9	3	0	8	0	1	0	7
V77	9	153	52	40	14	13	162	23	19	96	35	72	3	25	48	0	40	0	0	0
V78	0	137	13	52	71	1	1	0	55	0	0	0	0	0	0	1	0	6	0	0
V79	85	49	4	15	6	45	3	94	12	0	7	0	0	0	0	0	19	0	3	6
V80	40	13	13	2	14	22	16	59	19	0	22	0	105	19	0	41	21	0	0	4
V81	66	57	14	27	71	15	1	0	19	0	3	1	4	0	0	14	4	3	0	0
V82	92	23	12	10	5	11	1	6	3	0	7	15	4	0	35	0	2	0	0	14
V83	83	41	28	84	7	5	0	1	5	0	13	0	3	8	0	106	9	1	10	0
V84	73	41	3	21	41	7	3	4	13	2	0	0	6	4	0	0	2	19	0	0
V85	7	5	47	1	3	14	2	11	18	1	1	0	13	4	5	0	0	8	0	0
V86	37	15	4	3	1	28	16	105	11	10	11	30	6	9	39	0	2	3	0	0
V87	21	82	17	24	2	2	2	1	4	10	4	15	0	0	11	1	0	1	0	0
V88	2	34	37	16	15	1	13	0	32	5	6	0	0	2	0	17	5	0	0	0
V89	27	3	83	0	151	0	1	4	53	2	2	0	0	0	0	31	0	0	2	6
V90	9	10	3	13	0	0	0	0	0	0	0	0	3	0	0	0	3	0	3	0
V91	21	107	8	68	2	66	66	74	1	27	53	19	61	56	20	0	29	0	0	0
V92	37	4	1	3	19	0	21	1	18	25	7	13	0	2	0	0	20	0	0	4
V93	0	1	1	12	17	0	16	0	16	23	10	2	0	8	40	0	15	8	0	0
V94	17	16	8	7	8	26	8	23	6	0	0	1	17	6	5	0	1	3	0	0
V95	3	0	0	0	46	8	16	0	31	17	0	0	0	0	0	0	8	31	0	0
V96	280	71	232	56	4	89	15	39	0	1	16	23	48	12	5	0	14	0	76	18
V97	67	0	0	7	23	2	10	2	18	2	5	0	0	7	3	0	12	4	6	0
V98	24	54	37	30	8	2	0	0	3	5	8	1	0	0	0	5	0	2	3	0
V99	63	106	65	89	8	6	27	8	7	3	8	0	1	0	0	0	0	0	0	18
V100	2	26	2	26	0	3	15	0	0	3	3	0	4	6	0	0	6	2	0	0
