Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V21	1.50E+01	9.24E-01	9.12E-01	1.09E+00	1.78E+00	2.39E+00	1.44E+01	2.10E+00
V22	8.14E-01	4.35E+00	1.95E+00	5.45E+00	2.72E+00	8.17E+00	2.34E+00	1.10E+01
V23	3.06E+01	1.54E+00	9.29E-01	1.25E+00	1.78E+00	6.79E+00	3.21E+01	1.04E+01
V24	1.78E+00	1.10E+00	5.26E-01	2.69E-01	2.40E+00	1.71E+00	1.47E+00	3.41E+00
V25	5.34E+00	2.32E+00	3.33E-01	7.75E-01	5.62E+00	5.65E+00	5.06E+00	7.37E+00
V26	2.98E+00	4.37E+00	3.92E+00	1.30E+00	1.06E+01	1.69E+00	6.37E+00	1.32E+01
V27	2.78E+00	3.27E+00	2.98E+00	4.09E+00	7.13E+00	1.53E+00	3.27E+00	6.75E+00
V28	2.91E+01	0.00E+00	2.93E+00	2.24E+00	0.00E+00	1.45E+00	3.04E+01	1.69E+00
V29	2.42E+00	1.51E+00	6.16E-01	1.11E+00	5.82E+00	9.75E-01	2.33E+00	5.41E+00
V30	3.97E+00	3.10E+00	3.35E-01	3.22E+00	1.51E+00	1.05E+01	3.45E+00	1.36E+01
V31	3.41E+00	2.42E+00	5.00E-01	2.56E+00	1.46E+00	0.00E+00	3.39E+00	2.24E+00
V32	2.01E+01	3.14E+00	9.92E-01	2.13E+00	5.12E-01	1.38E+01	1.94E+01	1.63E+01
V33	1.35E+00	9.40E-01	1.34E+00	1.77E+00	5.41E+00	0.00E+00	1.25E+00	4.55E+00
V34	5.26E-01	0.00E+00	1.26E+00	2.79E+00	1.67E-01	1.34E+00	5.22E-01	2.99E+00
V35	7.16E-01	2.39E+00	4.08E+00	1.49E+00	4.18E+00	1.71E+00	4.86E+00	5.38E+00
V36	3.53E+00	6.84E-01	0.00E+00	4.66E+00	8.91E+00	2.78E+00	3.88E+00	1.03E+01
V37	4.35E+00	6.63E-01	1.12E+00	0.00E+00	0.00E+00	1.81E+00	4.46E+00	2.60E+00
V38	1.62E+00	2.84E+00	1.74E+00	1.30E+00	0.00E+00	3.93E+00	1.12E+00	3.36E+00
V39	3.78E+00	2.15E+00	3.79E+00	2.23E+00	1.56E+01	3.04E+00	7.83E+00	1.77E+01
V40	2.94E+00	2.17E+00	2.28E+00	5.58E+00	2.08E+00	3.34E+00	2.54E+00	5.14E+00
V41	1.49E+01	2.41E+00	0.00E+00	1.29E+00	1.68E+00	2.24E-01	1.34E+01	2.00E+00
V42	1.72E+00	2.08E+00	2.75E+00	8.68E+00	1.19E+00	2.66E+00	1.53E+00	9.03E+00
V43	4.69E+00	1.40E+00	1.67E-01	1.56E+00	1.70E+00	7.63E-01	4.76E+00	2.68E+00
V44	2.31E+00	1.69E+00	3.07E-01	4.40E+00	3.90E+00	8.91E+00	2.92E+00	1.26E+01
V45	6.24E+00	1.19E+00	7.90E-01	1.87E+00	7.78E-01	2.17E+00	5.47E+00	1.54E+00
V46	9.91E-01	3.07E-01	3.00E-01	1.20E+00	0.00E+00	5.96E-01	1.39E+00	1.15E+00
V47	2.03E+00	1.87E+00	2.16E+00	1.24E+00	6.51E+00	1.27E+00	2.39E+00	8.79E+00
V48	7.70E+00	1.31E+00	2.18E+00	4.16E+00	2.34E+00	2.44E+00	6.83E+00	5.89E+00
V49	2.69E+01	3.82E+00	1.38E+00	7.75E-01	3.22E+00	5.67E-01	2.83E+01	2.74E+00
V50	8.96E+00	1.00E-01	2.51E+00	4.18E+00	2.96E+00	7.64E-01	6.57E+00	2.73E+00
V51	1.07E+01	2.00E+00	2.18E+00	5.52E+00	9.55E-01	3.88E+00	9.38E+00	8.37E+00
V52	5.43E+00	6.71E-01	1.02E+00	1.64E+01	7.03E-01	6.10E+00	6.79E+00	1.53E+01
V53	4.76E+01	5.78E-01	1.86E+00	2.04E+00	3.47E+00	4.45E+00	4.98E+01	4.35E+00
V54	1.37E+01	8.54E-01	9.36E-01	2.91E+00	5.24E+00	2.16E+00	1.38E+01	4.66E+00
V55	1.00E+00	1.13E+00	7.45E-01	2.38E+00	6.57E-01	5.74E+00	9.91E-01	6.11E+00
V56	5.67E+00	5.26E-01	7.63E-01	1.82E+00	0.00E+00	1.43E+00	6.68E+00	2.46E+00
V57	3.83E+00	3.00E+00	4.64E+00	5.00E+00	6.26E+00	7.15E-01	2.69E+00	6.39E+00
V58	1.48E+01	1.35E+00	4.52E-01	2.83E+00	0.00E+00	6.78E+00	1.47E+01	7.46E+00
V59	6.84E-01	2.47E+00	5.54E-01	1.65E+01	2.09E+00	6.56E+00	1.33E+00	1.72E+01
V60	1.61E+00	2.00E-01	7.50E+00	1.89E+00	8.94E+00	1.05E+00	1.53E+01	5.12E+00
V61	0.00E+00	3.27E-01	2.09E+00	1.66E+00	9.80E-01	3.42E+00	7.00E-01	3.26E+00
V62	1.35E+00	1.70E+00	1.38E+00	7.77E-01	7.08E+00	4.69E+00	1.34E+00	9.12E+00
V63	2.37E+00	1.98E+00	1.67E+00	2.04E+00	7.77E+00	3.10E+00	1.99E+00	8.99E+00
V64	5.33E-01	6.40E-01	1.37E+00	4.58E+00	1.49E+00	1.69E+00	1.41E+00	3.76E+00
V65	4.99E-01	9.87E-01	3.83E+00	6.34E+00	2.44E+00	3.25E+00	3.24E+00	5.99E+00
V66	6.63E+00	2.24E+00	1.87E+00	1.35E+00	3.51E+00	1.30E+00	6.83E+00	4.76E+00
V67	1.35E+00	3.89E-01	3.27E-01	2.86E+00	1.93E+00	2.05E+00	1.56E+00	4.06E+00
V68	1.96E+01	2.53E+00	1.15E+00	6.71E+00	4.16E-01	8.04E+00	2.10E+01	1.09E+01
V69	5.34E+00	2.67E-01	1.85E+00	3.14E+00	1.60E+00	1.40E+00	5.56E+00	2.02E+00
V70	3.45E+00	0.00E+00	2.77E+00	2.13E+00	1.22E+00	2.69E+00	3.87E+00	2.89E+00
V71	0.00E+00	9.89E-01	6.37E-01	2.21E-01	9.45E-01	9.78E-01	1.00E-01	1.51E+00
V72	1.81E+00	1.41E+00	1.17E+00	1.98E+00	2.00E+00	9.33E-01	3.15E+00	2.93E+00
V73	1.86E+01	2.49E+00	2.74E+00	4.30E+00	1.44E+01	3.19E+00	1.89E+01	1.60E+01
V74	4.29E+00	2.62E+00	1.46E+00	1.64E+00	1.20E+00	1.10E+00	3.58E+00	1.62E+00
V75	3.06E+00	2.92E+00	0.00E+00	2.74E+00	5.25E+00	7.51E+00	2.03E+00	1.04E+01
V76	4.57E+01	9.29E-01	4.70E+00	1.07E+00	1.29E+00	2.52E+00	4.28E+01	2.74E+00
V77	1.05E+00	4.01E-01	5.26E-01	9.57E-01	8.88E+00	5.12E-01	1.34E+00	9.55E+00
V78	4.16E-01	1.37E+00	1.06E+00	7.06E-01	2.10E+00	0.00E+00	1.39E+00	1.67E+00
V79	3.75E+00	1.39E+00	5.62E-01	1.09E+00	0.00E+00	9.89E-01	3.69E+00	2.40E+00
V80	3.65E+00	2.92E+00	2.98E+00	5.24E+00	2.99E+00	1.65E+00	4.03E+00	6.21E+00
V81	8.81E+00	8.17E-01	3.69E+00	9.21E+00	0.00E+00	1.22E+00	8.44E+00	1.15E+01
V82	3.88E+00	2.90E+00	8.02E+00	3.01E+00	2.08E+01	9.52E-01	1.75E+01	2.35E+01
V83	6.53E-01	1.30E+00	1.68E+00	1.29E+00	0.00E+00	8.72E-01	8.49E-01	4.00E-01
V84	2.92E+00	1.06E+00	2.82E+00	7.33E+00	4.62E+00	6.70E-01	4.06E+00	6.98E+00
V85	1.00E-01	1.95E+00	9.55E-01	2.82E+00	0.00E+00	9.75E-01	4.71E-01	6.67E-01
V86	2.31E+01	4.58E-01	1.38E+00	1.35E+00	0.00E+00	0.00E+00	2.37E+01	0.00E+00
V87	3.60E+00	2.89E+00	1.11E+00	3.77E+00	1.40E+01	2.34E+00	3.79E+00	1.86E+01
V88	1.48E+00	7.61E-01	2.67E+00	1.61E+00	5.56E+00	4.33E-01	6.15E+00	6.00E-01
V89	2.06E+00	4.58E-01	1.08E+00	1.69E+00	5.75E+00	9.60E-01	2.04E+00	6.01E+00
V90	1.64E+01	1.20E+00	4.11E+00	1.27E+00	2.45E+00	1.78E+00	1.58E+01	2.14E+00
V91	2.00E+00	4.00E-01	2.76E+00	7.91E+00	4.41E+00	8.84E-01	4.08E+00	7.90E+00
V92	0.00E+00	2.18E+00	0.00E+00	4.53E-01	2.35E+00	1.76E+00	0.00E+00	3.78E+00
V93	1.76E+00	1.82E+00	0.00E+00	4.56E+00	1.86E+00	2.40E+00	3.03E+00	4.41E+00
V94	4.89E+00	1.98E+00	0.00E+00	2.31E+00	3.73E+00	3.59E-01	3.89E+00	3.20E+00
V95	1.22E+01	2.15E+00	4.52E-01	6.73E+00	1.62E+00	4.93E+00	1.01E+01	9.75E+00
V96	7.50E+00	5.21E-01	2.86E+00	1.07E+00	5.38E+00	1.84E+00	9.40E+00	3.45E+00
V97	3.00E-01	6.90E-01	2.14E+00	2.98E-01	6.99E-01	2.15E+00	7.00E-01	7.72E-01
V98	4.00E-01	1.22E+00	9.34E-01	1.67E-01	0.00E+00	1.16E+00	5.93E-01	0.00E+00
V99	1.08E+00	1.05E+00	4.01E-01	8.33E-01	3.12E+00	1.53E+00	7.63E-01	4.82E+00
V100	8.57E-01	7.37E-01	2.07E+00	1.04E+00	0.00E+00	1.27E+00	1.76E+00	6.00E-01
