Samples	ID83A	ID83B	ID83C	ID83D	ID83E
V1	48	5	59	5	0
V2	0	8	198	48	2
V3	156	0	106	118	135
V4	56	56	46	26	1
V5	6	27	29	19	53
V6	3	43	5	0	0
V7	35	35	37	6	314
V8	54	185	67	9	2
V9	0	86	12	143	4
V10	159	302	48	0	40
V11	52	6	4	42	0
V12	0	19	151	0	326
V13	0	3	105	117	0
V14	338	152	83	0	157
V15	88	0	0	35	48
V16	31	20	0	8	94
V17	0	99	189	0	0
V18	16	5	180	0	263
V19	0	7	5	156	18
V20	463	34	115	29	6
V21	0	133	22	56	4
V22	122	10	295	71	84
V23	0	302	16	113	4
V24	32	23	19	28	11
V25	4	87	35	84	6
V26	0	35	333	158	56
V27	306	56	117	0	38
V28	21	439	0	8	119
V29	34	33	38	0	10
V30	0	29	222	163	0
V31	32	20	163	0	5
V32	0	303	82	180	3
V33	45	7	26	0	48
V34	0	3	0	85	51
V35	15	4	46	19	241
V36	70	36	37	280	12
V37	0	37	16	19	7
V38	0	11	202	156	23
V39	173	112	58	10	66
V40	155	7	17	257	42
V41	39	178	76	0	0
V42	84	10	61	52	78
V43	78	26	11	11	0
V44	23	27	82	256	10
V45	34	43	19	66	5
V46	32	12	0	6	0
V47	65	16	101	9	52
V48	60	103	8	63	87
V49	38	267	154	0	18
V50	240	58	0	18	57
V51	74	136	25	104	106
V52	240	36	0	256	26
V53	22	433	4	42	43
V54	50	202	25	26	9
V55	0	11	8	141	9
V56	33	35	0	26	4
V57	188	25	108	0	160
V58	55	124	12	93	2
V59	169	0	125	91	0
V60	35	12	3	5	462
V61	0	0	2	133	23
V62	0	25	93	142	78
V63	168	35	60	4	77
V64	42	0	4	19	12
V65	63	0	29	71	178
V66	0	78	193	55	16
V67	73	6	3	25	2
V68	236	196	59	130	15
V69	82	58	0	18	34
V70	0	28	0	188	98
V71	0	0	31	8	5
V72	92	20	17	16	4
V73	127	160	114	19	83
V74	22	16	113	19	19
V75	49	28	132	98	0
V76	0	543	4	76	177
V77	67	17	9	0	12
V78	14	2	22	0	19
V79	38	19	23	13	2
V80	48	26	132	59	60
V81	357	40	0	74	101
V82	242	31	198	0	113
V83	18	2	28	14	32
V84	148	17	8	12	111
V85	200	0	17	31	0
V86	45	224	0	1	21
V87	167	50	57	0	17
V88	45	4	8	0	143
V89	87	26	13	0	77
V90	16	135	17	12	156
V91	134	13	0	13	23
V92	0	1	444	8	0
V93	0	23	52	240	0
V94	62	41	128	2	0
V95	221	166	6	73	0
V96	25	147	5	17	35
V97	0	1	3	59	99
V98	0	2	46	8	12
V99	41	8	20	9	5
V100	0	4	10	29	70
