MutationType	ID83A	ID83B	ID83C
1:Del:C:0	2.84E-02	1.54E-02	1.23E-02
1:Del:C:1	8.37E-03	4.72E-03	3.31E-03
1:Del:C:2	2.26E-04	1.07E-04	1.64E-04
1:Del:C:3	7.35E-04	4.20E-04	2.20E-04
1:Del:C:4	1.08E-03	5.46E-04	4.51E-04
1:Del:C:5	1.30E-03	2.49E-04	9.32E-04
1:Del:T:0	7.17E-03	4.85E-03	3.94E-03
1:Del:T:1	3.90E-03	1.93E-03	1.77E-03
1:Del:T:2	7.12E-03	3.66E-03	3.31E-03
1:Del:T:3	6.04E-03	4.40E-03	3.76E-03
1:Del:T:4	4.60E-03	3.67E-02	2.28E-03
1:Del:T:5	8.23E-02	9.30E-03	4.93E-02
1:Ins:C:0	9.75E-05	9.84E-05	4.12E-05
1:Ins:C:1	1.26E-04	5.76E-05	1.01E-04
1:Ins:C:2	6.80E-05	3.71E-05	1.43E-08
1:Ins:C:3	1.18E-04	9.57E-05	7.41E-05
1:Ins:C:4	1.76E-04	1.46E-04	1.42E-04
1:Ins:C:5	1.19E-03	9.04E-04	5.74E-04
1:Ins:T:0	5.54E-04	4.79E-04	2.38E-04
1:Ins:T:1	1.01E-03	6.40E-04	4.52E-04
1:Ins:T:2	2.59E-04	1.64E-04	1.39E-04
1:Ins:T:3	2.13E-04	2.00E-04	1.38E-05
1:Ins:T:4	5.06E-04	6.54E-04	5.38E-05
1:Ins:T:5	1.27E-02	2.32E-02	2.51E-03
2:Del:R:0	1.15E-03	6.25E-04	4.12E-04
2:Del:R:1	1.93E-04	2.75E-04	2.59E-04
2:Del:R:2	1.43E-04	9.35E-05	9.22E-05
2:Del:R:3	1.24E-04	5.69E-05	4.88E-05
2:Del:R:4	5.26E-05	7.00E-09	6.62E-05
2:Del:R:5	8.72E-05	1.16E-03	1.72E-05
3:Del:R:0	6.20E-04	2.56E-04	2.87E-04
3:Del:R:1	2.76E-04	2.84E-04	3.32E-04
3:Del:R:2	6.99E-05	8.24E-05	1.16E-04
3:Del:R:3	6.15E-05	2.90E-05	5.80E-05
3:Del:R:4	3.77E-08	4.32E-05	4.74E-05
3:Del:R:5	1.84E-08	6.34E-09	6.89E-09
4:Del:R:0	2.91E-04	1.32E-04	1.90E-04
4:Del:R:1	2.18E-04	1.96E-04	8.62E-05
4:Del:R:2	7.68E-05	5.05E-05	9.57E-09
4:Del:R:3	1.22E-03	6.64E-05	9.22E-03
4:Del:R:4	3.33E-05	5.62E-08	3.36E-08
4:Del:R:5	2.41E-05	3.68E-08	3.06E-05
5:Del:R:0	7.33E-03	3.54E-03	3.72E-03
5:Del:R:1	3.16E-04	5.55E-05	2.27E-04
5:Del:R:2	5.50E-05	3.41E-05	4.85E-05
5:Del:R:3	2.80E-29	3.38E-03	2.55E-08
5:Del:R:4	3.48E-05	6.34E-06	3.83E-08
5:Del:R:5	4.97E-08	3.14E-05	3.61E-08
2:Ins:R:0	1.44E-04	1.15E-04	2.00E-04
2:Ins:R:1	1.44E-04	9.50E-05	1.27E-04
2:Ins:R:2	1.08E-04	8.30E-05	1.25E-04
2:Ins:R:3	8.91E-05	6.53E-05	3.63E-05
2:Ins:R:4	1.62E-04	6.99E-05	1.52E-04
2:Ins:R:5	1.71E-03	5.04E-04	6.15E-03
3:Ins:R:0	4.24E-05	1.52E-05	6.25E-09
3:Ins:R:1	8.30E-05	5.90E-05	7.88E-05
3:Ins:R:2	3.20E-05	3.05E-05	4.08E-08
3:Ins:R:3	2.15E-05	2.11E-05	6.31E-09
3:Ins:R:4	3.44E-05	6.28E-05	2.55E-05
3:Ins:R:5	2.28E-04	1.93E-04	1.34E-04
4:Ins:R:0	1.84E-08	6.34E-09	6.89E-09
4:Ins:R:1	2.17E-03	3.01E-04	2.16E-02
4:Ins:R:2	1.84E-08	6.34E-09	6.89E-09
4:Ins:R:3	4.14E-08	6.99E-05	3.24E-08
4:Ins:R:4	4.84E-05	2.67E-05	3.94E-08
4:Ins:R:5	2.78E-04	1.52E-04	1.62E-04
5:Ins:R:0	4.17E-05	4.99E-08	3.23E-05
5:Ins:R:1	3.86E-04	2.42E-04	2.79E-04
5:Ins:R:2	4.79E-08	2.62E-05	1.63E-05
5:Ins:R:3	1.84E-08	6.34E-09	6.89E-09
5:Ins:R:4	2.11E-05	2.73E-05	2.00E-05
5:Ins:R:5	5.08E-08	4.25E-05	3.66E-08
2:Del:M:1	5.67E-04	2.97E-04	3.14E-04
3:Del:M:1	5.18E-04	2.99E-04	1.37E-04
3:Del:M:2	4.90E-04	9.48E-05	2.81E-04
4:Del:M:1	2.34E-04	1.64E-04	1.14E-04
4:Del:M:2	1.78E-04	5.71E-05	9.56E-04
4:Del:M:3	2.82E-04	1.26E-04	1.30E-04
5:Del:M:1	8.71E-03	4.34E-03	3.86E-03
5:Del:M:2	3.58E-03	1.83E-03	1.88E-03
5:Del:M:3	1.77E-03	8.26E-04	1.02E-03
5:Del:M:4	5.72E-04	4.10E-04	3.58E-04
5:Del:M:5	1.95E-04	1.26E-04	2.38E-04
