Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
V64	9	3	0	64	6	41	78	0	0	0	0	0	0	0
V65	4	261	24	5	0	36	1	7	0	0	2	17	0	3
V66	83	23	61	35	0	3	9	2	0	38	7	24	2	0
V67	32	8	1	27	0	0	27	16	0	0	0	0	0	0
V68	3	77	0	5	47	0	1	12	19	4	11	0	0	29
V69	41	14	40	1	0	0	1	12	0	0	0	0	0	0
V70	36	0	0	64	73	0	5	14	116	0	40	0	0	1
V71	5	13	0	8	26	73	0	0	11	88	3	61	21	29
V72	12	191	0	140	0	0	126	0	0	0	0	0	0	0
V73	53	81	47	0	43	6	0	16	55	1	40	9	41	4
V74	21	45	1	18	0	17	9	5	0	0	2	0	0	8
V75	14	21	91	1	10	1	1	0	14	3	12	0	0	0
V76	30	241	70	0	144	15	0	17	48	0	25	24	0	0
V77	14	77	5	5	75	34	4	0	0	33	44	1	0	0
V78	2	19	0	1	25	0	0	15	18	12	6	11	0	3
V79	0	33	5	0	21	153	15	1	0	105	0	7	23	0
V80	39	0	16	3	108	0	0	18	25	6	35	17	28	0
V81	4	21	0	0	9	8	0	1	0	0	0	0	16	8
V82	117	14	0	0	0	0	0	3	0	9	0	15	0	0
V83	30	13	0	41	25	19	43	0	0	0	0	0	0	41
V84	0	58	71	105	7	0	48	3	0	0	0	0	0	0
V85	22	0	0	26	100	14	15	26	39	0	64	0	0	19
V86	95	0	8	13	0	6	3	13	0	0	0	0	0	0
V87	0	60	0	16	18	15	2	0	0	0	11	12	16	0
V88	22	50	1	20	9	151	0	11	20	48	0	0	0	0
V89	3	32	0	3	49	0	0	5	0	0	20	26	10	26
V90	116	4	69	0	0	30	4	21	0	87	1	0	0	0
V91	50	66	13	0	53	95	5	30	0	5	3	39	0	0
V92	0	20	43	0	7	40	0	0	0	16	0	50	24	0
V93	62	6	7	15	82	0	14	21	25	113	12	0	0	0
V94	15	29	19	4	15	8	2	0	0	4	2	11	32	0
V95	225	3	32	9	0	0	9	67	0	0	0	0	0	0
V96	21	34	0	61	31	0	41	9	7	0	6	0	0	23
V97	57	0	12	12	5	0	13	18	80	0	7	0	0	0
V98	115	0	74	5	0	10	3	31	0	8	5	25	0	0
V99	8	1	4	0	8	29	0	15	0	1	15	12	11	16
V100	10	0	31	4	64	38	13	6	31	35	24	19	67	7
