MutationType	ID83A	ID83B	ID83C	ID83D
4:Del:R:3	6.72E-06	3.93E-05	9.41E-09	6.00E-05
4:Del:R:4	1.42E-05	3.32E-05	1.35E-09	3.99E-05
4:Del:R:5	1.91E-05	2.63E-05	6.78E-06	3.20E-05
5:Del:R:0	2.45E-05	2.00E-04	7.25E-05	6.43E-04
5:Del:R:1	2.75E-05	5.48E-05	5.84E-05	1.49E-04
5:Del:R:2	9.70E-06	3.38E-05	3.65E-06	3.67E-05
5:Del:R:3	5.99E-06	1.33E-05	2.48E-09	2.44E-05
5:Del:R:4	7.77E-06	7.98E-06	1.04E-09	1.44E-05
5:Del:R:5	2.31E-06	1.74E-05	1.86E-06	2.35E-05
2:Ins:R:0	2.18E-04	1.56E-04	4.68E-04	1.73E-04
2:Ins:R:1	2.65E-05	5.62E-05	6.86E-05	5.81E-05
2:Ins:R:2	2.70E-05	9.49E-06	4.50E-05	1.59E-05
2:Ins:R:3	1.06E-05	9.18E-06	5.46E-06	1.29E-10
2:Ins:R:4	1.27E-05	5.98E-06	1.62E-05	2.47E-10
2:Ins:R:5	6.18E-06	8.51E-06	1.45E-05	0.00E+00
3:Ins:R:0	6.62E-05	1.30E-04	1.42E-04	1.56E-04
3:Ins:R:1	8.02E-06	2.06E-05	2.84E-05	1.77E-05
3:Ins:R:2	1.73E-06	4.22E-06	6.24E-06	1.75E-09
3:Ins:R:3	3.76E-06	7.93E-08	5.90E-06	2.93E-09
3:Ins:R:4	4.50E-11	2.03E-09	9.77E-11	1.48E-09
3:Ins:R:5	4.50E-11	2.03E-09	9.77E-11	1.48E-09
4:Ins:R:0	3.97E-05	8.75E-05	1.20E-04	1.18E-04
4:Ins:R:1	1.23E-05	1.68E-05	1.58E-06	2.77E-05
4:Ins:R:2	3.44E-09	2.84E-06	3.80E-06	3.90E-09
4:Ins:R:3	4.86E-10	2.95E-08	5.30E-06	3.40E-09
4:Ins:R:4	4.53E-10	2.90E-08	7.38E-10	1.03E-05
4:Ins:R:5	4.50E-11	2.03E-09	9.77E-11	1.48E-09
5:Ins:R:0	1.57E-05	2.08E-04	9.38E-05	2.18E-04
5:Ins:R:1	1.03E-10	8.01E-06	2.59E-06	1.79E-05
5:Ins:R:2	4.66E-10	2.59E-08	3.73E-06	3.62E-09
5:Ins:R:3	4.50E-11	2.03E-09	9.77E-11	1.48E-09
5:Ins:R:4	4.50E-11	2.03E-09	9.77E-11	1.48E-09
5:Ins:R:5	4.50E-11	2.03E-09	9.77E-11	1.48E-09
2:Del:M:1	5.19E-05	1.73E-04	3.32E-05	1.85E-04
3:Del:M:1	7.15E-06	7.94E-05	2.37E-05	1.24E-04
3:Del:M:2	3.86E-05	9.89E-05	3.52E-05	1.31E-04
4:Del:M:1	1.09E-05	5.77E-05	6.12E-10	1.25E-04
4:Del:M:2	2.02E-05	8.73E-05	1.14E-09	1.73E-04
4:Del:M:3	3.20E-05	8.28E-05	4.52E-05	1.59E-04
5:Del:M:1	2.84E-05	2.19E-04	4.51E-05	7.66E-04
5:Del:M:2	1.81E-05	1.56E-04	9.67E-05	1.36E-03
5:Del:M:3	2.01E-05	7.34E-05	7.41E-05	1.04E-03
5:Del:M:4	8.31E-06	6.54E-05	6.04E-09	7.30E-04
5:Del:M:5	3.67E-05	1.07E-04	6.66E-05	6.67E-04
