MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	0.0016022897395305336	0.044484550207853316	0.001253447555936873	0.03926264539361
1:Del:C:1	0.0006650347914546729	0.02699318215250969	0.00042959628510288897	0.017592266872525214
1:Del:C:2	0.0009328939323313535	0.01337326567620039	0.0002828650349602579	0.011376617401838303
1:Del:C:3	0.0033221545070409777	0.008186553493142129	2.9407215006160864e-09	0.006017068177461624
1:Del:C:4	0.010322102829813957	0.002479048385284841	5.393264448372293e-09	0.004127679895609617
1:Del:C:5	0.028368962332606315	0.0018633900908753276	0.0002647233801121729	0.002097837399924174
1:Del:T:0	0.0019228808907791972	0.03325314603745937	0.0006976081983884796	0.018889153711497783
1:Del:T:1	0.0020964046148583292	0.02164618581533432	0.00043937932641711084	0.00826424077153206
1:Del:T:2	0.003401477439329028	0.022774679586291313	0.0003288109228014946	0.016100997291505336
1:Del:T:3	0.01831788945943117	0.020783855095505715	0.0006826849828939884	0.020695045739412308
1:Del:T:4	0.051796372532844547	0.013724277578294277	0.0023839662922546267	0.019323030933737755
1:Del:T:5	0.6998566317558289	0.00938633543836109	0.011604800429195166	0.019597995146280568
1:Ins:C:0	0.0013718243195040764	0.003359458894701675	0.15590403854846954	0.010108026415109635
1:Ins:C:1	0.0005823526805090281	4.1412121805752334e-16	0.028563538789749144	0.0016012648772448302
1:Ins:C:2	0.0006945533640100621	0.000416590820377607	0.009809266850352287	0.00018253425718285144
1:Ins:C:3	0.0002564085344056366	0.00020836248666455503	0.002511883135885	8.426582233369118e-05
1:Ins:C:4	0.00017035679800756043	3.3624047762259576e-05	0.0014240509900264441	1.9280704021191752e-05
1:Ins:C:5	0.0002751958122826181	0.00028843219624832275	0.00027531756801067785	0.0
1:Ins:T:0	0.07149036660790443	0.28137420177459715	0.4591998064517975	0.021890112645924092
1:Ins:T:1	0.02578085094690323	0.13216363430023192	0.17151981830596924	0.006872489922679961
1:Ins:T:2	0.009272837042808534	0.03910385742783547	0.04937389522790909	0.00026313515845686195
