MutationType	ID83A	ID83B
1:Del:C:0	5.04E-03	7.83E-04
1:Del:C:1	1.31E-03	1.85E-04
1:Del:C:2	5.25E-05	1.94E-09
1:Del:C:3	3.17E-04	1.59E-04
1:Del:C:4	2.11E-04	2.16E-04
1:Del:C:5	2.41E-04	3.48E-04
1:Del:T:0	1.33E-03	3.83E-04
1:Del:T:1	6.32E-04	2.42E-04
1:Del:T:2	1.53E-03	3.09E-04
1:Del:T:3	1.91E-03	3.51E-04
1:Del:T:4	1.15E-03	5.18E-04
1:Del:T:5	1.25E-02	1.40E-02
1:Ins:C:0	8.19E-05	4.77E-05
1:Ins:C:1	3.91E-05	3.51E-05
1:Ins:C:2	6.89E-05	1.87E-05
1:Ins:C:3	1.43E-05	6.63E-05
1:Ins:C:4	8.36E-05	7.74E-05
1:Ins:C:5	4.38E-04	4.62E-04
1:Ins:T:0	2.36E-04	1.43E-04
1:Ins:T:1	2.29E-04	4.55E-05
1:Ins:T:2	1.53E-04	2.46E-09
1:Ins:T:3	1.50E-04	1.08E-04
1:Ins:T:4	1.73E-04	3.00E-04
1:Ins:T:5	6.89E-03	1.23E-02
2:Del:R:0	2.93E-04	1.56E-04
2:Del:R:1	1.80E-04	9.57E-05
2:Del:R:2	1.46E-04	1.55E-04
2:Del:R:3	3.80E-05	3.99E-05
2:Del:R:4	1.44E-05	1.70E-05
2:Del:R:5	4.40E-03	5.33E-03
3:Del:R:0	1.77E-04	7.20E-06
3:Del:R:1	2.53E-04	2.88E-04
3:Del:R:2	8.86E-05	2.67E-05
3:Del:R:3	3.54E-05	4.74E-05
3:Del:R:4	5.20E-09	6.53E-09
3:Del:R:5	7.85E-06	9.43E-06
4:Del:R:0	1.00E-04	8.00E-09
4:Del:R:1	1.96E-04	1.22E-04
4:Del:R:2	2.07E-03	2.65E-03
4:Del:R:3	5.20E-09	6.53E-09
4:Del:R:4	4.24E-06	1.38E-05
4:Del:R:5	3.83E-02	4.74E-02
5:Del:R:0	1.85E-03	6.11E-04
5:Del:R:1	7.05E-05	6.30E-05
5:Del:R:2	5.51E-05	4.78E-05
5:Del:R:3	5.83E-04	7.67E-04
5:Del:R:4	1.84E-05	1.15E-05
5:Del:R:5	1.73E-05	2.75E-05
2:Ins:R:0	8.86E-05	4.89E-05
2:Ins:R:1	1.10E-04	9.83E-06
2:Ins:R:2	6.03E-05	6.98E-05
2:Ins:R:3	1.41E-05	3.71E-05
2:Ins:R:4	1.83E-02	2.15E-02
2:Ins:R:5	5.33E-04	6.78E-04
3:Ins:R:0	4.49E-05	1.58E-05
3:Ins:R:1	6.68E-05	7.08E-05
3:Ins:R:2	3.69E-05	2.09E-06
3:Ins:R:3	9.94E-06	1.64E-05
3:Ins:R:4	2.32E-05	1.66E-05
3:Ins:R:5	4.60E-05	7.20E-05
4:Ins:R:0	1.82E-05	2.35E-05
4:Ins:R:1	3.72E-03	4.41E-03
4:Ins:R:2	1.14E-05	2.12E-05
4:Ins:R:3	1.10E-03	1.36E-03
4:Ins:R:4	1.07E-03	1.30E-03
4:Ins:R:5	9.57E-05	6.70E-05
5:Ins:R:0	2.20E-05	2.78E-09
5:Ins:R:1	2.43E-04	8.02E-05
5:Ins:R:2	3.76E-08	9.32E-06
5:Ins:R:3	2.88E-05	2.68E-05
5:Ins:R:4	2.21E-05	1.69E-05
5:Ins:R:5	2.10E-05	2.09E-08
2:Del:M:1	1.21E-04	4.76E-05
3:Del:M:1	2.01E-04	4.28E-05
3:Del:M:2	1.46E-04	1.58E-04
4:Del:M:1	8.81E-05	7.48E-05
4:Del:M:2	7.36E-05	4.76E-05
4:Del:M:3	1.28E-04	7.53E-05
5:Del:M:1	2.10E-03	7.71E-04
5:Del:M:2	1.03E-03	3.65E-04
5:Del:M:3	3.42E-04	1.59E-04
5:Del:M:4	2.72E-04	1.14E-04
5:Del:M:5	2.33E-04	1.33E-04
