MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	9.07E-04	9.25E-09	9.95E-04	2.70E-02	7.73E-04	6.38E-03	1.95E-02	3.89E-02	1.12E-02	1.42E-02	1.30E-02	8.42E-03	1.70E-02	5.49E-02	4.18E-03
1:Del:C:1	1.58E-04	2.25E-03	1.40E-04	1.42E-02	0.00E+00	6.15E-03	3.60E-03	1.92E-02	2.32E-03	1.49E-02	1.21E-02	1.64E-02	2.29E-02	2.88E-02	2.34E-03
1:Del:C:2	1.54E-04	3.60E-05	0.00E+00	1.25E-03	1.02E-06	1.96E-03	1.01E-04	8.29E-04	1.67E-03	3.35E-04	6.45E-03	8.74E-04	2.48E-03	8.15E-08	2.86E-03
1:Del:C:3	7.71E-07	7.69E-04	1.30E-04	6.17E-03	1.04E-08	3.32E-03	0.00E+00	3.00E-03	9.49E-04	8.57E-03	3.61E-03	1.28E-03	2.04E-02	6.84E-03	1.30E-02
1:Del:C:4	0.00E+00	8.33E-04	9.62E-04	3.30E-03	2.45E-04	3.48E-03	6.66E-03	3.57E-03	0.00E+00	4.10E-03	2.54E-03	6.73E-03	1.50E-03	4.31E-03	4.67E-03
1:Del:C:5	0.00E+00	7.70E-04	2.66E-03	9.29E-05	8.99E-05	9.78E-04	7.77E-04	2.00E-03	1.75E-04	1.97E-03	1.92E-03	8.74E-04	1.07E-03	1.22E-03	1.32E-02
1:Del:T:0	2.49E-04	9.31E-04	6.83E-04	2.23E-02	1.02E-03	5.06E-03	1.59E-02	2.01E-02	5.53E-03	3.72E-02	2.35E-02	2.25E-02	7.24E-03	2.26E-02	7.81E-03
1:Del:T:1	2.25E-07	0.00E+00	0.00E+00	7.61E-03	0.00E+00	5.48E-03	1.40E-46	6.85E-03	6.18E-03	2.42E-02	1.49E-02	2.23E-02	3.03E-03	2.09E-02	7.04E-03
1:Del:T:2	5.85E-04	3.59E-07	9.16E-04	1.79E-02	1.70E-04	3.71E-03	1.10E-02	1.47E-02	2.27E-03	4.58E-02	5.46E-03	1.96E-02	2.94E-03	1.51E-02	7.33E-03
1:Del:T:3	1.38E-04	3.54E-04	2.87E-03	1.24E-02	2.25E-03	4.43E-03	5.76E-03	1.78E-02	3.32E-03	2.54E-02	7.65E-03	2.05E-02	8.22E-03	2.67E-02	1.28E-02
1:Del:T:4	3.28E-04	4.59E-04	4.50E-03	1.59E-02	4.53E-04	0.00E+00	1.05E-03	1.34E-02	0.00E+00	4.67E-02	1.44E-02	1.41E-02	1.29E-02	5.63E-03	1.07E-02
1:Del:T:5	7.44E-08	9.97E-04	9.18E-03	8.52E-07	1.05E-02	2.76E-06	2.30E-07	1.71E-02	2.23E-07	8.54E-03	3.11E-02	2.24E-06	5.85E-03	4.19E-02	1.03E-01
1:Ins:C:0	2.47E-08	8.89E-08	3.92E-08	3.09E-07	1.41E-08	8.48E-04	2.81E-04	9.68E-08	1.05E-03	1.33E-07	1.19E-03	4.18E-07	2.77E-07	2.64E-07	1.14E-07
1:Ins:C:1	1.22E-07	4.94E-08	3.36E-08	1.07E-04	4.94E-08	1.25E-03	1.17E-03	3.69E-04	1.91E-03	1.80E-06	8.97E-04	3.72E-03	6.59E-04	6.07E-05	6.61E-05
1:Ins:C:2	2.71E-08	5.41E-07	2.09E-08	7.56E-05	6.68E-08	5.12E-04	1.52E-08	9.13E-04	9.89E-04	4.73E-08	1.85E-03	4.92E-09	3.73E-04	2.61E-04	4.71E-08
1:Ins:C:3	3.68E-08	6.71E-05	2.80E-08	2.47E-05	5.14E-05	2.30E-04	2.77E-07	4.61E-09	2.00E-04	4.43E-04	2.11E-08	5.29E-04	1.61E-04	4.03E-07	2.82E-07
1:Ins:C:4	8.53E-05	2.57E-04	4.04E-04	0.00E+00	0.00E+00	8.90E-05	0.00E+00	1.25E-04	5.27E-04	2.59E-03	5.71E-04	6.44E-04	3.31E-03	1.62E-03	2.39E-03
1:Ins:C:5	1.58E-08	4.82E-03	1.24E-03	1.64E-03	3.53E-07	1.13E-07	1.05E-07	1.19E-03	0.00E+00	2.72E-02	3.42E-02	4.09E-07	2.32E-02	1.32E-02	1.70E-02
1:Ins:T:0	5.92E-05	1.34E-04	1.40E-46	1.71E-03	3.03E-08	1.31E-03	5.99E-08	5.02E-03	3.44E-03	8.69E-03	3.03E-02	6.79E-07	6.45E-03	3.29E-03	5.65E-03
1:Ins:T:1	2.45E-08	4.00E-08	0.00E+00	5.60E-03	7.08E-08	1.92E-03	1.49E-02	3.23E-03	2.21E-04	9.76E-03	7.20E-03	4.41E-03	6.19E-03	1.07E-02	1.21E-04
1:Ins:T:2	0.00E+00	7.92E-05	1.42E-04	2.09E-04	4.95E-04	4.58E-04	2.16E-04	4.12E-04	1.04E-04	6.59E-03	2.52E-03	2.81E-03	6.22E-03	7.25E-04	1.42E-03
1:Ins:T:3	7.53E-05	6.07E-04	6.80E-07	7.34E-04	1.97E-05	1.89E-03	1.37E-04	1.67E-03	2.71E-04	9.02E-03	4.59E-03	9.56E-04	2.55E-03	8.46E-03	1.41E-02
1:Ins:T:4	1.80E-04	5.77E-03	2.37E-04	5.71E-04	8.23E-05	2.45E-04	6.97E-03	7.68E-04	3.44E-04	4.48E-03	7.79E-03	9.60E-03	1.39E-02	0.00E+00	3.79E-02
1:Ins:T:5	1.04E-03	1.26E-02	5.31E-07	1.37E-06	5.70E-07	5.73E-03	3.73E-03	5.87E-03	3.16E-03	9.58E-08	5.69E-02	1.02E-02	7.36E-02	6.12E-02	5.48E-03
2:Del:R:0	1.28E-04	6.99E-04	0.00E+00	2.48E-03	1.81E-04	9.12E-03	8.16E-05	2.63E-03	1.60E-03	9.74E-03	4.21E-03	9.12E-03	2.32E-03	1.14E-02	4.55E-03
2:Del:R:1	2.42E-08	1.06E-03	6.03E-04	8.54E-04	1.10E-07	5.95E-03	3.19E-03	5.98E-04	2.67E-03	1.50E-03	1.30E-02	8.46E-04	0.00E+00	3.16E-03	8.28E-03
2:Del:R:2	0.00E+00	1.45E-04	5.43E-04	5.62E-04	1.07E-04	1.39E-04	8.17E-08	1.34E-03	8.19E-04	1.17E-03	1.40E-03	1.20E-03	3.42E-03	5.35E-04	7.62E-04
2:Del:R:3	2.29E-08	8.45E-05	3.43E-04	8.05E-08	2.50E-08	1.48E-04	2.46E-07	1.83E-04	3.45E-08	7.63E-04	1.76E-03	1.99E-07	9.90E-04	4.46E-04	1.54E-03
2:Del:R:4	3.01E-08	4.70E-05	7.30E-05	8.50E-08	2.60E-08	2.54E-07	2.07E-07	1.20E-04	1.43E-04	1.27E-03	2.73E-04	7.43E-08	1.08E-03	2.85E-04	1.31E-03
