Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
V23	2.63E+00	3.94E-01	2.00E-01	4.10E+00	2.21E-01	1.29E+00	6.12E+00
V24	3.58E+01	3.17E+00	5.30E+00	8.79E-01	3.19E+00	3.39E+00	3.86E+01
V25	8.70E-01	2.74E+00	0.00E+00	2.31E+00	0.00E+00	1.33E+00	7.00E-01
V26	1.38E+01	4.15E+00	7.46E-01	1.00E+00	4.21E+00	1.26E+00	1.26E+01
V27	2.64E+00	2.80E+00	1.25E+00	1.14E+00	2.37E+00	1.30E+00	3.16E+00
V28	6.12E+00	7.75E-01	4.27E-01	1.25E+01	8.16E+00	4.18E+00	1.71E+01
V29	2.77E-01	8.88E-01	4.01E-01	8.83E-01	0.00E+00	2.98E-01	2.00E-01
V30	1.81E+01	2.86E+00	5.73E+00	2.75E+00	2.87E+00	2.19E+00	1.85E+01
V31	3.31E+00	1.57E+00	4.49E+00	3.77E+00	2.99E+00	4.22E+00	6.23E+00
V32	1.05E+01	4.47E-01	5.02E+00	2.71E+00	6.97E+00	3.56E+00	1.16E+01
V33	2.64E+00	2.23E+00	1.10E+00	7.27E-01	8.17E-01	3.03E+00	1.24E+00
V34	2.20E+00	1.58E+00	0.00E+00	9.75E-01	2.38E+00	1.67E+00	2.09E+00
V35	4.78E+00	7.54E+00	7.30E+00	1.00E+00	1.28E+01	4.68E+00	1.42E+01
V36	0.00E+00	0.00E+00	1.19E+00	5.12E-01	1.47E+00	5.59E-01	7.77E-01
V37	8.36E-01	2.92E+00	4.59E+00	4.67E-01	4.84E+00	5.86E-01	4.11E+00
V38	2.60E+00	1.57E+00	2.49E+01	4.53E+00	8.26E+00	1.23E+00	2.68E+01
V39	4.54E+00	5.22E+00	0.00E+00	4.53E+00	2.74E+00	1.09E+00	9.10E+00
V40	0.00E+00	2.40E+00	2.17E+00	1.23E+00	1.28E+01	9.68E-01	1.37E+01
V41	3.69E+01	0.00E+00	6.85E+00	1.69E+00	8.18E+00	1.55E+00	3.88E+01
V42	0.00E+00	1.32E+00	0.00E+00	1.25E+00	1.32E+00	2.69E+00	0.00E+00
V43	1.51E+00	0.00E+00	1.02E+00	1.88E+00	7.77E-01	9.57E-01	1.32E+00
V44	8.82E+00	6.29E-01	6.80E-01	1.43E+01	5.45E+00	1.95E+00	2.10E+01
V45	6.45E+00	1.72E+00	1.94E+00	1.31E+00	1.87E+00	1.53E+00	5.24E+00
V46	6.71E+00	0.00E+00	0.00E+00	1.16E+00	1.36E+00	4.23E-01	6.95E+00
V47	5.49E+00	3.13E+00	3.01E+00	4.70E+00	0.00E+00	3.03E+00	7.98E+00
V48	1.04E+00	1.39E+00	2.85E+00	5.21E-01	3.20E+00	4.22E-01	2.79E+00
V49	7.42E+00	1.87E+00	2.01E+00	2.08E+00	4.64E+00	2.40E+00	8.22E+00
V50	3.84E+00	2.01E+00	2.67E-01	6.11E-01	2.10E+00	4.01E-01	3.68E+00
V51	3.38E+00	2.56E+00	3.43E+00	7.83E+00	3.08E+00	7.61E-01	8.43E+00
V52	4.82E+00	1.17E+00	2.76E+00	3.15E+00	1.28E+00	1.57E+00	6.45E+00
V53	2.11E+00	2.38E+00	9.60E+00	1.77E+00	6.40E-01	2.12E+00	1.01E+01
V54	8.99E+00	3.00E-01	1.89E+00	5.17E-01	1.05E+00	6.29E-01	9.42E+00
V55	4.54E+00	1.51E+00	1.85E+00	2.32E+00	3.21E+00	1.15E+00	6.16E+00
V56	1.88E+00	6.71E-01	3.40E-01	2.09E+00	1.09E+01	1.35E+00	1.18E+01
V57	2.25E+00	0.00E+00	0.00E+00	4.43E+00	0.00E+00	2.23E+00	6.96E+00
V58	4.16E-01	2.93E+00	7.73E+00	8.75E-01	4.52E+00	2.19E+00	1.04E+01
V59	3.12E+00	3.91E+00	2.42E+00	1.93E+00	4.09E+00	4.70E+00	3.79E+00
V60	2.12E+01	1.93E+00	3.45E+00	2.70E+00	5.95E+00	1.20E+00	2.11E+01
V61	9.07E-01	0.00E+00	4.52E-01	4.33E-01	6.16E-01	7.46E-01	1.14E+00
V62	7.09E+00	3.63E+00	2.52E+00	1.71E+00	4.16E+00	0.00E+00	8.61E+00
V63	3.97E+00	3.40E+00	9.79E+00	1.82E+00	3.10E+00	1.37E+00	1.22E+01
V64	4.77E-01	9.12E-01	2.77E-01	7.86E-01	2.00E-01	3.14E-01	6.11E-01
V65	8.67E-01	9.21E-01	6.15E-01	5.78E-01	2.67E-01	1.19E+00	1.24E+00
V66	5.42E+00	4.99E+00	5.62E-01	5.94E+00	2.60E+00	4.66E+00	5.18E+00
V67	3.33E-01	3.14E+00	3.06E+00	4.08E+00	7.00E-01	1.94E+00	1.99E+00
V68	2.27E+00	6.84E-01	1.34E+00	3.76E+00	7.57E+00	3.23E+00	6.70E+00
V69	1.59E+00	0.00E+00	2.60E-01	2.13E-01	1.03E+00	9.67E-01	1.41E+00
V70	4.48E-01	7.04E+00	1.32E+00	2.43E+00	3.66E+00	2.53E+00	2.78E+00
V71	8.03E-01	1.67E+00	6.56E+00	3.40E-01	1.33E+00	1.03E+00	5.60E+00
V72	4.67E-01	2.73E+00	6.05E-01	2.01E+00	1.34E+00	0.00E+00	3.40E-01
V73	2.70E+00	1.44E+00	1.30E+00	0.00E+00	1.70E+00	1.39E+00	2.57E+00
V74	1.19E+01	1.31E+00	5.53E+00	7.06E-01	2.44E+00	5.04E-01	1.31E+01
V75	3.06E-01	2.84E+00	5.83E+00	1.94E+00	4.62E+00	4.56E+00	6.11E+00
V76	1.11E+00	4.07E-01	2.63E+00	2.91E-01	1.67E+00	1.73E+00	4.44E+00
V77	1.60E+00	3.57E+00	1.12E+01	2.81E+00	8.72E+00	9.69E-01	1.23E+01
V78	1.25E+00	1.14E+00	1.59E+00	4.90E-01	2.40E+00	2.49E+00	5.08E+00
V79	5.97E-01	1.19E+00	2.00E+00	2.16E+00	2.90E+00	1.19E+00	5.11E+00
V80	2.52E+00	0.00E+00	0.00E+00	0.00E+00	1.26E+00	9.32E-01	2.56E+00
V81	2.74E+00	1.41E+00	2.02E+00	4.47E+00	2.81E+00	6.32E-01	6.95E+00
V82	1.19E+00	2.81E+00	2.00E-01	0.00E+00	3.90E+00	2.14E+00	5.00E-01
V83	2.14E+00	0.00E+00	5.80E+00	2.51E+00	1.02E+00	9.40E-01	6.10E+00
V84	2.57E+00	2.44E+00	1.85E+00	1.11E+00	3.64E+00	2.36E+00	4.73E+00
V85	3.73E+00	2.21E-01	5.26E-01	2.13E-01	2.05E+00	9.21E-01	3.18E+00
V86	4.73E-01	6.70E-01	6.83E+00	0.00E+00	2.04E+00	3.80E+00	6.00E+00
V87	3.96E+00	1.50E+00	1.40E+00	3.07E-01	4.65E+00	1.63E-01	6.25E+00
V88	9.23E+00	1.10E+00	1.38E+00	1.71E+00	3.67E+00	2.51E+00	1.04E+01
V89	1.10E+00	1.34E+00	1.37E+01	1.14E+00	5.42E+00	2.67E+00	1.70E+01
V90	2.40E+00	3.80E+00	0.00E+00	2.90E+00	7.64E+00	4.96E-01	5.68E+00
V91	7.57E-01	9.68E-01	1.68E+00	1.30E+00	8.23E-01	1.87E+00	1.27E+00
V92	4.99E-01	2.67E-01	6.16E+00	2.28E+00	3.51E+00	1.26E+00	4.92E+00
V93	1.10E+01	1.36E+00	7.72E-01	4.73E-01	1.57E+00	7.18E-01	1.08E+01
V94	0.00E+00	3.21E+00	9.97E+00	7.78E-01	4.12E+00	1.78E+00	1.26E+01
V95	2.66E+00	1.92E+00	1.94E+00	1.36E+00	3.92E+00	2.62E+00	3.44E+00
V96	1.64E+00	2.59E+00	5.24E+00	0.00E+00	4.75E+00	1.30E+00	2.72E+00
V97	3.31E+00	0.00E+00	7.64E+00	0.00E+00	3.04E+00	9.43E-01	8.41E+00
V98	0.00E+00	1.20E+00	5.13E+00	2.35E+00	9.07E-01	1.17E+00	4.67E+00
V99	1.88E+00	3.28E+00	5.45E+00	3.06E+00	1.86E+00	1.58E+00	6.69E+00
V100	1.62E+01	1.99E+00	3.86E+00	2.99E+00	1.25E+00	2.36E+00	1.55E+01
