MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	1.01E-03	2.76E-03	1.18E-03	1.25E-03	2.45E-03	3.85E-03	2.02E-02
1:Del:C:1	4.25E-04	3.10E-03	4.47E-04	4.67E-04	1.42E-06	2.93E-03	2.34E-02
1:Del:C:2	1.43E-04	3.06E-04	0.00E+00	7.11E-05	1.22E-04	4.06E-04	9.28E-04
1:Del:C:3	1.84E-04	4.10E-04	3.57E-04	4.15E-04	4.39E-04	6.62E-04	2.49E-03
1:Del:C:4	1.75E-04	5.79E-04	1.77E-04	0.00E+00	1.09E-03	1.50E-04	4.20E-03
1:Del:C:5	9.20E-05	2.77E-04	2.99E-04	3.66E-04	4.92E-04	0.00E+00	7.22E-04
1:Del:T:0	1.44E-04	1.95E-03	4.07E-04	0.00E+00	2.22E-03	3.19E-03	7.64E-03
1:Del:T:1	8.92E-05	6.93E-04	3.46E-04	2.52E-04	1.71E-04	1.31E-03	3.01E-03
1:Del:T:2	2.51E-04	1.06E-03	1.52E-04	4.15E-04	1.25E-03	1.34E-03	9.58E-03
1:Del:T:3	5.43E-04	1.51E-03	4.31E-04	1.29E-03	1.66E-03	9.05E-04	3.94E-03
1:Del:T:4	1.03E-04	1.65E-03	0.00E+00	8.42E-04	1.51E-03	0.00E+00	3.42E-03
1:Del:T:5	9.84E-08	5.76E-08	1.80E-04	5.22E-08	6.44E-03	5.34E-04	3.67E-07
1:Ins:C:0	3.38E-08	8.94E-09	2.42E-07	2.18E-08	1.16E-07	4.30E-04	1.87E-03
1:Ins:C:1	6.12E-05	9.38E-05	2.11E-08	0.00E+00	2.61E-04	2.36E-04	1.64E-03
1:Ins:C:2	0.00E+00	1.59E-04	3.15E-04	8.51E-05	0.00E+00	2.10E-04	9.27E-04
1:Ins:C:3	5.70E-04	2.71E-05	3.90E-08	2.84E-04	2.56E-04	1.53E-04	1.80E-03
1:Ins:C:4	7.48E-05	1.51E-07	0.00E+00	2.70E-04	4.15E-04	4.42E-04	1.69E-03
1:Ins:C:5	4.29E-03	2.85E-04	7.76E-04	1.38E-03	4.15E-04	1.11E-03	1.86E-02
1:Ins:T:0	1.87E-46	7.83E-04	3.43E-04	5.85E-04	9.87E-04	1.34E-03	1.18E-03
1:Ins:T:1	8.27E-05	5.81E-04	8.69E-05	4.21E-04	0.00E+00	7.33E-04	9.91E-04
1:Ins:T:2	1.92E-04	2.49E-04	0.00E+00	8.19E-05	6.84E-05	3.85E-04	2.82E-03
1:Ins:T:3	9.77E-06	0.00E+00	8.52E-03	5.06E-06	1.45E-06	5.21E-07	2.95E-02
1:Ins:T:4	5.80E-05	5.59E-04	1.46E-04	9.66E-04	1.01E-03	0.00E+00	7.32E-04
1:Ins:T:5	7.69E-09	7.81E-04	4.44E-03	2.66E-03	5.20E-08	1.09E-03	9.49E-03
2:Del:R:0	1.07E-04	3.51E-04	1.77E-04	3.75E-04	3.13E-05	1.25E-03	2.06E-03
2:Del:R:1	1.50E-04	4.18E-04	0.00E+00	3.43E-04	6.71E-04	1.39E-03	2.63E-04
2:Del:R:2	1.92E-04	8.29E-05	0.00E+00	5.16E-05	3.09E-04	6.13E-04	2.16E-04
2:Del:R:3	2.99E-08	4.41E-07	0.00E+00	2.39E-08	1.34E-04	4.34E-09	8.87E-05
2:Del:R:4	1.54E-03	3.52E-04	1.87E-03	0.00E+00	4.73E-04	1.83E-03	1.24E-02
2:Del:R:5	1.87E-08	8.10E-09	2.23E-05	2.47E-08	1.79E-08	1.90E-04	4.33E-04
3:Del:R:0	0.00E+00	2.61E-04	3.32E-05	1.39E-08	4.51E-04	1.21E-03	4.00E-03
3:Del:R:1	2.10E-04	2.75E-04	6.64E-05	6.28E-04	2.81E-04	0.00E+00	2.56E-03
3:Del:R:2	2.04E-08	1.45E-04	6.07E-05	3.52E-04	4.78E-04	0.00E+00	7.02E-04
3:Del:R:3	1.09E-03	3.75E-04	4.31E-04	4.10E-04	5.10E-04	4.20E-04	8.45E-03
3:Del:R:4	4.54E-09	4.77E-09	9.61E-09	4.13E-09	8.20E-09	1.71E-08	8.96E-08
3:Del:R:5	4.66E-09	0.00E+00	4.21E-04	5.03E-08	5.86E-05	1.48E-04	5.13E-04
4:Del:R:0	8.00E-04	3.16E-04	2.87E-04	4.27E-04	3.85E-04	1.15E-03	2.28E-03
4:Del:R:1	1.66E-04	4.06E-04	3.36E-04	2.22E-04	1.18E-04	6.41E-04	8.73E-04
4:Del:R:2	2.55E-04	3.12E-05	8.83E-08	2.45E-04	2.49E-04	0.00E+00	1.69E-03
4:Del:R:3	4.54E-09	4.77E-09	9.61E-09	4.13E-09	8.20E-09	1.71E-08	8.96E-08
4:Del:R:4	4.81E-05	1.79E-08	0.00E+00	1.90E-08	1.43E-04	1.66E-04	3.79E-04
4:Del:R:5	1.70E-07	3.74E-08	4.99E-08	4.15E-08	3.90E-05	7.43E-08	2.38E-04
5:Del:R:0	1.06E-07	4.29E-08	1.47E-03	2.41E-07	1.87E-46	3.53E-03	2.36E-02
5:Del:R:1	8.53E-07	3.88E-04	1.14E-02	8.87E-05	1.23E-06	3.43E-07	7.57E-02
5:Del:R:2	1.76E-05	2.73E-05	0.00E+00	1.43E-04	1.60E-04	2.25E-04	4.14E-04
5:Del:R:3	6.43E-08	3.26E-08	5.17E-05	2.91E-08	1.77E-04	5.12E-08	1.04E-07
