MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	9.95E-04	2.68E-04	7.54E-04	1.48E-02	5.61E-46	4.89E-03	9.23E-03	3.92E-02	3.06E-02	4.46E-03	1.20E-02	2.91E-02	1.52E-02	2.14E-02
1:Del:C:1	5.38E-04	1.32E-04	5.83E-03	1.60E-02	1.05E-07	2.19E-03	3.62E-03	3.55E-02	1.87E-02	3.87E-02	5.02E-03	1.49E-02	5.62E-46	6.24E-03
1:Del:C:2	0.00E+00	9.31E-08	5.21E-08	1.23E-03	1.04E-05	6.36E-04	7.71E-04	7.34E-04	9.28E-04	3.91E-04	1.79E-03	3.55E-03	2.97E-04	7.63E-04
1:Del:C:3	6.24E-04	3.29E-04	0.00E+00	3.05E-03	2.48E-04	2.68E-03	6.50E-04	4.57E-03	5.05E-04	2.92E-03	3.93E-03	2.08E-02	9.52E-04	9.99E-04
1:Del:C:4	0.00E+00	0.00E+00	5.20E-05	1.60E-03	1.24E-03	1.84E-03	0.00E+00	3.38E-03	4.47E-03	1.87E-02	4.30E-03	5.99E-03	3.18E-03	0.00E+00
1:Del:C:5	2.49E-04	3.26E-04	0.00E+00	4.51E-04	1.63E-03	5.76E-05	0.00E+00	2.70E-04	2.25E-03	3.54E-03	1.05E-03	6.10E-03	5.69E-03	6.37E-03
1:Del:T:0	0.00E+00	0.00E+00	2.66E-04	9.25E-03	1.49E-03	5.77E-03	5.97E-03	1.56E-02	1.77E-02	3.57E-02	5.68E-03	1.24E-02	1.95E-02	2.47E-02
1:Del:T:1	0.00E+00	9.87E-05	0.00E+00	8.56E-03	2.79E-04	2.63E-03	2.53E-03	2.15E-02	6.00E-03	1.89E-03	1.47E-02	5.66E-03	6.76E-03	2.41E-03
1:Del:T:2	3.46E-04	1.82E-04	3.07E-04	1.47E-02	1.78E-03	5.60E-03	5.35E-03	1.96E-02	6.31E-03	4.10E-03	2.23E-03	1.49E-02	2.04E-03	9.16E-03
1:Del:T:3	4.33E-03	9.30E-04	5.63E-03	1.67E-02	2.97E-03	4.15E-03	2.80E-46	2.41E-02	2.31E-02	5.90E-03	7.93E-03	1.26E-02	2.53E-02	9.84E-03
1:Del:T:4	1.79E-05	6.85E-04	4.32E-03	2.58E-02	5.95E-03	1.40E-46	3.18E-08	2.49E-02	4.41E-03	1.04E-03	8.41E-03	1.45E-02	1.31E-02	1.81E-02
1:Del:T:5	2.29E-46	2.93E-08	1.03E-07	1.37E-07	9.36E-03	2.07E-07	5.45E-07	4.77E-08	8.63E-07	1.51E-02	2.20E-02	5.47E-03	1.03E-01	2.87E-06
1:Ins:C:0	2.23E-07	1.15E-07	7.77E-08	1.39E-08	2.14E-04	4.63E-08	1.99E-04	2.16E-07	6.85E-04	1.67E-03	2.05E-03	2.04E-07	4.89E-06	8.33E-04
1:Ins:C:1	2.81E-08	0.00E+00	1.89E-05	2.72E-08	2.12E-04	3.16E-04	2.29E-04	7.05E-04	4.68E-04	2.72E-04	7.65E-04	1.48E-06	2.94E-03	8.17E-08
1:Ins:C:2	7.92E-04	3.42E-04	0.00E+00	2.51E-04	1.19E-08	2.46E-07	1.45E-04	5.51E-04	6.09E-04	1.63E-03	2.08E-03	4.73E-05	9.98E-04	1.21E-03
1:Ins:C:3	3.43E-05	2.74E-04	3.02E-03	3.03E-08	3.03E-04	1.73E-02	1.14E-07	1.42E-04	0.00E+00	1.01E-02	2.50E-05	1.58E-03	8.60E-04	4.94E-03
1:Ins:C:4	0.00E+00	1.24E-04	7.00E-05	0.00E+00	1.37E-03	3.15E-07	2.24E-04	5.10E-03	7.41E-04	1.00E-03	1.50E-03	0.00E+00	6.60E-03	1.56E-03
1:Ins:C:5	8.77E-04	3.17E-03	5.32E-02	3.50E-03	1.05E-03	3.90E-02	1.85E-03	1.40E-46	1.17E-02	8.28E-03	2.91E-02	4.22E-02	4.49E-02	1.50E-02
1:Ins:T:0	1.37E-04	6.46E-04	1.42E-04	3.89E-03	1.19E-04	2.13E-04	1.74E-03	1.90E-03	2.20E-03	2.17E-02	2.86E-04	2.57E-02	1.91E-03	6.25E-03
1:Ins:T:1	8.13E-05	3.75E-04	1.62E-04	2.11E-03	0.00E+00	0.00E+00	7.73E-04	3.35E-03	2.18E-03	1.19E-03	3.60E-03	7.70E-03	0.00E+00	1.78E-03
1:Ins:T:2	0.00E+00	7.55E-05	1.68E-04	8.87E-04	6.81E-05	8.49E-04	2.38E-04	7.62E-04	1.31E-03	3.48E-03	4.15E-03	1.81E-03	5.17E-05	2.30E-07
1:Ins:T:3	1.83E-02	3.36E-03	4.91E-07	0.00E+00	1.09E-06	1.54E-02	1.49E-03	1.40E-46	3.44E-02	6.50E-03	7.51E-02	5.77E-03	2.40E-03	2.82E-03
1:Ins:T:4	7.43E-05	2.04E-03	0.00E+00	1.17E-03	1.10E-03	2.98E-04	2.79E-04	2.21E-03	1.95E-03	5.89E-04	4.71E-04	9.81E-04	2.85E-03	1.11E-02
1:Ins:T:5	1.97E-02	6.30E-03	1.38E-07	2.92E-03	2.47E-45	5.26E-07	1.62E-03	2.42E-06	6.95E-03	5.26E-06	3.27E-03	3.56E-03	9.69E-03	7.12E-02
2:Del:R:0	1.51E-04	4.45E-04	9.48E-08	2.97E-03	1.40E-46	4.23E-04	1.28E-03	5.74E-03	2.28E-03	1.07E-02	3.41E-03	9.18E-04	4.21E-07	1.83E-03
2:Del:R:1	0.00E+00	2.04E-04	1.27E-05	1.92E-03	1.29E-03	3.93E-04	1.65E-03	1.24E-03	2.06E-03	4.55E-03	8.50E-03	3.87E-03	6.42E-03	6.93E-03
2:Del:R:2	0.00E+00	9.26E-05	1.53E-04	7.93E-05	5.19E-04	3.16E-05	1.19E-03	1.98E-08	4.67E-05	3.53E-08	0.00E+00	4.79E-04	1.53E-03	1.22E-03
2:Del:R:3	1.92E-08	2.51E-08	4.29E-08	2.61E-05	1.83E-04	1.38E-07	2.24E-08	5.82E-05	7.99E-08	7.29E-08	2.85E-07	8.27E-08	7.17E-04	2.31E-04
2:Del:R:4	1.73E-03	0.00E+00	1.91E-02	1.90E-04	8.97E-04	2.53E-02	2.50E-03	2.35E-03	2.04E-02	1.36E-02	1.66E-02	2.08E-02	8.46E-03	7.98E-03
2:Del:R:5	9.18E-08	3.80E-08	6.50E-08	1.88E-08	4.24E-08	5.68E-08	2.72E-04	2.23E-08	3.91E-04	1.85E-03	1.06E-07	4.87E-08	2.86E-07	6.56E-08
3:Del:R:0	2.08E-07	0.00E+00	0.00E+00	8.37E-04	3.41E-04	1.30E-04	2.92E-03	3.37E-03	1.50E-03	4.39E-03	4.08E-03	4.58E-03	2.90E-03	1.50E-03
3:Del:R:1	1.64E-03	1.02E-03	6.54E-08	2.53E-03	7.11E-09	4.43E-08	0.00E+00	8.14E-03	3.70E-03	8.54E-04	1.12E-03	9.20E-03	1.17E-02	1.23E-02
3:Del:R:2	1.25E-07	2.08E-04	0.00E+00	1.81E-04	4.50E-04	2.25E-07	0.00E+00	3.17E-05	0.00E+00	3.18E-03	9.24E-04	4.30E-04	9.74E-04	1.47E-03
3:Del:R:3	1.54E-08	0.00E+00	1.50E-02	1.27E-07	2.56E-04	1.56E-02	1.17E-02	1.43E-02	2.17E-02	2.59E-03	2.21E-02	1.26E-02	1.31E-02	1.21E-02
3:Del:R:4	1.48E-08	1.59E-08	9.98E-08	3.47E-08	2.97E-08	9.53E-08	6.35E-08	6.32E-08	1.06E-07	8.62E-08	1.65E-07	5.28E-08	1.64E-07	7.17E-08
3:Del:R:5	2.94E-03	1.09E-07	6.54E-08	4.68E-09	7.27E-08	7.30E-08	3.15E-04	2.63E-08	4.43E-03	5.98E-04	4.64E-03	1.75E-07	5.04E-07	7.02E-08
4:Del:R:0	3.78E-04	1.32E-04	7.47E-03	8.05E-04	0.00E+00	2.67E-02	1.41E-03	3.58E-03	4.45E-03	3.67E-03	1.21E-02	5.10E-03	5.00E-03	8.82E-03
