MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
1:Del:C:0	0.0016898380359634756	0.0002750246901996434	0.0012107086658943444	0.3012485414743423	5.6051938572992686e-46	0.010231222132085804	0.030470168218016624	0.37390774935483934	0.06487553175538778	0.00860964460298419	0.01730372025631368	0.08649923419579864	0.02340658023022115	0.048211893439292906
1:Del:C:1	0.0008013399550691247	0.00024518899112990766	0.006986404722556472	0.05109902434051037	1.0529567083805702e-07	0.0021874140948057175	0.014907882898114622	0.15288945697247983	0.025281320727663113	0.0924251648131758	0.009038246725685895	0.041260984539985654	7.006492321624085e-46	0.010794761590659618
1:Del:C:2	0.0	1.3675712366989502e-07	1.0485934254234053e-07	0.002707701415130259	1.0488864583635405e-05	0.0007738032961583485	0.0013064619514580045	0.0013817870989441873	0.0013687829636296555	0.0003909458707113345	0.004058373386143943	0.005303696051169027	0.00040887791458885656	0.000995580713220079
1:Del:C:3	0.0016200684219825235	0.00032929713532894314	0.0	0.009760561698305992	0.0004098390971449817	0.004715014714747667	0.0013312447408679873	0.007828065537614748	0.0008118693018332124	0.00414666337660492	0.006897637341171503	0.026925636827945708	0.0011585140833631157	0.0017762435276978295
1:Del:C:4	0.0	0.0	5.2022660383954644e-05	0.006322057056240738	0.0036987830605085038	0.003360074944794178	0.0	0.010854533012025058	0.0048568748170509934	0.02209713594056666	0.007875552400946617	0.011726725063635968	0.006917535234242678	0.0
1:Del:C:5	0.0003306139675260056	0.0009230917950795003	0.0	0.00045088101678061323	0.01293800906278193	5.767788155424114e-05	0.0	0.00027491724892882987	0.0039019658928737045	0.0037960486486554148	0.00133008532770873	0.009281026734729636	0.010316002764739096	0.0069100595787112695
1:Del:T:0	0.0	0.0	0.00026575918309390545	0.1251235969364643	0.002962685574311763	0.00576818659901619	0.027019350603222848	0.03676511347293854	0.033862706087529656	0.08711260575801134	0.010840547527186573	0.019358840546192368	0.03765647020190954	0.03687902672681957
1:Del:T:1	0.0	9.866633918136359e-05	0.0	0.039391310326755045	0.00027889845265889336	0.0047916222363710405	0.004766208804068128	0.05843409742228687	0.007818082544872595	0.003565353713929653	0.02387011991813779	0.005663705617189407	0.008852633927017451	0.0034763583587618997
1:Del:T:2	0.000345845939591527	0.0002685264917090535	0.0003069326747208834	0.09702206552028655	0.005523478891700506	0.0075882300104979095	0.009250759736596592	0.07322254199443705	0.008467042446136474	0.005544123752042651	0.002440967538859695	0.03682417676318437	0.002985486947000027	0.020029194856761023
1:Del:T:3	0.005585216009058059	0.002134377066977322	0.007889793091453611	0.12420095205307007	0.013078042079814622	0.006025454215705395	2.8025969286496343e-46	0.09942196235060692	0.03788844784721733	0.007753076963126659	0.02035217098891735	0.033899574633687736	0.05863065426237881	0.026208975445479156
1:Del:T:4	1.8011225392911e-05	0.0014937253505195257	0.004666235821787268	0.15645967647433281	0.026596609990701837	1.4012984643248171e-46	3.178245151502779e-08	0.05090608919977058	0.004967169150859263	0.0010449179448187352	0.008410193823959845	0.028247370570898055	0.02307451143860817	0.023574574622512046
1:Del:T:5	5.6051938572992686e-46	2.9307409477041803e-08	4.2989960320483077e-07	2.7816436158900616e-07	0.8986929416656494	4.5537083508406796e-07	1.3199431250221494e-06	7.070603373904305e-08	2.300023255230599e-06	0.015063122511378424	0.021976705081578986	0.007670207038785293	0.3696282017976046	3.3726953115473247e-06
1:Ins:C:0	4.534158222213591e-07	1.5720067096935965e-07	1.7248368706646032e-07	1.9688917518578818e-08	0.00021440617483108325	4.632391039649519e-08	0.00044254138630321903	3.029944217303182e-07	0.0014429212149593695	0.003287321578272895	0.0030233075009320487	2.1825072167303005e-07	6.897147798667902e-06	0.0008336729056594549
1:Ins:C:1	2.8078221703253802e-08	0.0	1.9268396718530313e-05	3.2515578141101285e-08	0.00030933764232869975	0.0005103649060274051	0.0005141871998347369	0.0014325809058107098	0.00046771233279230273	0.00046560080996869144	0.0016514303802978247	1.4808115338382777e-06	0.0031726326793432235	8.169617444764299e-08
1:Ins:C:2	0.004428213274570681	0.0004563583824392481	0.0	0.000575834943447262	1.1864479176892928e-08	3.889264291956351e-07	0.00019478582851206738	0.000899108115117997	0.0006088751680408677	0.0029891857313714353	0.002084977924823761	6.560721521964297e-05	0.0012231933884322642	0.0018066279696768105
1:Ins:C:3	3.4351117702158265e-05	0.0002745104482335365	0.010497403051704168	5.4222670797798855e-08	0.0006311996331362479	0.028787406977676254	1.1361616998328828e-07	0.00017661940073594452	0.0	0.010623016580939292	2.510325402909075e-05	0.0021815709273397487	0.0014426022852205734	0.005857020397328938
1:Ins:C:4	0.0	0.00022101991873526571	9.978442976716906e-05	0.0	0.0024656096664699588	4.2736018031064303e-07	0.0004302625360196544	0.005098777252169384	0.001107295462861657	0.0028088289196603	0.0026030821094536805	0.0	0.010602662805467844	0.002560131160444712
1:Ins:C:5	0.000877474807202816	0.005288907804447263	0.5056546181440353	0.0035043254182625105	0.0016075784600730002	0.1143929174169898	0.0018471327844963525	1.4012984643248171e-46	0.011657362187202125	0.008282926645188126	0.05280379986011212	0.1780774936079979	0.05274707600474358	0.033123472798615695
1:Ins:T:0	0.00019540033167686488	0.001228509284555912	0.00014196301344782114	0.012692622956308242	0.00011868831396384394	0.000212714226839239	0.003393164020963013	0.0038547360902697393	0.002918170765042305	0.023983676645868	0.00030052635597712654	0.03776574065504974	0.0036722554825246332	0.013546988633606816
1:Ins:T:1	0.00014407698618015274	0.0005601323583277918	0.00022072014398872853	0.009331330901477485	0.0	0.0	0.00209645923532662	0.007526337099261582	0.0034688164756687457	0.0039238256693352016	0.005000540392939001	0.011634997790679336	0.0	0.004098497016821056
1:Ins:T:2	0.0	0.00011118734259270013	0.00022341892630564075	0.0014446067932112783	0.00010094307695993621	0.001966442386370204	0.00042539916747728055	0.0017190141637001943	0.0019582146778702736	0.004087868876996481	0.007401473261415959	0.002087462368473325	5.1708560204133394e-05	2.2996673578745686e-07
1:Ins:T:3	0.3803639352321625	0.003365454651464006	7.110509613994509e-07	0.0	1.5421434568452242e-06	0.02487207157537341	0.0014925224533044457	1.4012984643248171e-46	0.04520175302168354	0.006618924401414006	0.2128683492541313	0.006878993710370196	0.002402877186978003	0.0028160869371532727
1:Ins:T:4	0.00010416755148980882	0.011854601791128516	0.0	0.0035365185234695674	0.0030881913677774262	0.00029835987370461223	0.00030624630162492397	0.004075428872602061	0.0029010395519435406	0.000814126618206501	0.00048776147013995796	0.0012077654246240854	0.004978412389755249	0.022238266281783582
1:Ins:T:5	0.02801900961572983	0.9420508921146393	1.3800152245885546e-07	0.002924867813476656	3.082856621514598e-45	7.573999027954414e-07	0.0016190576568309468	2.8562308671098434e-06	0.006948433071376108	6.931480794492018e-06	0.0032711768188619316	0.0035604695104893835	0.009685324445871401	0.43547172099351883
2:Del:R:0	0.00025654109194874766	0.0005125340307131409	9.477791991230333e-08	0.013603952516086792	1.4012984643248171e-46	0.0005034917747593681	0.004562477231957018	0.013897433690726758	0.00459947340891631	0.021757007483392952	0.006072251801379025	0.0009184211492538452	4.213346528558759e-07	0.003862680378369987
2:Del:R:1	0.0	0.0002684232299650091	1.590605024830438e-05	0.0033209114826817654	0.003611063379969437	0.0003926176577806473	0.00779471225105226	0.0018500013374563196	0.0033507816027849914	0.006398729234933853	0.009161080559715628	0.005310339255447616	0.007874198909848928	0.013063895489028709
2:Del:R:2	0.0	0.0001569663408893973	0.00027834668470063664	0.00011898190727634982	0.0010556672983796033	3.188568213374765e-05	0.0017714514372876521	3.885420412075291e-08	4.6801821133612977e-05	3.528718934830977e-08	0.0	0.0008632201788714156	0.0028733170591294767	0.0017251837300136686
2:Del:R:3	2.759994686130085e-08	9.41695514455887e-08	1.0872915616744194e-07	2.636656316026276e-05	0.00045113355566286375	1.9612664630130895e-07	5.424929387931598e-08	5.902029926403429e-05	1.3123397906156243e-07	1.3789450363788093e-07	4.595012995878278e-07	1.0178144833616898e-07	0.001804828793916613	0.00023065506262014422
2:Del:R:4	0.008476647408679127	0.0	0.15807169526815415	0.0002709551772568375	0.0008969532325863838	0.14267763691022992	0.005367633851710707	0.0023530695587396623	0.037577184332621985	0.031330854957923295	0.04984717750921845	0.07412928715348244	0.01497322740033269	0.01869115363806486
2:Del:R:5	3.2597818133695e-07	1.816789300335131e-07	1.6138865639447885e-07	3.891240769604565e-08	9.70629569607695e-08	1.1399014852031541e-07	0.000510277961915051	3.079589419030526e-08	0.0006630329664574219	0.0023343573421881203	1.3508581560017773e-07	1.0665200420589826e-07	5.236305462119617e-07	1.9087911482529307e-07
3:Del:R:0	2.6081006581080147e-07	0.0	0.0	0.0021467590588144956	0.00043893876983247537	0.00012951494427397846	0.007160326779603566	0.008523683878593147	0.0016543040178476076	0.011250124033540487	0.006725729022582528	0.008131727110594511	0.004102621809579432	0.0027526407851837576
3:Del:R:1	0.0016859632771229372	0.004783805226907134	7.589492980741853e-08	0.004626131882298523	7.114697098131728e-09	4.431225875123346e-08	0.0	0.009502146299928427	0.005551170116518733	0.0008538019026843813	0.00112276795192372	0.012439313530921935	0.012453344819027734	0.01627468252574573
3:Del:R:2	1.5299514188882313e-07	0.0002570691522343793	0.0	0.0004024875480624246	0.001816847579533487	2.3972765603730297e-07	0.0	3.1740230967614023e-05	0.0	0.004462788093121617	0.0013396297232247888	0.0006281102871071198	0.001396720577031374	0.0038847572777740424
3:Del:R:3	1.5394013530567462e-08	0.0	0.08262009620666504	1.2725416809189483e-07	0.00048176207346841695	0.03536333339288831	0.013509142398834228	0.014303778377521326	0.026072274520993234	0.002593429577336792	0.03337758034467697	0.01847376152873039	0.0292194531204359	0.027217990416102112
3:Del:R:4	1.5448648724714075e-07	2.8014632960093875e-07	5.162340613651395e-07	2.0666390696533198e-07	5.434287487560141e-07	1.9726914644024873e-07	6.174769879407905e-07	4.414081146819626e-07	4.0376623360316445e-07	5.05001015937978e-07	6.731396354098251e-07	1.6896071244332234e-07	5.75006098557651e-07	3.272603876780522e-07
3:Del:R:5	0.011297134789992924	2.87448406055546e-07	7.400864774353976e-08	4.6842021816928535e-09	1.509899817619953e-07	7.30181909602834e-08	0.00036361585346185167	2.6267991870554398e-08	0.00571463805674739	0.0010539269656874239	0.00689557500907938	3.2281329218619705e-07	8.067168153047533e-07	1.5791576828405597e-07
4:Del:R:0	0.0008858307381160557	0.0001316662937298929	0.022616610460374886	0.0012137945761333314	0.0	0.05546148801222443	0.0032584925298579036	0.006245330814272166	0.004481817360885998	0.0036858988245512593	0.018729509226977824	0.013469320442527532	0.007276519807055593	0.014197940031510824
4:Del:R:1	0.002978196006733924	0.0002936867222146589	0.00013986965495860204	0.003433068445883691	5.520182071450108e-08	0.0	0.0008571644732910499	0.004222122544888407	0.005951329972594977	0.0014062031521461904	0.0060560059033605285	0.007155043329680666	0.0	0.0024425870506092906
4:Del:R:2	0.0	8.677808030199684e-06	0.00018687919504145611	4.0462354036208124e-07	0.0004945072452272825	0.0011862770384482245	0.0	4.2937633821793496e-07	0.001108880365791265	0.0013576951632600753	0.0038366474388681127	0.0019469765014946462	0.0029612259385693564	0.00012673279075983145
4:Del:R:3	1.544864879576835e-07	2.80146318232255e-07	5.162340727338232e-07	2.0666392046564398e-07	5.43428754440356e-07	1.972691435980778e-07	6.17477007835987e-07	4.414081104187062e-07	4.0376625349836103e-07	5.050009647789011e-07	6.731396453574234e-07	1.6896071670657874e-07	5.750061298215314e-07	3.272603862569667e-07
4:Del:R:4	3.6538882142167494e-09	9.566699645802146e-08	2.063805794705331e-07	1.2087200985888558e-06	0.00025501671079908306	0.0001700062781935685	0.0002753056118692143	4.28277857622561e-08	0.0005212337709963322	0.0007085645250512584	4.135164424496906e-05	0.0002730471180299787	0.0002690334700588437	3.788307765262289e-07
4:Del:R:5	1.3552909550185177e-07	1.5750534601011169e-07	0.00027578768196718785	1.3551706565806398e-07	4.4644577030794607e-07	2.17595214735411e-08	5.828301191002083e-07	2.452472770642089e-07	0.00017512100968950506	0.0001226200846588199	9.39984156900664e-05	1.4020814873560993e-07	0.0005957484014402325	6.334969611998531e-07
5:Del:R:0	0.00490793501958251	0.0008162507991471557	0.002694915421307087	0.00022439148187345382	1.1009772890702152e-06	0.0020708721429400613	0.3116950452327728	1.1203015418459471e-06	0.020114715816453098	0.08836444616317748	0.06382633652538061	1.6271279321244947e-06	0.037049392331391574	0.008262147568166256
5:Del:R:1	0.5127140581607819	0.0005336353089660407	0.00035438138815493405	0.0002049879364562912	1.2302568848099327e-06	0.016293094857584588	6.227285780369129e-08	0.0005960064600387227	0.5021823763847351	0.0018084598716768597	0.052206273350338964	0.001840123755289369	0.05032363086938858	0.000291515258140862
5:Del:R:2	0.0	3.561273778700525e-05	1.4520180808830218e-07	0.00012438650113537618	2.54407648014876e-07	1.8165102346756612e-07	0.00012082230654542059	0.00011600505247031379	0.0005854420886443279	0.0019396169527226448	0.0010617786410307417	9.732865146361291e-05	0.0004036546853484424	0.0015523062985948854
5:Del:R:3	1.300302826301447e-07	7.955383423130513e-08	2.642540096076118e-07	2.4694364046951024e-07	0.0004332497384439193	0.00017556803265863507	1.8167839748173266e-07	1.3094740722863207e-07	4.605615188779666e-07	0.0014330216095402193	1.2218692972965074e-07	0.0007156024329674438	1.8405662558507174e-07	1.5751766753169249e-07
5:Del:R:4	1.6579338435462887e-07	6.271042352068434e-08	1.6736457268962114e-07	5.732517989258668e-05	3.0101676884441986e-07	5.659348869202496e-07	0.0001333631050744799	0.0009903802425583307	1.6358848426989424e-07	2.0956259128013244e-07	4.989823001722016e-06	0.00032948628537994297	3.362767557746338e-07	0.00015717525477398908
5:Del:R:5	1.5448648653659803e-07	2.8014631681116953e-07	5.162340698916524e-07	2.0666391620238755e-07	5.43428754440356e-07	1.972691435980778e-07	6.174769765721066e-07	4.414081274717319e-07	4.037662634459593e-07	5.050010074114653e-07	6.731396254622269e-07	1.6896071812766423e-07	5.75006104241993e-07	3.272603890991377e-07
2:Ins:R:0	1.0070591116573268e-08	0.00046642278989565965	0.0	0.0008076490310827466	2.0363179942251008e-07	5.124383619659056e-08	7.601965990033933e-09	0.0006265164351646035	8.216508149416767e-08	0.002835427898843079	5.008856987842592e-07	8.799044621810026e-08	0.0006701354153108241	0.006039315788075328
2:Ins:R:1	0.0	0.00012900618533180365	0.0	0.0005030286178225651	9.540570786725766e-08	0.00022508877521758562	0.0017080425005474354	0.001971334896563803	0.0023266099393367766	0.002191352744739561	0.0006210401646512764	0.0021456434216815977	0.0016353096218040264	0.002365971030667424
2:Ins:R:2	4.842720358055886e-09	0.0	3.9399181754973255e-05	0.0013802857973587378	0.0006260794554542315	0.0006565396715821237	3.70018847661413e-05	0.0007845059981605118	0.0004546022788559867	0.0006445723907262391	0.001479151836525716	0.00041123135588350124	0.0048999326666205436	0.0017923135613273189
2:Ins:R:3	1.8517469158041422e-07	9.99769116024396e-05	0.00022186307006677453	0.00035193752746778275	0.0004023420875640227	5.461403214468419e-05	1.91380325631485e-06	7.09768495426033e-05	0.000625637941993773	1.4890201782691292e-07	0.0004627931542586339	0.0006514110137239015	0.001945000720701273	0.0024602067937891546
2:Ins:R:4	0.0028798116871655566	0.0004886030873876735	0.00021671885624527932	7.337908027693629e-05	0.00028027118494833303	0.0	0.0	0.00437712927218854	0.008650167784441009	0.0043810869445451315	0.013791013867012225	0.0008385439403355121	0.003542194547969757	0.004087871860247105
2:Ins:R:5	0.0	0.013901900663040579	0.0009784608752482881	0.0	0.002829584093180415	0.001460959655385352	0.0005679547321051359	0.00932603031396866	0.006758017239769742	0.002959079947322607	0.015574895348891005	0.0026402708142995836	0.01856935438117944	0.04344660600181669
3:Ins:R:0	4.08884761355921e-05	0.0002894403425656833	2.5838427958291277e-05	4.6455546787171895e-08	1.2352465859066796e-07	0.000179355515686197	0.00011377670456766965	4.171176470890714e-08	4.018037316200207e-08	0.0004360831208686022	0.00038258320710156114	1.829778284445638e-08	1.32040327116556e-08	7.59236027274568e-05
3:Ins:R:1	0.0	0.0001730009911618424	5.18927929007873e-05	3.3960032224911175e-05	0.004073355090804398	0.0001655424254323634	0.0	0.0004221487705230231	0.0001576760900206864	0.0006525493459776044	0.0002184819313697517	0.0	0.0008399006444960832	0.0013904762618807353
3:Ins:R:2	1.0705095068175297e-07	1.9657563719022164e-07	4.052735214088443e-07	1.234705301556005e-07	2.6447970977727666e-07	5.5081014453151055e-05	8.049182781633135e-07	2.84666005256895e-07	5.411588816173207e-07	0.0006415796856828138	0.0005526573327244933	0.00019122307643328895	3.3779920372012384e-07	0.00014303195477793906
3:Ins:R:3	0.02205877536907792	8.01634712388477e-08	0.17342687978962204	0.0	0.0	0.4180754378437996	5.818531008117134e-08	0.0018685299903154374	0.022335526071037747	0.023811054462566972	0.01179889589548111	0.198911152780056	8.06879796755311e-07	0.023292244723052136
3:Ins:R:4	6.818773599093219e-08	2.257205721889477e-07	7.201926308653128e-07	0.00022959341931958477	2.975280018802096e-07	2.17595214735411e-08	4.855379089008238e-07	1.9594314331072838e-07	2.0762516896866146e-07	4.29900839549191e-07	0.0006150344289864052	0.0006774382236663712	0.0007333805397564674	0.0002999273318863516
3:Ins:R:5	0.0003870778575986833	9.157531841026411e-05	0.00033747066976275164	0.0006078517355490476	0.0011513902492879425	0.0016216711257584393	0.0	0.0006529194652102888	0.0007745497423456982	0.0017685246362816542	0.00016496621537953615	0.0009532786698628115	0.0013046132633462548	0.0015473334467969834
4:Ins:R:0	3.368306657591802e-07	1.1087502826967466e-08	0.0001614667442368045	3.60739901950069e-08	3.395475999923292e-07	0.0001719421114032116	1.1312604910740376e-05	4.440008709138965e-07	3.4229024095111524e-07	0.0013607075884351616	0.0012146717867970835	0.0017733798020657331	0.00013704478619498418	2.3098770611795772e-07
4:Ins:R:1	0.0	0.0006978083989508832	0.016243552789092064	0.0005722598352861042	4.9067880070197135e-08	0.08751791901886463	0.0007159343446232925	0.0032816470391452413	0.004566687159558569	0.03273570835590363	0.052355791957916155	0.004934374912181738	0.00011728758690878748	0.01591945099644363
4:Ins:R:2	1.5448649079985443e-07	2.80146318232255e-07	5.162340613651395e-07	2.0666392046564398e-07	5.43428754440356e-07	1.972691435980778e-07	6.174769765721066e-07	4.4140812178738996e-07	4.037662783673568e-07	5.050009804108413e-07	6.731396339887397e-07	1.6896071812766423e-07	5.750061355058733e-07	3.27260372046112e-07
4:Ins:R:3	1.0420088685236805e-07	1.5526578636126943e-07	0.0004249556315045311	9.782091581200802e-08	3.7940626640420305e-07	0.00012678250082984733	2.1590627454770584e-07	1.7459607128955668e-07	3.2612332461212646e-07	0.00027002074415651835	0.000475371518250256	6.975290047108728e-05	0.000978878224594837	0.0011986083994976581
4:Ins:R:4	0.0	6.959270635320535e-08	7.395885361916044e-08	0.00016686010693121034	7.479101746810102e-07	0.0	0.0003327942732937572	4.7151662556643715e-07	3.6703076489175145e-08	0.00072619590857812	6.280146983783652e-07	0.00023695711244897666	2.435586833371417e-06	0.001091313940304417
4:Ins:R:5	0.0003470214448043407	9.34036294054863e-05	0.0001381887006573379	0.0004612143684923353	7.095365788245544e-08	5.791172193312377e-05	0.0018044534318889306	0.00024574614724315325	0.0006967323805156412	0.001209792320150882	2.1396098600234836e-05	0.00011682806070894003	0.0018455330491860878	0.0020962007361248424
5:Ins:R:0	7.973074644951339e-08	1.5451940242883212e-07	2.365368512613486e-07	1.0851287299828982e-07	4.138600763639033e-05	3.693896868384172e-08	0.0001430947954389694	0.0005960872536675766	3.968629783912547e-07	0.00021813725097103999	1.5210920338404322e-06	0.0008652838078745617	0.0001246926679478122	0.0002679664468459464
5:Ins:R:1	2.7813410241606108e-09	0.00040111723938025535	6.251452141441405e-05	0.0026717341039329766	0.0005755888669227716	0.0	0.00896872254088521	0.0025368542633813717	0.0025902642868459226	0.009798626572592183	0.0003791159013644574	0.008552170870825649	0.0023813973646610977	0.00741508065874541
5:Ins:R:2	7.679669657534305e-07	0.00016715913946114825	1.5766924262194948e-05	1.8125283602898888e-07	9.323760838952921e-08	0.00041517360140375104	1.607781214829629e-07	2.786549835320784e-08	3.6605206048534457e-07	0.00044267361116965274	9.361423757923149e-05	0.0010454921734499578	4.115100489343604e-06	0.00013933904964176237
