MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
1:Del:C:0	0.00E+00	1.89E-03	4.38E-03	1.36E-03	4.60E-02	5.21E-02	3.28E-02	2.24E-03	1.42E-02	2.80E-02	1.44E-02
1:Del:C:1	7.00E-04	1.40E-46	3.01E-04	3.08E-03	1.69E-02	6.52E-03	0.00E+00	7.97E-03	2.78E-02	2.27E-02	8.47E-03
1:Del:C:2	9.13E-06	7.94E-05	1.03E-03	1.16E-03	6.23E-08	9.00E-02	5.89E-02	9.02E-04	1.81E-07	8.48E-03	1.40E-07
1:Del:C:3	3.84E-04	0.00E+00	1.13E-04	1.69E-03	1.76E-03	9.28E-04	4.28E-04	1.15E-03	6.41E-03	8.64E-03	5.93E-03
1:Del:C:4	1.41E-03	1.49E-03	1.36E-07	8.21E-04	2.11E-03	4.18E-03	8.94E-02	1.58E-03	3.18E-03	2.73E-04	3.21E-03
1:Del:C:5	7.76E-04	8.93E-04	2.06E-04	1.16E-03	1.18E-04	1.79E-03	7.53E-09	2.38E-03	1.55E-03	1.81E-03	3.36E-03
1:Del:T:0	9.41E-04	0.00E+00	1.21E-03	3.87E-03	5.87E-03	1.75E-02	1.19E-03	1.21E-02	4.94E-02	4.37E-02	2.82E-02
1:Del:T:1	4.66E-04	1.75E-03	3.43E-04	1.42E-03	5.12E-03	3.34E-03	8.88E-04	6.24E-03	1.66E-02	5.06E-03	5.21E-03
1:Del:T:2	4.10E-04	3.22E-03	4.40E-04	1.10E-03	8.93E-03	1.53E-02	4.91E-04	0.00E+00	1.79E-02	1.60E-02	2.35E-02
1:Del:T:3	1.68E-03	3.71E-03	1.13E-03	8.99E-04	1.73E-02	6.71E-03	0.00E+00	4.09E-03	3.24E-02	1.05E-02	1.97E-02
1:Del:T:4	1.30E-03	5.86E-03	1.31E-03	5.24E-03	1.16E-02	1.67E-02	3.59E-04	2.34E-03	2.10E-02	1.47E-02	7.42E-02
1:Del:T:5	8.06E-08	1.93E-02	3.93E-07	3.87E-05	1.43E-07	8.42E-02	8.75E-08	9.38E-04	5.43E-07	8.58E-02	5.76E-02
1:Ins:C:0	7.06E-08	1.33E-05	3.57E-05	9.61E-04	2.32E-08	2.67E-04	7.85E-09	1.41E-03	3.33E-05	7.58E-04	4.71E-07
1:Ins:C:1	5.90E-08	2.82E-04	1.25E-08	6.68E-04	1.97E-08	2.94E-06	5.07E-04	4.61E-04	1.22E-04	2.50E-04	6.33E-05
1:Ins:C:2	3.99E-08	2.30E-05	4.04E-08	2.14E-04	2.56E-08	2.48E-04	1.29E-04	7.44E-04	8.25E-04	8.22E-05	7.44E-08
1:Ins:C:3	2.60E-04	6.20E-08	2.36E-08	1.24E-08	6.25E-08	2.92E-08	1.30E-07	2.33E-04	1.19E-07	5.55E-04	1.89E-07
1:Ins:C:4	6.72E-04	3.13E-04	3.61E-04	1.52E-04	1.84E-08	3.66E-09	1.70E-08	6.53E-04	5.50E-04	2.22E-03	6.08E-08
1:Ins:C:5	2.50E-03	9.46E-04	0.00E+00	1.25E-03	3.15E-04	8.52E-04	2.57E-04	2.91E-03	0.00E+00	3.51E-03	3.23E-03
1:Ins:T:0	2.96E-04	9.35E-04	9.09E-05	9.16E-04	1.75E-03	3.08E-04	1.05E-03	2.77E-03	3.27E-03	2.08E-03	4.82E-03
1:Ins:T:1	3.24E-04	3.92E-04	3.72E-04	9.13E-04	1.45E-03	5.96E-04	5.61E-46	1.58E-03	1.14E-03	2.06E-03	1.23E-03
1:Ins:T:2	1.51E-04	3.43E-04	0.00E+00	5.47E-04	8.54E-04	3.51E-03	2.30E-03	4.10E-04	0.00E+00	1.50E-03	6.76E-04
1:Ins:T:3	1.29E-03	0.00E+00	5.72E-04	2.87E-04	6.67E-04	3.11E-04	7.30E-08	2.60E-03	3.47E-03	3.40E-03	6.27E-04
1:Ins:T:4	2.78E-03	7.22E-04	6.71E-04	3.27E-03	1.58E-07	1.62E-04	3.59E-08	8.09E-03	2.14E-03	2.30E-03	2.91E-03
1:Ins:T:5	7.51E-03	2.17E-04	8.88E-05	1.21E-02	1.09E-07	5.32E-06	1.05E-07	1.03E-01	4.59E-02	5.64E-02	8.47E-02
2:Del:R:0	9.95E-05	3.38E-04	5.90E-04	1.24E-03	2.03E-03	3.30E-03	0.00E+00	2.93E-03	5.39E-03	1.07E-03	3.85E-03
2:Del:R:1	2.55E-04	8.89E-04	1.75E-04	2.20E-03	1.42E-03	1.45E-03	4.99E-04	2.78E-03	1.91E-03	3.72E-03	3.70E-03
2:Del:R:2	2.37E-08	2.02E-04	1.10E-04	1.12E-04	3.70E-04	2.81E-05	1.34E-04	3.71E-04	1.04E-03	9.20E-04	3.88E-04
2:Del:R:3	2.43E-04	2.09E-04	0.00E+00	0.00E+00	6.44E-05	3.86E-08	1.50E-04	3.97E-04	3.33E-04	2.87E-04	2.32E-04
2:Del:R:4	9.26E-09	4.06E-04	0.00E+00	1.56E-04	2.01E-08	6.18E-05	2.90E-08	4.99E-05	1.26E-04	2.73E-04	5.95E-04
2:Del:R:5	1.27E-04	0.00E+00	2.00E-05	4.25E-04	1.31E-04	1.13E-02	6.31E-03	3.04E-04	2.08E-03	1.63E-03	1.17E-07
3:Del:R:0	3.24E-04	0.00E+00	2.44E-04	3.26E-03	1.33E-04	4.18E-03	2.58E-05	4.12E-03	3.49E-03	2.09E-03	5.79E-04
3:Del:R:1	6.81E-04	1.97E-03	4.48E-04	5.25E-04	1.87E-03	4.94E-04	0.00E+00	1.52E-03	4.60E-03	9.81E-04	1.99E-03
3:Del:R:2	1.34E-04	3.26E-04	1.96E-04	0.00E+00	2.10E-04	4.63E-04	1.94E-08	1.02E-03	5.41E-04	1.03E-03	2.13E-03
3:Del:R:3	2.37E-08	2.52E-05	3.87E-08	1.35E-04	4.81E-04	5.55E-05	2.54E-08	2.15E-08	9.21E-04	7.28E-08	7.67E-04
3:Del:R:4	1.21E-08	8.05E-09	2.00E-08	3.61E-08	5.05E-08	8.87E-08	4.75E-08	6.16E-08	7.99E-08	8.64E-08	8.60E-08
3:Del:R:5	4.13E-05	6.12E-05	4.48E-08	8.37E-05	4.60E-08	1.13E-07	6.99E-08	2.64E-07	1.22E-07	1.03E-07	3.02E-04
4:Del:R:0	1.46E-04	4.02E-04	1.17E-04	7.25E-04	5.12E-04	5.53E-03	9.33E-05	3.74E-03	7.24E-04	7.42E-04	4.41E-04
4:Del:R:1	2.25E-04	3.93E-04	0.00E+00	4.03E-04	2.30E-04	1.17E-03	5.59E-04	8.69E-04	2.69E-03	3.62E-03	2.66E-03
4:Del:R:2	1.42E-04	2.91E-08	3.61E-08	2.45E-08	2.44E-04	1.07E-04	1.38E-08	7.67E-05	2.56E-04	2.60E-04	5.55E-04
