MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	0.15965900933369995	0.12630471214652061	0.0074890190287362655	0.029126665135845543
1:Del:C:1	0.03908336497843266	0.0222321888897568	0.00910180197097361	0.00808622497988836
1:Del:C:2	0.07899223482980812	0.06364647805457935	0.011607285561653668	0.019114047614857556
1:Del:C:3	0.0064061489189043645	0.0033932372112758457	0.001598465807910543	0.002004974236479029
1:Del:C:4	0.06476142194587738	0.05694064535200596	0.019974423452026713	0.014473816798999905
1:Del:C:5	0.00081770756069659	0.006889200035948307	0.004383502155542373	0.0011388997838366777
1:Del:T:0	0.042333080992102624	0.01990138883702457	0.011905564274638892	0.011194694577716291
1:Del:T:1	0.014749597385525703	0.011216728249564767	0.003560298134107143	0.0012114393757656217
1:Del:T:2	0.025277131551411	0.019681245600804687	0.0014588638718503687	0.00931636830791831
1:Del:T:3	0.030054352059960366	0.036922228150069715	0.008911654260009528	0.009666939196176828
1:Del:T:4	0.02101241173222661	0.04342845492064953	0.008911061193794012	0.011656166333705188
1:Del:T:5	0.004269329979379677	0.4638787163654342	0.000522193484339084	0.04791799357790296
1:Ins:C:0	0.0015160985157070428	0.0001787678795186487	0.00019776363471422088	5.6090325355917514e-05
1:Ins:C:1	0.0003349839260451404	0.00018111828198357215	0.0001869072946654171	2.0077158424669506e-08
1:Ins:C:2	0.0007090565606979737	8.278917154136423e-05	7.102781513275147e-05	6.902959519550222e-08
1:Ins:C:3	1.8957240977002245e-08	5.430234653047705e-08	0.0009908729407470673	4.434040175027576e-08
1:Ins:C:4	9.321312745811384e-05	0.0008976221864205769	0.002177739201579243	0.0012861677001637871
1:Ins:C:5	0.00036765536865583924	0.0043800147250294685	0.01834882963448763	0.000465127156348899
1:Ins:T:0	0.004625837248750031	0.005589271453209222	0.0019601687614340334	0.0010079675128508824
1:Ins:T:1	0.0034625423024408518	0.00200699019478634	0.001436803356045857	0.002201892284938367
1:Ins:T:2	0.004811164431157522	0.004233075282536447	0.0007833149612864077	0.0005314886715495959
1:Ins:T:3	0.0007031534108406845	0.0003026838501682505	0.005290419538505375	0.0007931238091259729
1:Ins:T:4	0.00011482862247795822	0.001750851186510971	0.014013012778013945	0.002609098074026406
