NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	143.549	52.2	51.286	44.138	0.292	0.872	30000.0
2	146.527	51.826	53.598	45.304	0.3	0.86	30000.0
3	144.109	51.589	51.841	43.987	0.285	0.875	20000.0
4	144.555	52.392	48.598	42.622	0.295	0.874	30000.0
5	143.371	52.499	47.799	42.316	0.296	0.878	30000.0
6	146.081	53.19	50.703	44.932	0.305	0.871	40000.0
7	142.222	51.424	50.86	43.972	0.288	0.874	40000.0
8	153.439	55.478	53.201	45.18	0.329	0.86	20000.0
9	159.772	56.675	56.791	47.29	0.329	0.854	20000.0
10	143.191	51.935	51.102	44.017	0.294	0.873	20000.0
