NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	202.609	69.353	69.44	53.586	0.463	0.825	20000.0
2	216.379	73.914	77.302	56.416	0.479	0.807	20000.0
3	207.766	70.791	72.899	56.119	0.463	0.819	20000.0
4	211.245	71.755	74.706	57.208	0.471	0.811	20000.0
5	205.311	69.907	70.793	54.408	0.457	0.825	30000.0
6	203.019	69.135	70.183	53.94	0.456	0.827	20000.0
7	208.922	71.713	74.067	57.276	0.465	0.812	40000.0
8	219.358	74.293	77.993	56.568	0.479	0.806	30000.0
9	202.27	69.275	69.293	53.668	0.46	0.825	20000.0
10	208.309	70.641	73.825	56.119	0.461	0.819	20000.0
