MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	5.79E-03	3.47E-05	5.70E-04	7.21E-03	1.96E-03	2.69E-04	1.24E-02	5.06E-02
1:Del:C:1	2.61E-03	4.45E-04	2.54E-04	5.72E-03	1.54E-03	1.97E-03	8.43E-03	1.20E-02
1:Del:C:2	4.67E-04	0.00E+00	1.32E-04	6.75E-04	2.55E-04	1.83E-04	1.90E-03	6.20E-04
1:Del:C:3	9.49E-04	4.64E-04	1.43E-04	6.31E-04	6.48E-04	6.45E-04	1.37E-03	1.90E-03
1:Del:C:4	6.53E-04	2.04E-04	1.44E-04	6.34E-04	5.41E-04	0.00E+00	4.31E-03	2.89E-03
1:Del:C:5	1.87E-04	3.19E-04	8.37E-05	4.75E-04	2.21E-03	0.00E+00	1.82E-03	3.94E-03
1:Del:T:0	3.52E-03	9.89E-05	9.06E-04	3.40E-03	1.73E-03	1.58E-04	4.44E-03	1.25E-02
1:Del:T:1	1.37E-03	2.26E-08	8.37E-05	2.51E-03	3.02E-04	7.46E-05	8.42E-03	5.78E-03
1:Del:T:2	5.32E-03	5.38E-04	6.46E-04	6.25E-04	1.18E-03	9.35E-04	3.29E-03	1.13E-02
1:Del:T:3	2.46E-03	4.08E-04	4.33E-04	3.60E-03	1.51E-03	0.00E+00	2.27E-03	1.46E-02
1:Del:T:4	2.26E-03	7.85E-04	0.00E+00	0.00E+00	1.95E-03	6.34E-04	3.23E-03	1.38E-02
1:Del:T:5	1.25E-07	6.10E-08	4.59E-08	5.09E-03	7.82E-03	4.20E-06	8.54E-02	7.02E-02
1:Ins:C:0	1.07E-04	2.71E-08	1.46E-08	5.44E-04	6.56E-08	3.30E-07	2.02E-04	3.35E-04
1:Ins:C:1	9.14E-05	9.93E-09	1.95E-05	5.17E-04	6.68E-05	6.40E-08	2.68E-04	2.91E-04
1:Ins:C:2	2.10E-05	7.24E-09	4.06E-08	5.40E-04	9.06E-05	1.27E-07	1.43E-03	2.57E-04
1:Ins:C:3	3.52E-08	5.31E-05	2.29E-08	6.13E-05	4.45E-08	9.73E-05	2.65E-04	6.90E-08
1:Ins:C:4	2.21E-04	3.87E-04	2.36E-08	1.65E-04	5.80E-04	1.29E-04	1.68E-03	1.38E-03
1:Ins:C:5	6.14E-04	7.15E-04	1.30E-04	4.06E-04	5.40E-04	1.56E-04	1.64E-03	1.18E-03
1:Ins:T:0	1.49E-03	6.43E-04	1.75E-04	1.00E-03	7.84E-04	4.95E-03	2.42E-03	9.21E-03
1:Ins:T:1	1.30E-03	1.00E-08	1.51E-04	1.13E-03	1.10E-04	1.29E-08	4.33E-03	3.63E-03
1:Ins:T:2	7.12E-05	7.95E-04	7.08E-03	3.18E-06	1.30E-04	2.11E-03	1.02E-02	3.40E-02
1:Ins:T:3	3.06E-04	2.78E-04	1.01E-04	1.53E-04	2.52E-04	4.61E-04	4.28E-04	4.26E-04
1:Ins:T:4	3.32E-04	1.11E-03	1.16E-04	6.89E-05	8.18E-04	1.23E-04	2.06E-03	2.40E-03
1:Ins:T:5	8.64E-11	3.02E-03	1.02E-03	4.48E-04	6.17E-08	9.96E-04	1.41E-02	5.86E-03
2:Del:R:0	1.14E-03	2.77E-04	4.50E-09	9.83E-04	0.00E+00	2.40E-04	2.05E-03	1.47E-03
2:Del:R:1	5.53E-04	2.46E-04	2.82E-04	1.43E-03	1.21E-03	2.80E-46	1.44E-03	1.40E-46
2:Del:R:2	3.97E-04	3.00E-04	0.00E+00	3.28E-04	5.98E-04	2.61E-04	1.15E-03	8.77E-04
2:Del:R:3	1.80E-08	3.17E-05	2.02E-08	1.51E-09	1.62E-04	3.50E-08	2.05E-07	2.15E-04
2:Del:R:4	0.00E+00	2.92E-05	2.31E-05	2.04E-09	2.46E-04	1.55E-04	8.69E-04	3.49E-04
2:Del:R:5	1.07E-07	1.19E-07	1.97E-08	2.93E-04	1.30E-07	1.43E-08	5.26E-04	8.79E-05
3:Del:R:0	4.03E-04	7.99E-05	2.54E-07	1.11E-03	1.86E-04	1.90E-04	3.17E-03	1.87E-03
3:Del:R:1	2.76E-04	6.59E-04	0.00E+00	1.78E-04	1.12E-03	6.23E-03	7.44E-04	8.67E-03
3:Del:R:2	4.20E-09	3.44E-04	1.40E-04	2.04E-05	4.53E-04	1.81E-04	1.41E-03	5.11E-04
3:Del:R:3	2.75E-08	5.17E-08	5.10E-05	1.13E-04	6.88E-05	1.40E-04	3.29E-04	6.15E-05
3:Del:R:4	1.11E-08	2.94E-09	1.84E-08	1.94E-08	1.98E-08	1.48E-08	7.28E-08	5.78E-08
3:Del:R:5	1.04E-08	4.34E-08	3.32E-08	7.54E-05	2.68E-05	2.86E-08	1.30E-04	2.12E-07
4:Del:R:0	2.55E-08	2.75E-05	8.13E-04	1.87E-46	2.33E-03	9.20E-03	2.96E-03	6.59E-02
4:Del:R:1	5.11E-04	3.07E-04	0.00E+00	5.15E-04	8.97E-04	3.39E-05	1.37E-03	1.41E-03
4:Del:R:2	2.56E-04	6.22E-06	7.92E-09	1.64E-04	3.54E-04	7.34E-08	7.16E-04	7.59E-04
4:Del:R:3	3.49E-08	3.38E-08	2.14E-08	2.06E-08	4.56E-05	4.16E-08	3.88E-08	9.60E-08
4:Del:R:4	4.50E-08	3.69E-08	5.97E-08	3.27E-05	4.34E-05	5.60E-08	8.35E-05	1.75E-07
4:Del:R:5	4.20E-08	4.26E-08	2.89E-05	2.91E-08	1.84E-07	4.88E-08	3.57E-08	8.25E-08
5:Del:R:0	0.00E+00	1.40E-46	4.25E-04	1.12E-02	1.11E-03	1.31E-03	4.10E-02	1.46E-02
5:Del:R:1	1.78E-04	1.19E-04	0.00E+00	6.94E-05	6.35E-04	7.54E-05	6.17E-04	9.00E-04
5:Del:R:2	3.97E-08	7.65E-04	7.00E-03	1.15E-03	2.96E-08	8.64E-04	1.67E-02	3.30E-02
5:Del:R:3	1.11E-08	2.94E-09	1.84E-08	1.94E-08	1.98E-08	1.48E-08	7.28E-08	5.78E-08
5:Del:R:4	1.11E-08	2.94E-09	1.84E-08	1.94E-08	1.98E-08	1.48E-08	7.28E-08	5.78E-08
5:Del:R:5	2.97E-08	3.35E-08	3.38E-08	7.27E-05	5.10E-08	3.38E-08	5.26E-08	6.99E-08
2:Ins:R:0	3.91E-04	1.88E-04	1.81E-04	2.22E-04	2.81E-05	1.26E-04	4.07E-04	2.01E-03
2:Ins:R:1	4.51E-04	3.61E-09	1.35E-04	8.33E-05	8.74E-05	1.96E-04	8.95E-05	1.25E-03
2:Ins:R:2	4.28E-08	5.37E-08	3.37E-08	3.71E-05	2.43E-04	1.44E-04	2.66E-04	7.89E-04
2:Ins:R:3	0.00E+00	8.36E-05	3.61E-09	8.51E-05	1.42E-04	1.67E-04	6.36E-04	1.47E-04
2:Ins:R:4	2.91E-08	4.82E-04	2.52E-02	8.14E-04	1.36E-07	0.00E+00	7.05E-04	4.22E-03
2:Ins:R:5	0.00E+00	1.08E-03	2.85E-03	6.62E-04	4.76E-03	4.09E-04	4.14E-03	4.73E-03
3:Ins:R:0	1.73E-08	3.80E-05	9.91E-09	1.67E-04	6.35E-08	1.01E-04	4.72E-04	3.97E-04
3:Ins:R:1	7.66E-05	5.79E-05	8.02E-09	1.30E-04	2.83E-04	8.41E-08	7.89E-04	9.76E-04
