Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83A	ID83D
V1	1:Del:C:0	0.0037430241454205074	0.04517329564462695	0.9510161516557012	0.0	0.0	6.752855425141951e-05
V1	1:Del:C:1	0.02697810529990975	0.0003083120357781245	0.8507967152680854	0.0	0.03936708114856422	0.08254978624766236
V1	1:Del:C:2	8.973778196417268e-16	0.0003372622379559843	0.921009242433055	0.0	5.455823746264014e-06	0.07864803950524177
V1	1:Del:C:3	0.22156075036513725	0.11484824511463218	0.6401031895242879	0.0	0.0	0.023487814995942727
V1	1:Del:C:4	0.15350569298759967	0.33545391505066086	0.2829291717693284	0.0	0.0	0.22811122019241095
V1	1:Del:C:5	0.3206467510432723	0.55622887892192	0.09061563584891946	0.0	0.032508734185888184	0.0
V1	1:Del:T:0	0.02925640853507717	0.07053958201148362	0.7791097491635801	0.0	0.04659545428060833	0.0744988060092508
V1	1:Del:T:1	2.9358309700031205e-16	1.4013936352280758e-16	0.9455963441105395	0.0	0.0027582670907537656	0.05164538879870605
V1	1:Del:T:2	0.03941699815574418	0.11847021701208503	0.38606059943737087	0.0	0.39498435372703533	0.06106783166776462
V1	1:Del:T:3	0.10187922203207628	0.3591690023732337	0.4447089645690793	0.0	0.055973567309476474	0.03826924371613439
V1	1:Del:T:4	0.1671921048131344	0.7343094610026264	0.050618484608190906	0.0	0.0	0.04787994957604819
V1	1:Del:T:5	9.830297973772859e-18	0.9678207250533496	0.03217194832998256	0.0	5.0656288159630395e-06	2.2609878519969024e-06
V1	1:Ins:C:0	1.0604679722797053e-15	5.062052556501312e-16	0.903338150889917	0.0	1.5488342544651174e-05	0.09664636076753685
V1	1:Ins:C:1	1.4368742372759156e-15	0.039420883455202664	0.9604490129484625	0.0	0.00011767256944882243	1.243102688450336e-05
V1	1:Ins:C:2	2.110748344026502e-15	0.006682973608881492	0.993225068203939	0.0	0.0	9.195818717745129e-05
V1	1:Ins:C:3	0.5264034306180676	0.10703713552578886	0.07395560448556655	0.0	0.2799996632577066	0.012604166112870423
V1	1:Ins:C:4	0.05917822076738299	0.03860329380515447	0.01873460916380903	0.0	0.07848245195478235	0.8050014243088711
V1	1:Ins:C:5	0.013012119631303548	0.0019317528591168136	0.00026739100646821774	0.0	0.9847885465560586	1.8994705286004253e-07
V1	1:Ins:T:0	0.2696661198487208	0.06274853780707045	0.5429324630073538	0.0	0.07105832570471611	0.053594553632138844
V1	1:Ins:T:1	0.006680948969947766	2.619329869111035e-16	0.8232769160474588	0.0	0.10386087488766495	0.06618126009492824
V1	1:Ins:T:2	0.0003261126435271641	0.0004376235026143916	0.002465697885808378	0.0	2.559307167656253e-07	0.9967703100373334
V1	1:Ins:T:3	0.6725861631357017	0.06865742191101579	0.17578893558915523	0.0	0.03941243501348986	0.04355504435063729
V1	1:Ins:T:4	0.8029038754924304	0.06727309972537797	0.04046415429798985	0.0	0.08935887048420185	0.0
V1	1:Ins:T:5	0.9756316466828648	0.0013721974962355044	0.022520153728561827	0.0	1.2768880199828016e-05	0.00046323321213805784
V1	2:Del:R:0	0.06484122533856573	0.006192923670707278	0.8453938122613888	0.0	0.05395686373573664	0.02961517499360159
V1	2:Del:R:1	0.08456996228902301	0.09896004566144219	0.728795863859362	0.0	0.06930507795660786	0.018369050233564995
V1	2:Del:R:2	0.2663778656271959	0.41686863383279943	0.3057739928480822	0.0	0.01097950769192243	0.0
V1	2:Del:R:3	0.3488528408267336	0.24167378974123785	0.022597933600798113	0.0	0.2564206365756325	0.1304547992555979
V1	2:Del:R:4	0.07946962602264625	0.5134564558051609	0.40681977425475896	0.0	0.00011371903235744362	0.00014042488507647695
V1	2:Del:R:5	1.5956153628051325e-15	9.004862530876095e-16	0.40962511294469606	0.0	1.875112203440166e-05	0.5903561359332671
V1	3:Del:R:0	0.009758809007206735	0.0003810695070954249	0.8523292510181488	0.0	0.04589686393166432	0.09163400653588473
V1	3:Del:R:1	0.5041637819029223	0.20135052389780264	0.1384232927128815	0.0	0.12201096686001588	0.03405143462637765
V1	3:Del:R:2	0.3081285828779275	0.36682945621357393	0.1538283720261333	0.0	0.17121206513876833	1.523743596937335e-06
V1	3:Del:R:3	0.2972964327054271	0.12895433765765915	0.2070664656891593	0.0	0.2548835550302681	0.11179920891748636
V1	3:Del:R:4	8.952387389084691e-13	4.2949822277542257e-13	0.7393427844955259	0.0	0.18508196961144185	0.07557524589170732
V1	3:Del:R:5	3.5293965444387505e-14	1.6847270514239354e-14	0.989723828564365	0.0	0.007296686745046317	0.002979484690536523
V1	4:Del:R:0	0.013678054473096007	0.000664009866096135	0.9363547720991366	0.0	3.3065676759606946e-06	0.049299856993995354
V1	4:Del:R:1	0.005437138795816539	0.005109956360560392	0.009995209595361392	0.0	0.0100802872077096	0.9693774080405521
V1	4:Del:R:2	0.006475884265712086	0.4357023051996595	0.5575184198435451	0.0	0.00023841445291371933	6.497623816955044e-05
V1	4:Del:R:3	9.955564565564404e-14	0.0874645974521489	0.8835488358852565	0.0	0.02058216896014962	0.008404397702345457
V1	4:Del:R:4	3.303072210098525e-14	1.5766930791406855e-14	0.9903827932430155	0.0	0.006828783025623266	0.0027884237313124567
V1	4:Del:R:5	0.2405324886956863	0.7005005196391064	0.05382268158814063	0.0	0.0036910074274493073	0.0014533026496174276
V1	5:Del:R:0	3.439536986390073e-05	6.343577196455943e-05	0.9998896284845262	0.0	1.0013417213113423e-05	2.526956432226066e-06
V1	5:Del:R:1	0.08727646001852518	0.5451482242603767	0.2671728821898801	0.0	0.05111014357137091	0.04929228995984715
V1	5:Del:R:2	0.13126343124928164	0.1651869589881546	0.5476535781379174	0.0	3.269262910165514e-05	0.15586333899554475
V1	5:Del:R:3	0.20667632827235982	0.6917686347640631	0.09101631827918018	0.0	0.007483110749587248	0.003055607934809727
V1	5:Del:R:4	0.020312233943073906	0.22127925594576978	0.7521140834274151	0.0	0.004469413539743542	0.0018250131439975915
V1	5:Del:R:5	0.3680447051725563	0.09971307028317179	0.5313248577612502	0.0	9.411132735455361e-05	0.0008232554556673427
V1	2:Ins:R:0	0.13331841547191517	0.04401806418291045	0.6483085965474685	0.0	0.17435492379770576	0.0
V1	2:Ins:R:1	0.0043485770896246854	0.059967319545831975	0.9354144269628388	0.0	0.00026374305016571624	5.933351538699323e-06
V1	2:Ins:R:2	0.14983349965987225	0.28033588053391606	0.21030296346437893	0.0	0.3595276563418328	0.0
V1	2:Ins:R:3	0.43583768953836166	0.12926819697193315	0.15351006033763856	0.0	2.9663069334347576e-05	0.28135439008273233
