MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
1:Del:C:0	1.51E-03	1.64E-07	0.00E+00	1.22E-07	2.02E-03	5.83E-03	5.60E-03	1.70E-07	6.40E-02	2.29E-02	6.38E-02	6.59E-02	4.35E-04	3.03E-02	3.58E-02	1.04E-02	3.37E-02	7.01E-07	1.49E-02	5.61E-03
1:Del:C:1	9.84E-04	3.03E-03	2.27E-04	8.21E-05	7.14E-03	4.64E-03	5.92E-03	1.01E-03	1.57E-02	1.87E-03	4.78E-03	5.35E-02	9.09E-02	7.60E-03	3.59E-07	1.53E-03	7.68E-02	4.42E-07	1.40E-02	1.43E-02
1:Del:C:2	1.55E-08	8.13E-04	1.88E-04	1.90E-07	1.82E-03	1.23E-03	1.16E-03	2.96E-07	8.71E-04	3.86E-03	4.41E-03	5.31E-03	1.42E-07	5.34E-04	1.86E-04	1.06E-03	1.83E-03	7.35E-04	5.07E-04	1.16E-02
1:Del:C:3	1.44E-03	4.20E-46	4.67E-05	0.00E+00	2.07E-03	1.40E-46	9.98E-04	2.62E-04	4.55E-03	1.57E-03	8.17E-03	1.42E-03	1.58E-03	6.52E-03	1.40E-46	2.73E-03	1.47E-02	9.26E-03	1.09E-03	8.42E-03
1:Del:C:4	0.00E+00	1.67E-08	1.46E-03	4.12E-08	1.26E-07	5.44E-07	1.62E-03	2.33E-08	4.64E-03	2.26E-03	8.24E-03	3.42E-03	2.53E-07	5.08E-04	9.03E-03	4.44E-03	1.33E-02	1.42E-02	1.78E-06	1.09E-03
1:Del:C:5	6.50E-05	2.33E-44	2.79E-03	3.32E-03	7.73E-04	8.53E-04	7.64E-03	2.08E-04	0.00E+00	7.59E-03	2.96E-07	0.00E+00	5.41E-04	7.93E-02	7.99E-03	2.18E-02	7.37E-03	5.78E-03	5.85E-03	2.18E-03
1:Del:T:0	3.86E-04	1.90E-06	9.54E-04	0.00E+00	4.69E-03	6.29E-03	5.61E-03	1.95E-04	2.87E-02	9.96E-03	3.41E-02	1.86E-02	2.73E-02	2.36E-02	1.26E-02	8.97E-03	2.68E-06	5.79E-03	8.49E-03	1.07E-02
1:Del:T:1	1.20E-03	1.79E-03	1.02E-07	5.78E-04	3.22E-03	0.00E+00	7.22E-04	3.12E-08	1.52E-02	6.34E-03	1.76E-02	1.32E-02	1.25E-04	1.50E-02	3.43E-03	3.41E-03	1.85E-02	7.57E-03	7.68E-07	7.85E-03
1:Del:T:2	3.04E-03	0.00E+00	1.54E-07	1.73E-09	1.87E-46	7.90E-04	1.45E-03	9.00E-08	7.84E-04	6.68E-03	3.20E-02	6.30E-02	1.96E-03	3.33E-03	8.04E-04	1.79E-02	2.31E-02	1.73E-02	6.66E-02	1.53E-02
1:Del:T:3	4.05E-04	2.29E-02	1.07E-02	3.91E-03	0.00E+00	4.20E-46	4.65E-03	1.64E-02	2.69E-02	8.68E-03	4.47E-02	2.13E-02	6.95E-02	2.45E-02	7.20E-02	3.86E-03	4.22E-02	1.03E-02	1.38E-02	7.49E-03
