MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.00026584	0.00088583	0.00234814	0.02619308	0.00040091	0.36435528
1:Del:C:1	0.00000003	0.00063803	0.00285215	0.01992125	0.00000000	0.11603361
1:Del:C:2	0.00000001	0.00002529	0.00327370	0.00372329	0.00000000	0.00279037
1:Del:C:3	0.00000111	0.00332951	0.00017758	0.00423824	0.00145746	0.00791383
1:Del:C:4	0.00002377	0.00132873	0.00088494	0.00178087	0.00480960	0.00841322
1:Del:C:5	0.00009997	0.00154545	0.00000001	0.00008105	0.01307617	0.00139900
1:Del:T:0	0.00076538	0.00442495	0.00040922	0.03076623	0.00622044	0.09588091
1:Del:T:1	0.00000000	0.00054900	0.00053972	0.01409803	0.00071369	0.04903406
1:Del:T:2	0.00031543	0.00013905	0.00309721	0.00736322	0.00433790	0.08000212
1:Del:T:3	0.00097520	0.00086528	0.00032318	0.00924220	0.01389491	0.11517115
1:Del:T:4	0.00000000	0.00328354	0.00367543	0.00000000	0.05270445	0.08045806
1:Del:T:5	0.00000242	0.00000012	0.00000058	0.00175856	0.81621128	0.00000018
1:Ins:C:0	0.00010496	0.00016531	0.00007870	0.00289708	0.00024829	0.00000000
1:Ins:C:1	0.00028931	0.00003692	0.00014821	0.00098082	0.00028163	0.00000000
1:Ins:C:2	0.00000000	0.00027820	0.00000002	0.00157302	0.00000003	0.00000000
1:Ins:C:3	0.00005634	0.00005860	0.00000000	0.00019477	0.00060348	0.00000003
1:Ins:C:4	0.00041351	0.00104908	0.00006286	0.00000000	0.00316995	0.00062611
1:Ins:C:5	0.00055900	0.02248350	0.00243660	0.00000000	0.01070882	0.00021527
1:Ins:T:0	0.00000000	0.00262383	0.00043997	0.00307506	0.00268384	0.00933658
1:Ins:T:1	0.00000687	0.00060076	0.00202085	0.00454503	0.00027952	0.00744486
1:Ins:T:2	0.00027723	0.00003044	0.00046423	0.00053885	0.00070547	0.00106344
1:Ins:T:3	0.00000000	0.00164158	0.00040878	0.00102152	0.00190766	0.00158730
1:Ins:T:4	0.00000000	0.01654195	0.00060075	0.00209778	0.00569509	0.00095825
1:Ins:T:5	0.00000205	0.89582528	0.00000030	0.00275438	0.00000024	0.00049815
2:Del:R:0	0.00060462	0.00121564	0.00093354	0.00883311	0.00110888	0.01099333
2:Del:R:1	0.00050283	0.00190842	0.00000000	0.01063238	0.00241551	0.00314456
2:Del:R:2	0.00056245	0.00018668	0.00000000	0.00054783	0.00207997	0.00038023
2:Del:R:3	0.00023181	0.00000002	0.00000006	0.00000003	0.00000024	0.00000016
2:Del:R:4	0.00013388	0.00007489	0.00000000	0.00057200	0.00133973	0.00020567
2:Del:R:5	0.01616816	0.00000000	0.00038121	0.00142245	0.00035111	0.00000000
3:Del:R:0	0.00000000	0.00023203	0.00020966	0.01088656	0.00244363	0.00011271
3:Del:R:1	0.00035038	0.00354941	0.00095297	0.00001994	0.00272753	0.00651897
3:Del:R:2	0.00027190	0.00085541	0.00065304	0.00000000	0.00180976	0.00018684
3:Del:R:3	0.00027148	0.00058944	0.00001537	0.00000000	0.00000001	0.00058575
3:Del:R:4	0.00000028	0.00000020	0.00000034	0.00000024	0.00000053	0.00000047
3:Del:R:5	0.00000028	0.00000020	0.00000034	0.00000024	0.00000053	0.00000047
4:Del:R:0	0.00041293	0.00000004	0.00034225	0.00603705	0.00000004	0.00000000
4:Del:R:1	0.00000000	0.00113098	0.00051162	0.00192856	0.00146116	0.00243281
4:Del:R:2	0.00000000	0.00016570	0.00049713	0.00088998	0.00003209	0.00112797
4:Del:R:3	0.83119609	0.00004491	0.00000013	0.00027821	0.00000041	0.00000030
4:Del:R:4	0.00000028	0.00000020	0.00000034	0.00000024	0.00000053	0.00000047
4:Del:R:5	0.00010844	0.00000013	0.00000017	0.00000012	0.00004829	0.00000024
5:Del:R:0	0.00021586	0.00000008	0.00000004	0.24817171	0.00000029	0.00016498
5:Del:R:1	0.00000001	0.00018334	0.00066849	0.00061800	0.00278790	0.00063818
5:Del:R:2	0.00000000	0.00014520	0.00000008	0.00031024	0.00011953	0.00000001
5:Del:R:3	0.00000028	0.00000020	0.00000034	0.00000024	0.00000053	0.00000047
5:Del:R:4	0.00000010	0.00000008	0.00000010	0.00000006	0.00042927	0.00000017
5:Del:R:5	0.00000028	0.00000020	0.00000034	0.00000024	0.00000053	0.00000047
2:Ins:R:0	0.00008449	0.00009044	0.00016554	0.00302777	0.00000003	0.00012798
2:Ins:R:1	0.05599003	0.00001734	0.00000000	0.00395619	0.00165761	0.00332426
2:Ins:R:2	0.00000006	0.00000015	0.00000009	0.00023801	0.00031225	0.00000010
2:Ins:R:3	0.00003332	0.00000002	0.00008605	0.00000000	0.00047746	0.00002688
2:Ins:R:4	0.00052517	0.00412630	0.00055984	0.00007212	0.00021205	0.00000000
2:Ins:R:5	0.00183499	0.01544812	0.00000000	0.00062043	0.01558146	0.00086218
3:Ins:R:0	0.00000001	0.00002035	0.00038159	0.00015657	0.00023159	0.00011374
3:Ins:R:1	0.00000000	0.00004950	0.00010877	0.00132010	0.00152796	0.00000000
3:Ins:R:2	0.00000000	0.00063666	0.00000004	0.00000000	0.00029003	0.00000000
3:Ins:R:3	0.00000028	0.00000020	0.00000034	0.00000024	0.00000053	0.00000047
3:Ins:R:4	0.00000027	0.00007232	0.00032496	0.00000004	0.00000026	0.00000010
3:Ins:R:5	0.00057492	0.00115621	0.00000000	0.00002069	0.00208822	0.00000007
4:Ins:R:0	0.00029370	0.00000002	0.00000006	0.00000008	0.00000015	0.00007501
4:Ins:R:1	0.00000000	0.00092769	0.00008989	0.00024527	0.00132891	0.00075972
4:Ins:R:2	0.00000006	0.00000015	0.00000016	0.00043916	0.00000022	0.00000014
4:Ins:R:3	0.00000044	0.00018513	0.00024617	0.00000003	0.00033509	0.00000005
4:Ins:R:4	0.00000775	0.00020617	0.00000000	0.00027065	0.00000034	0.00074087
4:Ins:R:5	0.00000355	0.00020763	0.00002414	0.00127056	0.00198635	0.00084134
