MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
1:Del:C:0	6.75E-03	8.82E-05	1.34E-04	4.25E-03	4.02E-02	8.87E-04	7.70E-03	2.98E-02	1.11E-02	3.90E-02
1:Del:C:1	5.82E-03	0.00E+00	4.87E-04	2.99E-06	1.55E-02	4.29E-05	2.12E-02	3.74E-02	2.17E-03	5.61E-03
1:Del:C:2	3.43E-04	0.00E+00	4.14E-04	6.47E-05	7.32E-04	2.21E-09	1.04E-03	1.62E-03	2.66E-04	1.51E-03
1:Del:C:3	1.37E-03	1.16E-04	5.28E-04	0.00E+00	1.84E-03	0.00E+00	3.44E-03	6.42E-03	1.64E-03	2.92E-03
1:Del:C:4	6.68E-04	2.61E-04	6.95E-05	3.14E-04	2.32E-03	5.43E-04	3.27E-19	5.03E-03	2.01E-03	6.57E-03
1:Del:C:5	0.00E+00	1.63E-04	9.91E-05	0.00E+00	4.04E-04	1.33E-03	1.82E-03	1.51E-03	2.15E-03	5.65E-03
1:Del:T:0	2.47E-03	1.75E-05	2.61E-08	2.39E-03	1.43E-02	1.40E-03	4.72E-02	1.98E-02	1.80E-02	2.22E-02
1:Del:T:1	9.50E-04	2.76E-04	8.41E-04	1.70E-03	6.15E-03	5.10E-04	5.70E-03	2.05E-02	6.05E-03	9.02E-03
1:Del:T:2	6.66E-04	5.73E-04	9.06E-04	1.05E-03	1.21E-02	2.79E-03	2.11E-02	2.44E-02	4.28E-03	1.28E-02
1:Del:T:3	2.00E-03	1.11E-07	1.05E-04	1.93E-03	1.71E-02	3.83E-03	2.56E-02	2.33E-02	6.03E-03	1.21E-02
1:Del:T:4	0.00E+00	1.05E-03	0.00E+00	0.00E+00	1.11E-02	4.35E-03	5.61E-03	1.98E-02	4.46E-03	5.72E-02
1:Del:T:5	1.14E-03	7.37E-08	3.12E-07	5.60E-08	3.50E-08	1.06E-02	1.41E-03	1.85E-06	2.80E-07	6.70E-02
1:Ins:C:0	6.88E-04	1.66E-04	6.45E-09	2.56E-04	6.57E-09	7.04E-09	1.87E-03	7.27E-09	5.42E-05	3.36E-04
1:Ins:C:1	3.60E-04	2.71E-09	1.39E-04	1.33E-02	5.84E-04	4.24E-08	4.52E-03	6.47E-02	2.63E-02	3.75E-03
1:Ins:C:2	2.47E-06	7.56E-08	7.25E-07	2.70E-02	9.58E-07	1.11E-07	5.06E-07	1.56E-06	6.68E-02	1.12E-02
1:Ins:C:3	3.33E-08	2.06E-08	2.36E-04	4.42E-05	1.25E-04	3.29E-05	3.60E-04	3.02E-10	3.22E-04	7.64E-04
