NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	210.274	74.34	68.979	59.729	0.508	0.769	20000.0
2	223.943	78.252	74.126	62.755	0.523	0.755	40000.0
3	216.039	75.795	70.458	60.974	0.502	0.768	20000.0
4	217.306	77.027	70.397	61.386	0.505	0.756	20000.0
5	217.849	76.94	69.935	61.288	0.505	0.765	40000.0
6	222.314	77.779	74.031	62.979	0.514	0.756	20000.0
7	209.651	74.314	67.997	59.662	0.506	0.769	20000.0
8	218.412	78.015	70.783	61.777	0.513	0.754	40000.0
9	216.68	77.455	70.523	61.478	0.523	0.752	20000.0
10	210.785	74.573	68.136	59.678	0.504	0.77	20000.0
