MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	4.22E-04	2.08E-04	8.14E-05	1.85E-02	1.23E-07	7.59E-03	4.76E-02	3.12E-02
1:Del:C:1	5.58E-04	4.01E-04	8.08E-05	9.17E-03	2.96E-08	2.64E-03	4.63E-03	1.56E-02
1:Del:C:2	1.29E-05	3.17E-09	1.75E-06	7.88E-04	1.45E-04	1.02E-03	1.55E-03	6.07E-04
1:Del:C:3	4.69E-05	3.94E-04	2.95E-04	1.82E-03	1.40E-46	1.77E-03	1.55E-03	4.32E-03
1:Del:C:4	7.86E-05	3.86E-04	1.41E-04	8.55E-04	4.00E-04	3.61E-04	1.76E-03	2.20E-03
1:Del:C:5	5.01E-06	6.87E-04	5.61E-04	3.25E-04	0.00E+00	7.99E-04	9.13E-04	3.04E-03
1:Del:T:0	0.00E+00	1.33E-03	9.72E-04	2.57E-02	1.66E-04	7.69E-03	4.32E-02	1.17E-02
1:Del:T:1	1.92E-04	4.22E-04	5.95E-05	1.90E-03	2.27E-08	2.14E-03	5.82E-03	4.31E-03
1:Del:T:2	0.00E+00	8.58E-04	1.02E-03	9.12E-03	2.18E-08	1.07E-03	5.58E-03	2.05E-02
1:Del:T:3	7.32E-05	2.10E-03	8.09E-04	9.19E-03	0.00E+00	1.29E-04	5.28E-03	3.29E-02
1:Del:T:4	5.45E-04	3.16E-03	9.38E-04	9.76E-03	0.00E+00	0.00E+00	7.97E-03	2.84E-02
1:Del:T:5	2.20E-08	8.82E-03	4.74E-08	1.17E-07	1.67E-03	9.41E-07	5.75E-02	3.97E-02
1:Ins:C:0	3.77E-04	3.22E-04	3.01E-04	0.00E+00	1.45E-03	1.42E-03	4.33E-03	1.74E-03
1:Ins:C:1	1.68E-08	2.75E-08	2.02E-08	2.37E-08	4.91E-07	3.61E-04	4.65E-04	1.39E-07
1:Ins:C:2	1.63E-04	2.21E-05	7.28E-05	2.39E-08	1.30E-07	4.00E-04	7.48E-04	3.08E-04
1:Ins:C:3	3.76E-05	5.46E-05	2.04E-04	1.71E-04	1.45E-08	1.33E-04	4.16E-04	5.90E-04
1:Ins:C:4	0.00E+00	3.37E-04	3.85E-04	1.13E-04	4.34E-04	2.68E-04	1.86E-03	2.74E-03
1:Ins:C:5	1.70E-04	1.06E-03	8.28E-04	3.53E-05	0.00E+00	2.21E-04	1.63E-03	4.58E-03
1:Ins:T:0	2.40E-04	2.40E-04	0.00E+00	1.92E-03	4.19E-08	9.99E-04	3.85E-03	9.39E-03
1:Ins:T:1	8.18E-09	2.06E-04	1.67E-04	7.95E-04	1.73E-07	8.07E-04	2.64E-03	1.75E-03
1:Ins:T:2	1.12E-04	1.51E-04	3.76E-05	2.86E-04	4.06E-08	8.73E-04	1.14E-03	1.88E-03
1:Ins:T:3	1.61E-04	0.00E+00	3.63E-04	7.18E-04	1.17E-04	3.33E-05	2.22E-03	1.46E-03
1:Ins:T:4	0.00E+00	4.98E-04	1.02E-03	4.21E-04	4.58E-05	1.40E-46	2.04E-03	3.58E-03
1:Ins:T:5	3.51E-04	1.18E-07	3.84E-03	1.17E-03	1.75E-07	4.23E-04	1.32E-02	1.55E-06
2:Del:R:0	1.47E-08	3.68E-04	2.82E-05	1.68E-03	4.57E-04	1.72E-03	4.58E-03	3.46E-03
2:Del:R:1	2.42E-05	6.88E-04	7.72E-05	7.96E-04	8.07E-04	1.08E-03	2.56E-03	1.67E-03
2:Del:R:2	6.69E-05	2.55E-04	2.41E-04	5.41E-04	2.64E-04	2.69E-04	1.11E-03	1.42E-03
2:Del:R:3	0.00E+00	2.49E-04	3.15E-04	1.20E-04	1.09E-08	8.80E-09	5.18E-04	1.00E-03
2:Del:R:4	1.32E-08	1.68E-04	1.73E-08	1.58E-08	3.58E-08	1.08E-04	2.95E-04	9.39E-05
2:Del:R:5	6.52E-05	5.33E-05	7.70E-08	2.83E-08	6.90E-08	1.10E-04	4.24E-04	9.14E-05
3:Del:R:0	1.82E-04	2.00E-04	0.00E+00	1.00E-03	9.05E-08	1.30E-03	4.13E-03	2.16E-03
3:Del:R:1	6.29E-05	6.70E-04	6.52E-04	5.88E-04	9.54E-06	4.79E-04	1.10E-03	2.92E-03
3:Del:R:2	2.65E-09	2.78E-04	7.77E-05	4.17E-04	3.16E-08	1.65E-04	1.33E-03	1.77E-03
3:Del:R:3	5.04E-09	9.05E-05	4.59E-08	3.18E-04	4.95E-08	1.90E-04	1.72E-04	3.50E-04
