MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
1:Del:C:0	1.9539934896783963e-07	7.006492321624085e-46	3.4824922749976396e-07	4.3232544726379275e-07	1.1635544296950684e-07	0.0069389358473927135	0.7862742245197296	0.0038197715766727924	0.2127038990316578	1.288778771595389e-05	0.008005872182548047	0.03561663961954764	0.023084258940070868	0.14130649746198287	0.016883115473672206	0.027668729051947595	0.004087798416617261
1:Del:C:1	2.161957937119041e-08	0.0	1.3994669245676051e-08	8.245250953109462e-08	0.0001585539197549224	0.0013371152095260185	0.032187355178666624	0.0011144901976649635	0.23667866587638856	0.08131528634644383	0.03692342905617352	0.0033986909101372475	0.028734609298408032	0.024589775667777758	0.047207709250074004	0.018634163960814475	0.011932133564368997
1:Del:C:2	3.9002078580097075e-07	0.00028867612280265577	0.0	1.640767237631735e-08	0.001464488636702299	0.00021623536304105073	0.0008441083385434922	0.0029357534782320726	0.0035322427805112968	0.003931788727641106	0.0010392670692112916	0.0036594510078430177	0.009078220921409752	0.007268107705749571	7.448794335687125e-05	0.006757585618635176	0.0025947182439267635
1:Del:C:3	3.370740113268766e-05	0.0012709874014083411	4.119009133773943e-08	5.741902100453444e-08	0.0010329143144190312	0.0001222024000568922	0.005231555270461286	0.0019864359865778168	0.01911976463750307	0.010563561999788362	0.0028926728293299673	0.02165855122730136	0.02243205698548536	0.006591648980975151	0.0034023588831587404	0.03163348724970092	0.007594598389698603
1:Del:C:4	0.0	0.0009882846020445868	0.0003001966397278011	3.7735682667516814e-08	1.4012984643248171e-46	0.00409756103131258	0.011537095910466633	0.0	0.003790868680869153	0.00011643040047601972	0.032136186864227055	0.00522499255308162	0.005225445900578052	0.019273638539016247	0.0	0.009830715926364064	0.0012759040226228535
1:Del:C:5	1.9751546744828375e-07	0.0005000595547997478	0.875342333316803	5.430973089914915e-07	0.0019914506513032393	0.04515769362079993	7.429172512729565e-07	1.0072199131627713e-06	0.00017413051900803112	0.0008686255405336851	0.0056630553081674865	0.05625519336213074	0.0008399700336212846	0.01863972875247555	1.0478017657078454e-06	0.028043061599214526	0.10881847366690636
1:Del:T:0	0.0	0.000106654386036098	0.0021502305171452463	0.00042083156295120717	0.0	0.0041306612081825735	0.018203926365822555	0.024307560920715333	0.15794697552919387	0.00413818348897621	0.039164619892835616	0.29584241658449173	0.022043108101934196	0.05302010832820088	0.04300669124631895	0.03274607211351395	1.5174804138951003e-05
1:Del:T:1	0.0	0.00029401384526863696	0.0004099484998732805	0.001116980796672351	0.0018473031930625438	5.077494847682829e-07	0.03705441206693649	0.011485491972416639	0.013107222551479936	0.01882947819540277	0.014609855599701405	0.04607360363006592	5.6051938572992686e-46	0.07448633536696433	0.00957674030214548	0.0005001239012926817	0.001501005608588457
1:Del:T:2	0.0003259400589143979	8.412937972934742e-08	0.00011027528913700734	1.5589893109790864e-08	0.004011920467019081	0.00042531760319916426	0.02381489948675153	0.0	0.056103325262665746	0.023574144719168542	0.06165056168404135	0.053427841514348984	2.8025969286496343e-46	0.26950191557407377	0.03229158040385301	0.0019015604630112648	0.00021284766895632857
1:Del:T:3	0.0	0.012206877453718335	0.0004280970199033618	0.0	0.018582658283412455	0.0	0.020741748064756392	0.004363877885043621	0.13002319522202016	0.0032817316241562366	0.12985271252691746	0.13869162499904633	0.027829809114336967	0.06539374571293592	0.0002878479659557343	0.03958872407674789	0.05142925756517798
1:Del:T:4	0.0006977427669880854	0.007584578920022978	6.874404903101095e-08	0.0	0.0	0.0	0.017819848210911003	0.0	0.04412283945357558	1.4012984643248171e-46	0.4644747480750084	0.0504536228018992	2.0117788153584117e-06	0.03147079387017584	0.007021117110498664	0.10568082804707046	0.0019049378767817871
1:Del:T:5	7.036095439616474e-08	0.9445586323738098	0.0016658793735899735	5.645281262900425e-07	9.852915127339657e-07	0.0002276773460835102	9.809089250273719e-46	1.9416818304307525e-07	0.0008280810914727668	3.0250420422817114e-06	0.02458004615525624	3.854778321965569e-06	0.0012279255067838336	2.650236679073714e-05	3.491011625555984e-07	0.4431788273546317	0.03823972394296789
1:Ins:C:0	7.096340226553366e-09	0.0005271774238629235	2.3416576340196115e-07	0.0	0.0003631512873198517	1.8314591216039845e-06	3.982020473358716e-08	0.006150901154614985	2.734572721578843e-05	0.009750437326465545	4.752926088258391e-08	0.0	0.00192437544465065	1.0727209769356705e-07	1.591398245182063e-07	0.001909517548122608	0.0015969889415746509
1:Ins:C:1	4.487544202902427e-09	4.35993697038839e-06	2.7854392214976543e-08	4.966308285503374e-07	1.0820743057138316e-07	0.0005288088508002886	0.0	0.0033797201222313332	4.081534541455767e-08	0.012389124557375907	9.784128081946618e-07	1.0631578274455932e-05	0.0017556921001698812	0.0014155100780456563	0.000531516841695634	0.001431418334027512	0.001956090654599052
1:Ins:C:2	3.751347378511127e-07	3.1347883293619817e-07	0.0006138779867022441	0.8880448639392853	1.7823793854176984e-07	0.0006594774385664693	1.0257756912324112e-06	1.2063703238140989e-06	0.0102288721104685	3.4094343391188888e-06	2.4085309178190075e-07	0.008859941478451105	0.2620170682668686	0.001153733573300997	0.00239140866193992	2.6874693844547436e-06	0.013969812995929943
1:Ins:C:3	0.000545551235700259	0.00045365028390733644	1.4711913109977104e-08	0.026520736142992975	0.0	0.0	2.2026453052603757e-07	0.0001043606549501419	0.0008900886956098475	0.0017998085210081173	0.00040394033019310884	0.00023239712102167686	0.006979840248823166	0.0018532506190240383	0.0004319766885600984	0.0007292030675898787	2.8025969286496343e-46
1:Ins:C:4	0.0007133843563337904	0.0007414815762984972	0.0	0.0	0.0003154342441234803	0.0	0.0	0.0	0.0013676362112164497	0.0002212717760251337	0.004135018552233305	0.0020155541598796843	0.007727990951389074	0.002529756809610717	0.005993099036277272	0.0037387272247201508	0.0061323272064328195
1:Ins:C:5	0.008277715463191272	0.0037618938286982486	0.0	0.0006995390365773346	0.0001117941690608859	0.0	0.005410959105938673	7.947656707329997e-06	0.0002616157988086343	0.003878627892117947	0.020061936589854668	0.03079461536830195	0.003812403231859207	0.00961123693487025	0.04020486380904913	0.011245621198690969	0.12529854513704777
1:Ins:T:0	0.0005045808968134225	0.0013330342080735136	1.348463570138847e-07	0.0011788633598484922	0.0007637115195393562	0.003930007256394674	0.0006898244653712026	0.00075826495885849	0.012699448468310948	0.01701040086336434	0.007052432559430599	0.0047225176589563485	0.009469978592824191	0.0048312979051843286	0.004036806244403124	0.008388715283945202	0.026250043511390687
1:Ins:T:1	0.0	0.00017951756017282606	1.5507054922636598e-05	0.00029580045957118274	0.0	0.003026527148904279	0.0014719201251864433	0.0013725199896725826	0.014899374460856051	0.02228582522366196	0.002253976622250775	0.010631418973207473	0.003413533070124686	0.001308751905526151	0.003438062593340874	3.158221079502255e-05	0.01117825629047502
1:Ins:T:2	4.287251504138112e-05	0.0005178003994302571	0.0009920556461111118	1.0368168918972742e-07	0.002493328624456126	0.0001341771695706484	0.0010961086508700646	0.0007974196804639178	0.0008698324558451987	0.0024151991121470926	0.003547436837106943	0.0012993251982152288	0.0	0.0041920851916074755	0.0033351323113365084	0.002429198450408876	0.0008251338265836238
1:Ins:T:3	0.0023162332945503294	6.814722252102001e-05	0.0	0.0	0.000920602920617597	0.0	0.00043150444980710745	0.000491330586373806	0.002311941906430093	0.001735263363727313	0.00029385064262896774	2.8025969286496343e-46	0.0022914875065907837	0.0013235298392828554	0.0022794838870375143	0.007768489676527679	0.003474294173065573
1:Ins:T:4	0.007564715447369963	0.001283188639942523	7.934841619317013e-08	2.3935173732070326e-05	2.8025969286496343e-46	0.0001140568871051073	0.003495060609901657	0.0	0.0	3.657268588130869e-06	1.729621089907596e-07	0.0	0.0005412546931701457	3.85424391424749e-07	0.034745928160555196	0.002202486279924187	0.1521075502038002
1:Ins:T:5	0.9482705056667328	1.3879741445066429e-08	0.0015568667627803734	9.613410156816826e-08	7.231755193305364e-07	2.6163084729802224e-07	0.005037839282999812	4.377528171119616e-08	2.8868395460790455e-07	2.057244864772656e-06	5.468582230605534e-07	5.702219459635671e-06	7.809403768987977e-07	0.02507620657344205	0.5867422223091125	1.1210387714598537e-45	0.10697024007258733
2:Del:R:0	6.930078277633811e-06	0.0	0.0	4.649637617148983e-08	0.0012949829963531557	0.0008918311039451509	0.001625181282921062	0.0034416892953004208	0.026864067185670137	0.011969271289126482	0.004596771855813131	0.047391042672097684	0.005739822045416077	0.013524699956178665	0.0	0.0018693949995849835	0.004819502681493759
