NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	48.886	19.16	11.343	13.16	0.1	0.987	50000.0
2	52.636	20.821	12.263	13.936	0.096	0.987	60000.0
3	48.085	19.119	11.203	13.032	0.098	0.988	40000.0
4	49.31	19.194	11.701	13.105	0.095	0.988	80000.0
5	51.55	20.154	12.065	13.809	0.099	0.986	40000.0
6	48.572	18.657	10.875	12.108	0.093	0.99	40000.0
7	51.478	20.291	11.947	13.549	0.102	0.987	30000.0
8	46.674	18.378	10.823	12.444	0.093	0.989	40000.0
9	50.712	19.781	12.208	13.856	0.102	0.986	60000.0
10	53.266	20.566	12.978	14.081	0.098	0.987	30000.0
