MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K
2:Del:R:0	7.25E-05	3.54E-04	3.05E-05	1.14E-07	1.82E-03	2.47E-04	5.06E-03	1.90E-03	4.01E-03	2.97E-03	2.11E-03
2:Del:R:1	7.96E-05	5.10E-04	9.15E-04	7.57E-04	2.37E-04	3.59E-04	1.68E-03	1.66E-03	2.63E-03	4.47E-03	7.63E-03
2:Del:R:2	2.18E-05	1.32E-04	3.24E-04	1.03E-04	7.95E-04	3.29E-04	3.52E-04	5.33E-05	3.82E-08	1.33E-03	2.16E-03
2:Del:R:3	4.66E-08	1.41E-04	5.17E-05	8.79E-05	1.36E-07	0.00E+00	1.42E-04	5.95E-08	4.22E-07	0.00E+00	7.69E-04
2:Del:R:4	1.60E-04	1.02E-04	2.35E-04	1.15E-07	7.22E-08	2.49E-08	2.14E-05	3.22E-08	2.47E-03	5.13E-04	1.62E-03
2:Del:R:5	3.42E-08	3.17E-08	5.81E-09	9.64E-05	4.83E-08	3.88E-04	4.45E-04	4.99E-04	8.13E-06	1.58E-07	1.71E-03
3:Del:R:0	3.46E-04	4.95E-05	4.66E-04	7.63E-04	1.06E-03	6.64E-04	9.58E-04	1.96E-03	2.79E-03	2.85E-03	9.11E-04
3:Del:R:1	1.06E-02	1.15E-03	1.07E-03	1.64E-04	3.21E-05	1.05E-03	2.51E-03	1.91E-03	1.07E-02	2.92E-03	9.84E-02
3:Del:R:2	9.08E-05	2.87E-04	4.62E-04	3.52E-04	0.00E+00	0.00E+00	3.69E-04	3.43E-04	2.24E-03	3.67E-04	1.10E-03
3:Del:R:3	8.09E-05	1.11E-04	3.31E-05	5.15E-09	1.65E-04	2.25E-08	0.00E+00	0.00E+00	3.82E-04	4.29E-04	1.41E-04
3:Del:R:4	3.68E-08	7.78E-09	1.22E-08	3.21E-08	3.88E-08	4.15E-08	5.62E-08	5.04E-08	1.43E-07	1.10E-07	2.01E-07
3:Del:R:5	3.68E-08	7.78E-09	1.22E-08	3.21E-08	3.88E-08	4.15E-08	5.62E-08	5.04E-08	1.43E-07	1.10E-07	2.01E-07
4:Del:R:0	0.00E+00	1.25E-08	0.00E+00	3.19E-04	5.82E-04	6.07E-04	1.08E-03	6.42E-04	1.05E-03	3.87E-03	3.28E-03
4:Del:R:1	0.00E+00	3.29E-04	4.36E-04	2.77E-04	5.60E-04	0.00E+00	7.76E-04	2.67E-04	2.22E-04	1.55E-03	8.92E-04
4:Del:R:2	6.45E-05	1.36E-04	2.12E-04	1.22E-04	2.00E-08	1.36E-05	3.54E-04	5.67E-04	3.75E-04	9.89E-04	6.38E-04
4:Del:R:3	2.80E-02	5.31E-08	7.92E-08	4.73E-08	3.95E-07	1.25E-07	2.72E-07	3.08E-07	8.60E-02	5.59E-07	8.44E-03
4:Del:R:4	2.07E-04	5.14E-08	1.21E-07	4.95E-02	9.69E-08	2.57E-02	1.24E-03	3.71E-08	5.06E-07	9.57E-07	8.46E-03
4:Del:R:5	3.68E-08	7.78E-09	1.22E-08	3.21E-08	3.88E-08	4.15E-08	5.62E-08	5.04E-08	1.43E-07	1.10E-07	2.01E-07
5:Del:R:0	2.10E-07	4.43E-08	2.99E-03	4.30E-04	9.24E-08	6.39E-03	6.76E-02	3.53E-02	6.48E-03	8.28E-03	1.25E-02
5:Del:R:1	1.02E-05	8.52E-06	5.87E-04	0.00E+00	3.00E-04	7.01E-04	9.19E-05	0.00E+00	1.26E-03	6.71E-04	1.97E-04
5:Del:R:2	3.15E-05	3.04E-08	1.10E-04	1.36E-08	1.69E-04	3.82E-04	1.24E-08	1.36E-08	2.58E-04	4.75E-04	3.18E-04
5:Del:R:3	3.68E-08	7.78E-09	1.22E-08	3.21E-08	3.88E-08	4.15E-08	5.62E-08	5.04E-08	1.43E-07	1.10E-07	2.01E-07
5:Del:R:4	3.68E-08	7.78E-09	1.22E-08	3.21E-08	3.88E-08	4.15E-08	5.62E-08	5.04E-08	1.43E-07	1.10E-07	2.01E-07
5:Del:R:5	3.46E-05	4.63E-08	4.44E-08	2.00E-08	9.02E-08	9.78E-05	1.90E-07	4.07E-08	6.43E-07	1.42E-07	2.02E-04
2:Ins:R:0	2.08E-02	8.03E-05	2.24E-04	6.58E-07	1.04E-04	5.78E-04	3.82E-04	9.39E-04	7.79E-02	6.39E-07	5.99E-07
2:Ins:R:1	1.42E-04	1.05E-04	1.58E-04	1.39E-08	9.53E-04	6.71E-04	2.68E-03	1.43E-04	2.90E-03	1.10E-03	1.60E-03
2:Ins:R:2	1.46E-08	1.05E-04	7.21E-05	3.24E-04	3.74E-08	3.32E-04	5.16E-04	8.89E-05	1.60E-03	3.00E-04	1.58E-03
2:Ins:R:3	2.33E-08	9.05E-05	2.51E-04	3.11E-09	9.50E-06	1.72E-08	1.59E-07	1.33E-04	4.44E-07	7.14E-04	4.35E-04
2:Ins:R:4	4.54E-05	3.50E-04	2.61E-04	7.35E-05	2.98E-04	6.09E-04	4.23E-04	0.00E+00	3.80E-04	2.60E-04	5.61E-08
2:Ins:R:5	1.64E-03	1.64E-03	1.26E-03	0.00E+00	0.00E+00	2.76E-04	2.23E-03	1.49E-03	1.07E-02	3.62E-04	1.63E-02
3:Ins:R:0	1.03E-07	3.41E-08	1.28E-07	1.89E-07	6.45E-08	5.22E-08	3.53E-05	2.21E-04	5.18E-07	4.84E-07	1.93E-04
3:Ins:R:1	4.93E-05	4.88E-05	2.07E-04	1.47E-08	2.92E-04	2.67E-08	0.00E+00	0.00E+00	2.96E-03	4.92E-04	5.15E-04
3:Ins:R:2	1.10E-04	2.29E-05	4.44E-05	8.76E-08	5.86E-08	1.21E-07	3.27E-08	2.91E-10	2.93E-04	8.23E-08	4.82E-04
3:Ins:R:3	5.81E-08	3.42E-08	4.21E-08	2.91E-08	7.28E-08	8.44E-08	7.83E-07	8.00E-05	1.56E-07	1.35E-07	2.74E-04
3:Ins:R:4	1.18E-04	6.69E-06	7.26E-09	3.11E-08	4.41E-08	2.75E-08	7.01E-08	6.13E-09	2.80E-04	2.78E-07	3.94E-04
3:Ins:R:5	1.27E-03	2.50E-04	1.41E-04	8.27E-07	5.50E-07	4.91E-08	8.88E-09	6.84E-08	1.13E-03	1.26E-03	1.11E-02
4:Ins:R:0	5.92E-08	3.29E-08	0.00E+00	3.10E-04	4.33E-06	1.47E-04	2.27E-04	2.83E-04	3.64E-04	3.23E-04	8.48E-08
4:Ins:R:1	5.75E-09	4.49E-04	2.38E-04	5.12E-04	1.86E-04	1.32E-03	2.02E-04	3.60E-04	1.12E-07	1.79E-03	2.25E-03
4:Ins:R:2	3.68E-08	7.78E-09	1.22E-08	3.21E-08	3.88E-08	4.15E-08	5.62E-08	5.04E-08	1.43E-07	1.10E-07	2.01E-07
4:Ins:R:3	3.40E-08	4.05E-08	3.35E-05	2.17E-08	1.72E-04	6.72E-08	3.34E-07	6.97E-08	1.64E-07	1.52E-04	2.15E-04
4:Ins:R:4	5.76E-08	4.92E-08	7.38E-05	1.99E-08	7.04E-08	9.49E-08	1.84E-04	2.61E-08	5.29E-07	1.52E-07	2.21E-07
4:Ins:R:5	8.26E-08	6.58E-05	2.83E-04	1.91E-04	1.74E-04	1.34E-08	6.70E-04	2.33E-04	2.48E-04	1.00E-03	1.51E-03
5:Ins:R:0	4.93E-08	1.16E-07	1.41E-07	4.62E-02	9.56E-08	1.27E-02	2.18E-07	3.60E-07	9.14E-07	4.21E-08	5.08E-07
5:Ins:R:1	1.21E-04	3.07E-04	4.70E-04	2.52E-08	6.11E-04	0.00E+00	2.51E-03	2.39E-03	9.45E-04	3.69E-03	2.70E-03
5:Ins:R:2	2.78E-05	5.10E-08	0.00E+00	1.14E-08	1.59E-04	7.86E-08	1.14E-04	4.10E-04	5.13E-04	1.88E-04	2.54E-07
5:Ins:R:3	2.29E-04	7.58E-06	2.21E-09	7.27E-05	4.59E-05	1.95E-05	4.14E-04	8.22E-08	3.47E-04	4.74E-04	9.66E-04
5:Ins:R:4	3.68E-08	7.78E-09	1.22E-08	3.21E-08	3.88E-08	4.15E-08	5.62E-08	5.04E-08	1.43E-07	1.10E-07	2.01E-07
5:Ins:R:5	1.07E-04	3.76E-08	1.07E-08	0.00E+00	9.58E-08	2.67E-08	7.94E-07	1.59E-04	1.76E-04	5.80E-07	8.71E-04
2:Del:M:1	2.99E-06	1.42E-04	3.04E-04	1.16E-04	8.08E-04	1.75E-08	2.30E-03	3.36E-03	2.67E-03	2.75E-03	3.22E-04
3:Del:M:1	3.41E-04	7.10E-05	8.65E-05	1.63E-08	9.81E-04	0.00E+00	3.04E-03	1.98E-03	4.12E-04	9.22E-04	1.78E-03
3:Del:M:2	4.14E-05	3.65E-04	4.58E-04	0.00E+00	1.12E-04	7.28E-05	1.55E-03	1.02E-03	4.46E-03	1.97E-03	6.41E-03
4:Del:M:1	1.61E-04	2.56E-06	0.00E+00	1.09E-05	1.47E-04	1.55E-08	1.48E-03	1.34E-03	1.66E-04	8.67E-04	3.83E-04
4:Del:M:2	9.44E-05	2.08E-08	1.63E-04	2.85E-05	8.28E-04	4.11E-08	2.56E-04	6.84E-05	5.15E-04	4.53E-04	8.75E-04
4:Del:M:3	1.59E-03	1.17E-04	0.00E+00	1.09E-07	2.43E-04	1.45E-04	3.57E-08	5.46E-06	2.27E-03	1.04E-03	1.26E-02
5:Del:M:1	1.59E-04	1.21E-07	1.40E-46	4.39E-04	6.89E-08	1.32E-07	3.70E-02	4.00E-02	1.21E-02	1.82E-02	2.22E-02
5:Del:M:2	8.10E-08	9.25E-08	1.02E-03	4.89E-09	3.52E-08	1.85E-03	2.40E-02	1.11E-02	0.00E+00	1.89E-02	2.16E-02
5:Del:M:3	4.48E-07	5.18E-08	6.31E-04	2.58E-04	1.56E-04	7.94E-08	1.17E-02	9.70E-03	4.99E-04	2.69E-03	1.82E-03
5:Del:M:4	2.09E-04	2.36E-05	3.75E-04	6.00E-04	1.32E-07	5.86E-04	2.17E-03	2.56E-03	6.26E-04	2.30E-03	6.71E-04
5:Del:M:5	8.26E-06	1.86E-08	5.61E-04	0.00E+00	1.77E-04	3.66E-07	1.69E-03	2.90E-03	6.72E-04	0.00E+00	1.01E-04
