MutationType	ID83A	ID83B	ID83C
1:Del:C:0	1.05E-02	1.84E-02	2.91E-03
1:Del:C:1	2.78E-03	4.72E-03	1.38E-03
1:Del:C:2	1.32E-04	1.53E-04	1.19E-04
1:Del:C:3	4.46E-04	6.15E-04	1.86E-04
1:Del:C:4	2.98E-04	5.86E-04	2.79E-04
1:Del:C:5	8.46E-04	1.75E-04	7.20E-05
1:Del:T:0	2.20E-03	4.02E-03	1.02E-03
1:Del:T:1	9.76E-04	1.99E-03	6.83E-04
1:Del:T:2	3.48E-03	5.40E-03	1.20E-03
1:Del:T:3	3.17E-03	5.61E-03	1.11E-03
1:Del:T:4	3.16E-03	6.81E-03	1.48E-03
1:Del:T:5	3.85E-02	1.97E-03	1.41E-03
1:Ins:C:0	2.19E-04	2.05E-04	9.00E-05
1:Ins:C:1	9.20E-05	4.37E-03	4.93E-02
1:Ins:C:2	1.25E-04	2.69E-08	6.05E-05
1:Ins:C:3	5.55E-05	1.93E-04	4.16E-05
1:Ins:C:4	3.65E-04	1.56E-03	5.87E-04
1:Ins:C:5	1.18E-03	2.28E-03	6.69E-05
1:Ins:T:0	8.93E-04	1.18E-03	2.73E-04
1:Ins:T:1	5.22E-04	5.00E-04	1.77E-04
1:Ins:T:2	7.25E-05	2.42E-04	1.07E-08
1:Ins:T:3	2.33E-04	4.54E-04	5.92E-05
1:Ins:T:4	8.52E-04	1.81E-03	1.15E-04
1:Ins:T:5	4.44E-02	7.89E-02	8.90E-04
2:Del:R:0	4.00E-04	4.94E-04	3.87E-04
2:Del:R:1	3.21E-04	2.15E-04	4.17E-04
2:Del:R:2	1.62E-04	2.57E-04	1.50E-05
2:Del:R:3	1.96E-04	9.32E-05	5.09E-05
2:Del:R:4	7.99E-05	1.11E-04	7.94E-07
2:Del:R:5	1.01E-04	2.52E-04	1.30E-03
3:Del:R:0	2.70E-04	4.20E-04	2.27E-04
3:Del:R:1	2.56E-04	5.31E-04	2.44E-04
3:Del:R:2	1.82E-04	1.92E-04	1.88E-04
3:Del:R:3	3.86E-04	1.05E-01	5.69E-02
3:Del:R:4	7.67E-09	1.89E-08	6.85E-09
3:Del:R:5	4.20E-08	5.17E-05	2.72E-05
4:Del:R:0	2.80E-04	1.95E-04	1.14E-04
4:Del:R:1	3.54E-04	4.76E-04	2.51E-04
4:Del:R:2	1.92E-04	5.98E-05	9.03E-04
4:Del:R:3	7.67E-09	1.89E-08	6.85E-09
4:Del:R:4	7.67E-09	1.89E-08	6.85E-09
4:Del:R:5	3.17E-05	6.28E-08	4.44E-08
5:Del:R:0	7.93E-03	7.23E-03	1.50E-03
5:Del:R:1	3.01E-04	1.57E-03	8.53E-04
5:Del:R:2	9.35E-05	6.90E-05	1.05E-04
5:Del:R:3	4.89E-08	8.55E-05	3.00E-05
5:Del:R:4	4.19E-05	1.09E-05	5.13E-08
5:Del:R:5	7.67E-09	1.89E-08	6.85E-09
2:Ins:R:0	2.03E-04	7.94E-05	1.08E-06
2:Ins:R:1	1.94E-04	1.40E-04	7.11E-05
2:Ins:R:2	1.82E-04	1.18E-04	2.02E-08
2:Ins:R:3	1.53E-04	7.28E-05	5.07E-05
2:Ins:R:4	1.40E-04	3.73E-04	8.66E-05
2:Ins:R:5	6.46E-04	1.62E-03	1.84E-04
3:Ins:R:0	9.68E-05	8.48E-05	7.40E-09
3:Ins:R:1	1.20E-04	1.63E-04	1.09E-07
3:Ins:R:2	5.27E-05	2.71E-05	8.09E-06
3:Ins:R:3	7.67E-09	1.89E-08	6.85E-09
3:Ins:R:4	5.13E-05	4.86E-08	3.02E-08
3:Ins:R:5	1.16E-04	1.14E-04	1.85E-05
4:Ins:R:0	1.92E-04	3.02E-08	5.59E-05
4:Ins:R:1	1.03E-04	9.57E-05	1.14E-04
4:Ins:R:2	3.50E-05	2.41E-04	1.66E-04
4:Ins:R:3	7.67E-09	1.89E-08	6.85E-09
4:Ins:R:4	8.12E-05	3.92E-05	2.79E-05
4:Ins:R:5	2.66E-04	1.66E-04	3.37E-09
5:Ins:R:0	2.98E-05	7.58E-05	3.74E-05
5:Ins:R:1	4.05E-04	3.82E-04	2.27E-04
5:Ins:R:2	7.67E-09	1.89E-08	6.85E-09
5:Ins:R:3	1.30E-05	5.00E-05	3.06E-04
5:Ins:R:4	2.52E-05	8.09E-05	2.74E-05
5:Ins:R:5	7.67E-09	1.89E-08	6.85E-09
2:Del:M:1	2.17E-04	2.40E-04	3.45E-04
3:Del:M:1	3.13E-04	1.68E-04	1.63E-04
3:Del:M:2	3.80E-04	2.29E-04	1.02E-04
4:Del:M:1	3.35E-04	2.34E-04	1.71E-04
4:Del:M:2	1.82E-04	2.03E-04	1.05E-04
4:Del:M:3	1.70E-04	1.34E-04	1.60E-08
5:Del:M:1	9.70E-03	7.88E-03	1.62E-03
5:Del:M:2	3.36E-03	3.69E-03	4.64E-04
5:Del:M:3	1.08E-03	1.08E-03	4.73E-04
5:Del:M:4	6.02E-04	5.13E-04	1.53E-04
5:Del:M:5	4.56E-04	4.10E-04	6.88E-05
