MutationType	ID83A	ID83B	ID83C
1:Del:C:0	0.08029358386993408	0.06141296303831041	0.02193710980936885
1:Del:C:1	0.020851347781717777	0.022086272854357956	0.015278901439160109
1:Del:C:2	0.0007348934319452383	0.0005138091728440486	0.0003809185633194545
1:Del:C:3	0.003769202623516321	0.003999042673967779	0.0007931105788429704
1:Del:C:4	0.0035350690362975002	0.0016610597129329107	0.0023362291394732893
1:Del:C:5	0.00895673530176282	0.0004789578544432516	0.00013225269495507064
1:Del:T:0	0.028062581829726697	0.01838590451516211	0.014037016313523054
1:Del:T:1	0.008591433288529515	0.007927528792060911	0.003530252352356911
1:Del:T:2	0.021791088627651334	0.018129458522889764	0.007458507758565247
1:Del:T:3	0.026471804920583965	0.022690206952393054	0.010425066854804755
1:Del:T:4	0.039845913834869864	0.02628682260401547	0.010372940683737397
1:Del:T:5	0.3715156301856041	0.004386449287143534	0.0036417530600829197
1:Ins:C:0	0.0007821184812101478	0.000366338536663946	0.00015769557902491904
1:Ins:C:1	9.210782806547967e-05	0.012808381209322307	0.6417995244264603
1:Ins:C:2	0.000574875803431496	7.804908719322157e-08	9.052907436810643e-05
1:Ins:C:3	0.00016872398970235736	0.00090694046812132	5.270219151647382e-05
1:Ins:C:4	0.0017098605807404966	0.00540221860865131	0.002529829100240022
1:Ins:C:5	0.007271615695208311	0.010000891319941729	0.00012603961808963505
1:Ins:T:0	0.0036245772847905756	0.0048740988597273825	0.0013276248646434397
1:Ins:T:1	0.002166626347779044	0.0023769164297277713	0.0006717203616005918
1:Ins:T:2	0.0013347913860343396	0.0006043068817561448	2.8501259663471502e-08
1:Ins:T:3	0.0026597170741297304	0.0023997284704819323	0.00010109253125847317
1:Ins:T:4	0.004420888796448708	0.007311585097340867	0.0006835074629634619
1:Ins:T:5	0.1161789210476376	0.34541638852097095	0.001280514218554174
2:Del:R:0	0.005001950985752046	0.004276594321709126	0.002230156338191591
2:Del:R:1	0.0039013585541397334	0.002890905900858343	0.0024951566592790186
2:Del:R:2	0.0008056267513893544	0.0011145343823841358	2.197502012073471e-05
2:Del:R:3	0.0009833098552917362	9.32007214879071e-05	0.00011278757930437422
2:Del:R:4	0.00033146140556254976	0.00022098489988238158	9.06313773541001e-07
2:Del:R:5	0.00018016662626791914	0.0007775905502057867	0.017788386158645152
3:Del:R:0	0.0024815528886392713	0.002892810199409723	0.0005391416759433554
3:Del:R:1	0.004143238789401949	0.0028664487588685008	0.000717883012057996
3:Del:R:2	0.0016943525581154973	0.0005637899645080324	0.0004951672752213198
3:Del:R:3	0.0005664042690032196	0.29175801530701834	0.1707314313638449
3:Del:R:4	3.779874333531552e-07	4.12591668919049e-07	3.354437211555705e-07
3:Del:R:5	1.3350917456023125e-07	0.00011945844728415978	6.098004238239696e-05
4:Del:R:0	0.0016654363134875894	0.0005628035061818082	0.0003239010082324967
4:Del:R:1	0.002573792595649138	0.001368188606284093	0.0025895204511471094
4:Del:R:2	0.0005654865699398215	5.985504920289486e-05	0.010104615474119782
4:Del:R:3	3.779874333531552e-07	4.12591668919049e-07	3.354437211555705e-07
4:Del:R:4	3.779874333531552e-07	4.12591668919049e-07	3.354437211555705e-07
4:Del:R:5	0.0001047630444617198	1.7128681726319427e-07	1.2861745215531074e-07
5:Del:R:0	0.06216030269861221	0.028903510281816126	0.016784872952848674
5:Del:R:1	0.0016736407473217697	0.004301779065281152	0.002723473776829621
5:Del:R:2	0.0004565778872347437	0.00019787738724783566	0.00022662236560027081
5:Del:R:3	1.5337562899730984e-07	0.0001282788630005527	7.022870363968537e-05
5:Del:R:4	8.09583569946426e-05	1.1255333160953284e-05	1.7506363381158963e-07
5:Del:R:5	3.779874333531552e-07	4.12591668919049e-07	3.354437211555705e-07
2:Ins:R:0	0.0012691848387476057	0.00022161593058598328	1.149245392184639e-06
2:Ins:R:1	0.0008207582286559045	0.000527161693499334	0.00011904478066835367
2:Ins:R:2	0.0010919438413111494	0.00021834872564028274	5.336243091846882e-08
2:Ins:R:3	0.0005865537310718594	0.00018624459111951097	0.00019594977177206374
2:Ins:R:4	0.0009243799795513041	0.001482681130218566	0.00017897131979651703
2:Ins:R:5	0.008335827011615038	0.00892443370539695	0.000328755471855402
3:Ins:R:0	0.00018099426251012575	0.0002798358719097394	1.5912036488430202e-08
3:Ins:R:1	0.0005315477687872772	0.00024722763962508053	1.6349379823310527e-07
3:Ins:R:2	0.00021548435595661886	4.0670624607228036e-05	1.0674032052904181e-05
3:Ins:R:3	3.779874333531552e-07	4.12591668919049e-07	3.354437211555705e-07
3:Ins:R:4	0.00025062047558037647	1.1344357719877962e-07	7.228795473324112e-08
3:Ins:R:5	0.001311426656320691	0.00030742681909998735	2.7157646203335163e-05
4:Ins:R:0	0.0008443755912594497	4.5206384413631895e-08	0.00022829086121260999
4:Ins:R:1	0.0009979063121136277	0.00036179886737954805	0.0004020078781181269
