Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S	ID83T
V52	2	2	1	20	3	0	14	39	53	10	1	11	0	7	0	3	0	0	0	8
V53	36	4	1	0	33	0	5	21	5	9	3	4	2	1	3	11	8	3	0	0
V54	19	225	5	124	1	0	70	38	13	22	0	4	17	41	6	0	0	31	21	5
V55	42	70	4	6	35	15	0	13	0	53	6	5	19	3	7	10	8	0	0	0
V56	37	0	110	51	0	0	2	0	0	1	12	0	0	5	8	23	0	3	0	0
V57	85	46	4	11	4	83	57	0	34	0	10	1	9	1	1	0	51	6	0	0
V58	303	87	0	26	1	31	22	27	4	3	0	18	0	13	14	0	46	31	0	0
V59	0	26	20	4	27	100	0	40	0	0	10	23	18	0	1	12	0	1	0	0
V60	7	2	0	0	0	15	6	7	3	7	0	16	2	0	0	0	0	0	0	0
V61	0	39	1	66	5	18	2	25	2	3	2	0	0	31	17	0	0	0	0	14
V62	0	6	23	13	6	174	28	12	57	59	23	32	0	12	11	0	0	0	9	0
V63	0	7	36	30	49	43	108	46	0	28	94	101	0	28	17	37	0	0	22	0
V64	30	21	97	23	8	15	1	0	0	0	10	7	14	1	4	2	0	2	0	0
V65	0	9	0	0	37	0	3	0	8	10	19	0	14	0	0	33	0	1	0	0
V66	125	20	77	0	0	0	0	1	0	0	5	0	0	0	1	5	0	16	0	6
V67	12	32	0	0	0	0	0	0	0	0	0	0	2	0	0	0	16	0	0	0
V68	44	5	0	253	7	0	30	0	45	0	2	4	0	33	89	0	0	15	0	0
V69	41	4	0	52	0	2	0	0	0	0	0	0	0	12	12	0	1	7	0	0
V70	21	0	6	9	4	2	0	1	1	4	0	0	2	11	1	2	0	1	0	0
V71	2	117	0	6	189	121	0	12	45	54	54	2	67	15	9	0	13	0	2	0
V72	16	13	9	57	3	0	17	27	9	0	5	14	5	21	21	0	6	0	22	0
V73	2	0	27	50	0	0	15	1	0	0	13	4	7	25	2	6	0	0	0	0
V74	11	17	4	7	9	0	0	0	0	3	0	0	4	4	2	1	4	0	0	2
V75	12	19	6	37	9	0	20	9	3	2	1	13	1	11	18	0	0	0	0	0
V76	5	229	11	5	64	0	60	34	32	44	4	6	13	4	0	38	0	0	9	7
V77	2	0	4	1	2	0	0	0	0	0	0	0	0	0	2	4	0	0	0	0
V78	0	19	83	15	7	5	1	4	1	3	4	7	5	24	11	0	0	0	0	0
V79	90	0	3	24	3	1	5	2	1	1	21	0	16	16	23	0	35	12	0	0
V80	0	9	85	0	34	10	16	0	4	35	30	0	5	0	0	25	1	1	7	5
V81	94	80	0	0	0	0	0	0	0	0	0	0	0	0	0	0	18	9	0	8
V82	61	59	49	74	0	0	16	25	61	8	0	10	0	3	26	2	1	21	0	0
V83	19	46	32	25	26	0	0	0	0	20	4	0	7	6	6	4	5	1	3	2
V84	13	3	182	26	39	55	0	21	2	3	4	31	0	3	2	0	6	6	35	0
V85	40	12	88	14	1	7	0	83	0	8	6	0	33	7	7	42	0	13	0	27
V86	0	30	2	9	0	0	2	0	11	3	1	0	0	4	4	0	0	1	2	1
V87	89	23	0	8	11	23	9	0	0	0	6	26	17	8	9	0	0	15	0	0
V88	84	21	134	90	9	11	0	19	0	0	28	10	16	10	25	0	0	11	41	0
V89	58	43	0	69	1	11	2	0	0	0	4	14	3	20	24	0	0	12	1	20
V90	10	7	48	0	111	0	0	0	0	7	68	0	57	0	0	13	3	0	0	0
V91	9	51	3	3	5	9	26	13	10	10	5	2	3	2	3	0	0	0	0	0
V92	4	42	0	18	55	79	2	0	0	9	9	53	16	4	1	13	0	0	12	0
V93	4	119	21	39	4	22	0	16	30	4	0	5	8	13	6	20	0	4	23	0
V94	8	7	5	5	14	0	0	1	0	0	6	1	2	5	8	5	11	0	0	0
V95	17	25	10	0	25	0	29	24	12	4	5	24	8	1	0	0	0	0	0	2
V96	48	60	3	36	19	4	0	19	0	0	6	21	7	21	4	0	7	6	0	7
V97	38	4	0	11	0	0	5	7	0	0	0	9	0	2	7	0	0	8	0	0
V98	28	81	20	151	43	0	0	0	0	6	5	0	73	32	20	12	0	7	0	0
V99	305	0	2	1	14	0	52	70	5	4	25	8	0	0	0	5	90	0	1	0
V100	1	55	0	4	12	0	10	0	5	41	19	2	8	0	0	16	0	0	9	0
