Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83B	ID83D
V1	5:Ins:R:0	0.0	0.0	0.0	0.0	0.00018762138852689537	0.999812378611473
V1	5:Ins:R:1	0.0	0.0	0.0	0.0	0.722523942742134	0.277476057257866
V1	5:Ins:R:2	0.0	0.0	0.0	0.0	0.5072695879253108	0.49273041207468915
V1	5:Ins:R:3	0.0	0.0	0.0	0.0	0.606176087127795	0.39382391287220486
V1	5:Ins:R:4	0.0	0.0	0.0	0.0	0.5208133814061527	0.4791866185938472
V1	5:Ins:R:5	0.0	0.0	0.0	0.0	0.507826166307045	0.4921738336929549
V1	2:Del:M:1	0.0	0.0	0.0	0.0	0.21384599204051533	0.7861540079594846
V1	3:Del:M:1	0.0	0.0	0.0	0.0	0.1787339045993618	0.8212660954006382
V1	3:Del:M:2	0.0	0.0	0.0	0.0	0.9999963009743422	3.6990256577238382e-06
V1	4:Del:M:1	0.0	0.0	0.0	0.0	0.9999894312736172	1.0568726382820195e-05
V1	4:Del:M:2	0.0	0.0	0.0	0.0	0.8067185217859755	0.19328147821402447
V1	4:Del:M:3	0.0	0.0	0.0	0.0	0.814113950405724	0.185886049594276
V1	5:Del:M:1	0.0	0.0	0.0	0.0	0.19523005895756415	0.8047699410424358
V1	5:Del:M:2	0.0	0.0	0.0	0.0	0.736398485991948	0.26360151400805193
V1	5:Del:M:3	0.0	0.0	0.0	0.0	1.0	0.0
V1	5:Del:M:4	0.0	0.0	0.0	0.0	0.9999027903841743	9.720961582563689e-05
V1	5:Del:M:5	0.0	0.0	0.0	0.0	0.3756218714363201	0.6243781285636799
V2	1:Del:C:0	0.0015104917743647996	0.1519134636441869	0.8465760445814482	0.0	0.0	0.0
V2	1:Del:C:1	0.01415204160487479	0.0013477734101754043	0.9845001849849498	0.0	0.0	0.0
V2	1:Del:C:2	4.4109142899164237e-16	0.0013814645963383762	0.9986185354036612	0.0	0.0	0.0
V2	1:Del:C:3	0.08552415920543714	0.369435906535096	0.5450399342594668	0.0	0.0	0.0
V2	1:Del:C:4	0.0429619275001829	0.7823676599854834	0.1746704125143336	0.0	0.0	0.0
V2	1:Del:C:5	0.062191767667825686	0.8990386122083505	0.03876962012382374	0.0	0.0	0.0
V2	1:Del:T:0	0.012525698695690911	0.2516706579963142	0.735803643307995	0.0	0.0	0.0
V2	1:Del:T:1	1.407482217992971e-16	5.598745982952906e-16	0.9999999999999992	0.0	0.0	0.0
V2	1:Del:T:2	0.02098576548009544	0.5256167615741605	0.453397472945744	0.0	0.0	0.0
V2	1:Del:T:3	0.024995332245140892	0.7343293663000479	0.24067530145481122	0.0	0.0	0.0
V2	1:Del:T:4	0.02613154036700367	0.9564166393856438	0.017451820247352593	0.0	0.0	0.0
V2	1:Del:T:5	1.2082262204869592e-18	0.9912774938765522	0.0087225061234479	0.0	0.0	0.0
V2	1:Ins:C:0	5.32187730910286e-16	2.1169602589079857e-15	0.9999999999999974	0.0	0.0	0.0
V2	1:Ins:C:1	5.871635319766787e-16	0.13424107553931264	0.8657589244606868	0.0	0.0	0.0
V2	1:Ins:C:2	9.395179411973405e-16	0.024788892305508882	0.9752111076944902	0.0	0.0	0.0
V2	1:Ins:C:3	0.3328471690801108	0.5640003698363081	0.10315246108358103	0.0	0.0	0.0
V2	1:Ins:C:4	0.14016675947421886	0.7619496000858127	0.09788364043996829	0.0	0.0	0.0
V2	1:Ins:C:5	0.43812008117647205	0.5420201470052849	0.01985977181824305	0.0	0.0	0.0
V2	1:Ins:T:0	0.13549592355886583	0.26273758722165486	0.6017664892194793	0.0	0.0	0.0
V2	1:Ins:T:1	0.003665347081083112	1.1975286162347638e-15	0.9963346529189157	0.0	0.0	0.0
V2	1:Ins:T:2	0.03464854834143044	0.38746885436273665	0.5778825972958329	0.0	0.0	0.0
V2	1:Ins:T:3	0.41199738304751204	0.35047155423490656	0.23753106271758143	0.0	0.0	0.0
V2	1:Ins:T:4	0.5526701800961082	0.38588924191003204	0.061440577993859734	0.0	0.0	0.0
V2	1:Ins:T:5	0.9410540865393731	0.011029709707910444	0.047916203752716456	0.0	0.0	0.0
V2	2:Del:R:0	0.03272680111304211	0.026047546683100525	0.9412256522038573	0.0	0.0	0.0
V2	2:Del:R:1	0.033601177712645584	0.32765515386318594	0.6387436684241685	0.0	0.0	0.0
V2	2:Del:R:2	0.06033768113706935	0.7868799035105585	0.15278241535237205	0.0	0.0	0.0
V2	2:Del:R:3	0.1445932552288495	0.8347454827314543	0.02066126203969605	0.0	0.0	0.0
V2	2:Del:R:4	0.01512074126526218	0.8141309881291334	0.17074827060560435	0.0	0.0	0.0
V2	2:Del:R:5	1.7658722775524246e-15	8.304756834007878e-15	0.99999999999999	0.0	0.0	0.0
V2	3:Del:R:0	0.0051550108653829465	0.0016774736958956313	0.9931675154387213	0.0	0.0	0.0
V2	3:Del:R:1	0.20268458547955545	0.6745600162953862	0.12275539822505824	0.0	0.0	0.0
V2	3:Del:R:2	0.08317979804128005	0.8252182632773917	0.09160193868132838	0.0	0.0	0.0
V2	3:Del:R:3	0.16257431816137438	0.5876475803365981	0.2497781015020274	0.0	0.0	0.0
V2	3:Del:R:4	5.48922056383237e-13	2.194582642337815e-12	0.9999999999972565	0.0	0.0	0.0
V2	3:Del:R:5	1.6166056166054866e-14	6.430606430605913e-14	0.9999999999999195	0.0	0.0	0.0
V2	4:Del:R:0	0.006561162220277333	0.002654298323816641	0.990784539455906	0.0	0.0	0.0
V2	4:Del:R:1	0.07759762628172723	0.6077345991360267	0.31466777458224615	0.0	0.0	0.0
V2	4:Del:R:2	0.001330529426790004	0.7459917371925643	0.2526777333806456	0.0	0.0	0.0
V2	4:Del:R:3	3.71770872332446e-14	0.2721827031074403	0.7278172968925225	0.0	0.0	0.0
V2	4:Del:R:4	1.511933310494348e-14	6.014236230063116e-14	0.9999999999999247	0.0	0.0	0.0
V2	4:Del:R:5	0.03881582629134255	0.9420247355755779	0.019159438133079635	0.0	0.0	0.0
V2	5:Del:R:0	1.559030914561419e-05	0.00023961153776692472	0.9997447981530875	0.0	0.0	0.0
V2	5:Del:R:1	0.01672113301820656	0.870366034797357	0.11291283218443653	0.0	0.0	0.0
V2	5:Del:R:2	0.04833180893236703	0.5068550867486896	0.44481310431894344	0.0	0.0	0.0
V2	5:Del:R:3	0.03348510887089629	0.9339864996545186	0.03252839147458497	0.0	0.0	0.0
V2	5:Del:R:4	0.005764983318313276	0.5233591501191152	0.4708758665625716	0.0	0.0	0.0
V2	5:Del:R:5	0.1552258544447659	0.35045666818200605	0.4943174773732281	0.0	0.0	0.0
V2	2:Ins:R:0	0.06906873587843342	0.19003826529187903	0.7408929988296875	0.0	0.0	0.0
V2	2:Ins:R:1	0.0016937072328176842	0.1946366224210728	0.8036696703461096	0.0	0.0	0.0
V2	2:Ins:R:2	0.05079326493825462	0.7919443184146382	0.15726241664710722	0.0	0.0	0.0
V2	2:Ins:R:3	0.2353719328012433	0.581755282248211	0.18287278495054557	0.0	0.0	0.0
V2	2:Ins:R:4	0.3052968708406957	0.6907887979911673	0.00391433116813703	0.0	0.0	0.0
V2	2:Ins:R:5	0.268324666815894	0.6728939134635997	0.05878141972050635	0.0	0.0	0.0
V2	3:Ins:R:0	0.00018046023552321407	0.113623111255357	0.88619642850912	0.0	0.0	0.0
V2	3:Ins:R:1	0.043491227965573635	0.6984289872875025	0.258079784746924	0.0	0.0	0.0
V2	3:Ins:R:2	0.04200688112719418	0.6670140251545968	0.2909790937182091	0.0	0.0	0.0
V2	3:Ins:R:3	0.6361611487144	0.03841598919264092	0.3254228620929591	0.0	0.0	0.0
V2	3:Ins:R:4	0.10631653565954075	0.565295424532152	0.3283880398083074	0.0	0.0	0.0
V2	3:Ins:R:5	0.16546173074028298	0.8236262670378293	0.010912002221887715	0.0	0.0	0.0
V2	4:Ins:R:0	1.8328247844423597e-15	0.0310085159905656	0.9689914840094326	0.0	0.0	0.0
V2	4:Ins:R:1	0.10280674953297683	0.5541578080840821	0.343035442382941	0.0	0.0	0.0
V2	4:Ins:R:2	0.25511784416974065	0.13741446794131726	0.607467687888942	0.0	0.0	0.0
V2	4:Ins:R:3	0.25244239911934224	0.7166240171516747	0.030933583728983027	0.0	0.0	0.0
V2	4:Ins:R:4	0.19813058179689907	0.5152545118343921	0.28661490636870873	0.0	0.0	0.0
V2	4:Ins:R:5	0.09716937459684909	0.7095480492418186	0.19328257616133246	0.0	0.0	0.0
V2	5:Ins:R:0	4.621354357005103e-15	1.8383030926656755e-14	0.9999999999999772	0.0	0.0	0.0
V2	5:Ins:R:1	0.06048857972563929	0.018953668976053318	0.9205577512983073	0.0	0.0	0.0
V2	5:Ins:R:2	0.508789306384108	0.036803395495909955	0.4544072981199821	0.0	0.0	0.0
V2	5:Ins:R:3	0.3282486537975186	0.45088783830432944	0.22086350789815196	0.0	0.0	0.0
V2	5:Ins:R:4	0.9214217853833613	0.02521727911422841	0.05336093550241029	0.0	0.0	0.0
V2	5:Ins:R:5	0.12830141206606507	0.4126642960480619	0.4590342918858731	0.0	0.0	0.0
V2	2:Del:M:1	0.09329682857845417	0.045578930935170466	0.8611242404863753	0.0	0.0	0.0
V2	3:Del:M:1	0.003902419825493459	8.67204405665213e-05	0.99601085973394	0.0	0.0	0.0
V2	3:Del:M:2	0.07054349207917776	0.4678865177137684	0.4615699902070539	0.0	0.0	0.0
V2	4:Del:M:1	0.006141305841079899	0.03591100497883653	0.9579476891800836	0.0	0.0	0.0
V2	4:Del:M:2	0.02615620954220071	0.3299897845707239	0.6438540058870754	0.0	0.0	0.0
V2	4:Del:M:3	0.03250185980594504	0.46762973492839116	0.49986840526566373	0.0	0.0	0.0
V2	5:Del:M:1	1.2876478993600157e-06	0.0032873051230708065	0.9967114072290298	0.0	0.0	0.0
V2	5:Del:M:2	8.545313754434489e-10	0.0014087560103739143	0.9985912431350947	0.0	0.0	0.0
V2	5:Del:M:3	2.2407634336295106e-11	0.0018176149740599895	0.9981823850035324	0.0	0.0	0.0
V2	5:Del:M:4	0.0010102079780428693	0.04016895884650495	0.9588208331754522	0.0	0.0	0.0
V2	5:Del:M:5	0.017788766514852727	0.21104932551702582	0.7711619079681215	0.0	0.0	0.0
V3	1:Del:C:0	0.11533014208622608	0.884669857913774	0.0	0.0	0.0	0.0
V3	1:Del:C:1	0.992788674420658	0.007211325579341906	0.0	0.0	0.0	0.0
V3	1:Del:C:2	4.18628081455911e-12	0.9999999999958137	0.0	0.0	0.0	0.0
V3	1:Del:C:3	0.7521816218688906	0.24781837813110952	0.0	0.0	0.0	0.0
V3	1:Del:C:4	0.41859337008412884	0.5814066299158711	0.0	0.0	0.0	0.0
V3	1:Del:C:5	0.47560855180678735	0.5243914481932126	0.0	0.0	0.0	0.0
V3	1:Del:T:0	0.39487188070204243	0.6051281192979575	0.0	0.0	0.0	0.0
V3	1:Del:T:1	0.7672271548676043	0.23277284513239568	0.0	0.0	0.0	0.0
V3	1:Del:T:2	0.3436054654677413	0.6563945345322587	0.0	0.0	0.0	0.0
V3	1:Del:T:3	0.3085709991961075	0.6914290008038926	0.0	0.0	0.0	0.0
V3	1:Del:T:4	0.26374562926006523	0.7362543707399347	0.0	0.0	0.0	0.0
V3	1:Del:T:5	1.59805789216628e-17	1.0	0.0	0.0	0.0	0.0
V3	1:Ins:C:0	0.7672271548676043	0.23277284513239568	0.0	0.0	0.0	0.0
V3	1:Ins:C:1	5.734732292042581e-14	0.9999999999999428	0.0	0.0	0.0	0.0
V3	1:Ins:C:2	4.969211195926284e-13	0.9999999999995031	0.0	0.0	0.0	0.0
V3	1:Ins:C:3	0.8855517937324592	0.11444820626754094	0.0	0.0	0.0	0.0
V3	1:Ins:C:4	0.7069076914730288	0.2930923085269712	0.0	0.0	0.0	0.0
V3	1:Ins:C:5	0.9137770244053295	0.08622297559467056	0.0	0.0	0.0	0.0
V3	1:Ins:T:0	0.8711590463232219	0.128840953676778	0.0	0.0	0.0	0.0
V3	1:Ins:T:1	0.999999999999975	2.4919039407830475e-14	0.0	0.0	0.0	0.0
V3	1:Ins:T:2	0.5396864430935857	0.4603135569064143	0.0	0.0	0.0	0.0
V3	1:Ins:T:3	0.9390718961366921	0.060928103863307916	0.0	0.0	0.0	0.0
V3	1:Ins:T:4	0.9494380545609202	0.0505619454390797	0.0	0.0	0.0	0.0
V3	1:Ins:T:5	0.9991068550679294	0.000893144932070611	0.0	0.0	0.0	0.0
V3	2:Del:R:0	0.9427692821111845	0.05723071788881541	0.0	0.0	0.0	0.0
V3	2:Del:R:1	0.5734789399207464	0.42652106007925367	0.0	0.0	0.0	0.0
V3	2:Del:R:2	0.5013353002682571	0.4986646997317429	0.0	0.0	0.0	0.0
V3	2:Del:R:3	0.694291070521486	0.3057089294785139	0.0	0.0	0.0	0.0
V3	2:Del:R:4	0.19582526361093178	0.8041747363890681	0.0	0.0	0.0	0.0
V3	2:Del:R:5	0.7359990955001131	0.26400090449988695	0.0	0.0	0.0	0.0
V3	3:Del:R:0	0.9757819366830036	0.024218063316996368	0.0	0.0	0.0	0.0
V3	3:Del:R:1	0.7975498086560616	0.2024501913439384	0.0	0.0	0.0	0.0
V3	3:Del:R:2	0.5692560837667877	0.43074391623321234	0.0	0.0	0.0	0.0
V3	3:Del:R:3	0.7838877476929836	0.21611225230701644	0.0	0.0	0.0	0.0
V3	3:Del:R:4	0.766323967979909	0.23367603202009102	0.0	0.0	0.0	0.0
V3	3:Del:R:5	0.7672271548676043	0.23277284513239568	0.0	0.0	0.0	0.0
V3	4:Del:R:0	0.9700682740195917	0.029931725980408323	0.0	0.0	0.0	0.0
V3	4:Del:R:1	0.6260384046554445	0.3739615953445555	0.0	0.0	0.0	0.0
V3	4:Del:R:2	0.022850256896024556	0.9771497431039755	0.0	0.0	0.0	0.0
V3	4:Del:R:3	1.7908298945405802e-12	0.9999999999982092	0.0	0.0	0.0	0.0
V3	4:Del:R:4	0.7672271548676043	0.23277284513239568	0.0	0.0	0.0	0.0
V3	4:Del:R:5	0.3507501601939401	0.6492498398060599	0.0	0.0	0.0	0.0
V3	5:Del:R:0	0.46035602485632854	0.5396439751436715	0.0	0.0	0.0	0.0
V3	5:Del:R:1	0.20120493848216298	0.7987950615178371	0.0	0.0	0.0	0.0
V3	5:Del:R:2	0.5556003136127926	0.4443996863872075	0.0	0.0	0.0	0.0
V3	5:Del:R:3	0.3197543130701833	0.6802456869298166	0.0	0.0	0.0	0.0
V3	5:Del:R:4	0.12619756669578194	0.873802433304218	0.0	0.0	0.0	0.0
V3	5:Del:R:5	0.8530974268951818	0.14690257310481822	0.0	0.0	0.0	0.0
V3	2:Ins:R:0	0.8265450885132125	0.17345491148678763	0.0	0.0	0.0	0.0
V3	2:Ins:R:1	0.10240765480258905	0.8975923451974109	0.0	0.0	0.0	0.0
V3	2:Ins:R:2	0.45679122763154195	0.5432087723684581	0.0	0.0	0.0	0.0
V3	2:Ins:R:3	0.8413860222127064	0.15861397778729355	0.0	0.0	0.0	0.0
V3	2:Ins:R:4	0.852822308188864	0.1471776918111361	0.0	0.0	0.0	0.0
V3	2:Ins:R:5	0.839440371251768	0.160559628748232	0.0	0.0	0.0	0.0
V3	3:Ins:R:0	0.020398755330183243	0.9796012446698168	0.0	0.0	0.0	0.0
V3	3:Ins:R:1	0.44946953967748093	0.550530460322519	0.0	0.0	0.0	0.0
V3	3:Ins:R:2	0.4522664163635653	0.5477335836364348	0.0	0.0	0.0	0.0
V3	3:Ins:R:3	0.9954153129357602	0.0045846870642396636	0.0	0.0	0.0	0.0
V3	3:Ins:R:4	0.7114696349328321	0.2885303650671678	0.0	0.0	0.0	0.0
V3	3:Ins:R:5	0.7248170468934962	0.27518295310650387	0.0	0.0	0.0	0.0
V3	4:Ins:R:0	7.749603174597169e-13	0.999999999999225	0.0	0.0	0.0	0.0
V3	4:Ins:R:1	0.7086551819566657	0.2913448180433343	0.0	0.0	0.0	0.0
V3	4:Ins:R:2	0.9605390835579516	0.03946091644204852	0.0	0.0	0.0	0.0
V3	4:Ins:R:3	0.8220197493179606	0.17798025068203946	0.0	0.0	0.0	0.0
V3	4:Ins:R:4	0.8344811941008576	0.16551880589914245	0.0	0.0	0.0	0.0
V3	4:Ins:R:5	0.642283131020839	0.35771686897916094	0.0	0.0	0.0	0.0
V3	5:Ins:R:0	0.7672271548676043	0.23277284513239568	0.0	0.0	0.0	0.0
V3	5:Ins:R:1	0.9766587950736564	0.023341204926343527	0.0	0.0	0.0	0.0
V3	5:Ins:R:2	0.9945131769082733	0.005486823091726586	0.0	0.0	0.0	0.0
V3	5:Ins:R:3	0.9051679304148093	0.09483206958519076	0.0	0.0	0.0	0.0
V3	5:Ins:R:4	0.9979169741417369	0.00208302585826317	0.0	0.0	0.0	0.0
V3	5:Ins:R:5	0.8030090040014125	0.19699099599858758	0.0	0.0	0.0	0.0
V3	2:Del:M:1	0.964077248862892	0.03592275113710804	0.0	0.0	0.0	0.0
V3	3:Del:M:1	0.9983079526226735	0.0016920473773265653	0.0	0.0	0.0	0.0
V3	3:Del:M:2	0.6640653001090883	0.3359346998909118	0.0	0.0	0.0	0.0
V3	4:Del:M:1	0.6915666273852944	0.30843337261470566	0.0	0.0	0.0	0.0
V3	4:Del:M:2	0.5096200551569897	0.49037994484301023	0.0	0.0	0.0	0.0
V3	4:Del:M:3	0.4767868349010549	0.5232131650989451	0.0	0.0	0.0	0.0
V3	5:Del:M:1	0.005109423747549639	0.9948905762524504	0.0	0.0	0.0	0.0
V3	5:Del:M:2	7.952950422327664e-06	0.9999920470495777	0.0	0.0	0.0	0.0
V3	5:Del:M:3	1.6163430661979053e-07	0.9999998383656933	0.0	0.0	0.0	0.0
V3	5:Del:M:4	0.24796817099101698	0.752031829008983	0.0	0.0	0.0	0.0
V3	5:Del:M:5	0.5249630613401081	0.475036938659892	0.0	0.0	0.0	0.0
V4	1:Del:C:0	0.0	0.0	0.9999519956172572	0.0	0.0	4.800438274284539e-05
V4	1:Del:C:1	0.0	0.0	0.8488831159801559	0.0	0.0	0.15111688401984416
V4	1:Del:C:2	0.0	0.0	0.9059167684613523	0.0	0.0	0.09408323153864778
V4	1:Del:C:3	0.0	0.0	0.8050638623464417	0.0	0.0	0.19493613765355833
V4	1:Del:C:4	0.0	0.0	0.0019332294186219497	0.0	0.0	0.998066770581378
V4	1:Del:C:5	0.0	0.0	0.09837718131678937	0.0	0.0	0.9016228186832107
V4	1:Del:T:0	0.0	0.0	0.9519194654548306	0.0	0.0	0.04808053454516931
V4	1:Del:T:1	0.0	0.0	0.9735689314777674	0.0	0.0	0.02643106852223268
V4	1:Del:T:2	0.0	0.0	0.43087207843559583	0.0	0.0	0.5691279215644041
V4	1:Del:T:3	0.0	0.0	0.7456304757475986	0.0	0.0	0.2543695242524014
V4	1:Del:T:4	0.0	0.0	0.10843449471511345	0.0	0.0	0.8915655052848867
V4	1:Del:T:5	0.0	0.0	0.9998578219061112	0.0	0.0	0.00014217809388887282
V4	1:Ins:C:0	0.0	0.0	0.999956208009182	0.0	0.0	4.3791990818030176e-05
V4	1:Ins:C:1	0.0	0.0	0.9999453393336767	0.0	0.0	5.466066632324343e-05
V4	1:Ins:C:2	0.0	0.0	0.9999121728312483	0.0	0.0	8.782716875156403e-05
V4	1:Ins:C:3	0.0	0.0	0.9985824368664017	0.0	0.0	0.0014175631335983205
V4	1:Ins:C:4	0.0	0.0	0.25365068019077924	0.0	0.0	0.7463493198092208
V4	1:Ins:C:5	0.0	0.0	0.9999789959777796	0.0	0.0	2.1004022220444032e-05
V4	1:Ins:T:0	0.0	0.0	0.9026590744418543	0.0	0.0	0.09734092555814575
V4	1:Ins:T:1	0.0	0.0	0.9999999009412591	0.0	0.0	9.905874088637728e-08
V4	1:Ins:T:2	0.0	0.0	0.9999976236636208	0.0	0.0	2.376336379176693e-06
V4	1:Ins:T:3	0.0	0.0	0.4540293789199932	0.0	0.0	0.5459706210800068
V4	1:Ins:T:4	0.0	0.0	0.17707732991710143	0.0	0.0	0.8229226700828985
V4	1:Ins:T:5	0.0	0.0	0.9999668868159893	0.0	0.0	3.311318401056827e-05
V4	2:Del:R:0	0.0	0.0	0.9026207470645439	0.0	0.0	0.09737925293545613
V4	2:Del:R:1	0.0	0.0	0.9295598399899767	0.0	0.0	0.07044016001002328
V4	2:Del:R:2	0.0	0.0	1.0	0.0	0.0	4.350921119311164e-43
V4	2:Del:R:3	0.0	0.0	0.09965098589986517	0.0	0.0	0.9003490141001348
V4	2:Del:R:4	0.0	0.0	0.8604960078322577	0.0	0.0	0.1395039921677424
V4	2:Del:R:5	0.0	0.0	0.9999393632515268	0.0	0.0	6.063674847318773e-05
V4	3:Del:R:0	0.0	0.0	0.7986198511763811	0.0	0.0	0.20138014882361896
V4	3:Del:R:1	0.0	0.0	0.5377984763336897	0.0	0.0	0.46220152366631034
V4	3:Del:R:2	0.0	0.0	0.3991959218571318	0.0	0.0	0.6008040781428682
V4	3:Del:R:3	0.0	0.0	0.9993816082152288	0.0	0.0	0.0006183917847711463
V4	3:Del:R:4	0.0	0.0	0.7841410072515086	0.0	0.0	0.21585899274849146
V4	3:Del:R:5	0.0	0.0	0.9919580257666922	0.0	0.0	0.008041974233307736
V4	4:Del:R:0	0.0	0.0	0.012173999868573818	0.0	0.0	0.9878260001314262
V4	4:Del:R:1	0.0	0.0	0.8438469051409442	0.0	0.0	0.1561530948590557
V4	4:Del:R:2	0.0	0.0	0.21550086899863058	0.0	0.0	0.7844991310013695
V4	4:Del:R:3	0.0	0.0	0.9750233996508262	0.0	0.0	0.02497660034917386
