Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
V58	39	100	94	80	0	0	50	0	27	0	0	6	0	0
V59	14	12	0	5	22	73	9	55	0	0	38	0	0	0
V60	129	20	6	3	0	9	0	15	6	17	1	3	0	0
V61	23	1	23	9	28	42	13	29	1	0	11	0	0	0
V62	297	3	0	22	43	5	10	13	0	25	1	0	0	9
V63	201	144	3	3	6	10	4	5	0	0	0	41	1	27
V64	43	10	108	34	29	2	5	0	52	12	0	11	4	0
V65	13	2	11	19	0	12	19	7	5	4	0	0	0	5
V66	30	8	1	9	0	0	0	7	0	0	9	2	1	8
V67	264	76	19	3	1	61	0	13	7	0	20	11	0	11
V68	6	0	47	0	63	44	13	27	33	12	22	0	0	0
V69	9	76	47	0	30	9	9	50	0	2	20	0	10	15
V70	258	11	63	0	0	0	0	0	1	11	0	8	0	0
V71	0	24	17	42	0	25	35	6	0	0	0	0	3	0
V72	40	67	18	23	7	23	13	0	5	0	0	22	0	0
V73	50	94	0	52	39	16	25	12	10	0	0	0	0	3
V74	0	8	14	33	0	0	12	17	0	0	0	0	0	0
V75	64	26	3	35	6	3	8	0	0	0	0	0	0	1
V76	36	10	204	25	0	0	0	0	15	0	0	0	24	0
V77	37	30	43	13	8	28	17	37	0	0	6	0	12	0
V78	12	3	0	76	22	33	6	48	2	0	0	0	0	0
V79	1	62	2	0	2	52	6	9	0	0	7	0	0	5
V80	2	14	53	0	0	0	0	0	3	10	0	1	3	0
V81	1	1	11	6	0	0	2	0	1	0	0	0	0	0
V82	0	41	114	88	20	94	62	24	0	1	25	0	0	0
V83	5	1	32	71	14	14	23	5	12	0	4	7	4	0
V84	133	29	11	6	0	62	9	53	0	0	30	0	0	0
V85	20	64	38	203	20	6	83	0	84	1	0	0	0	0
V86	19	4	0	174	0	78	78	13	22	0	0	0	0	0
V87	160	0	51	10	0	99	22	2	0	0	55	0	0	0
V88	0	125	22	16	19	13	9	0	0	3	11	24	0	0
V89	0	0	181	13	0	5	0	0	5	0	0	0	1	0
V90	131	4	1	74	0	5	35	4	13	0	0	0	0	0
V91	54	72	4	26	75	28	14	29	86	50	0	0	0	33
V92	7	64	38	88	128	0	33	11	81	0	0	27	1	0
V93	7	3	44	18	0	14	7	0	2	0	0	6	11	0
V94	1	0	70	11	10	11	9	13	0	2	0	0	7	0
V95	55	50	34	100	3	5	1	0	22	0	0	0	4	0
V96	51	172	33	5	31	11	2	0	0	63	0	24	40	0
V97	30	14	110	125	0	34	60	32	19	0	11	0	2	0
V98	0	18	17	34	123	27	31	50	0	51	0	0	0	26
V99	17	47	2	41	0	12	18	5	9	0	3	2	1	0
V100	6	38	3	10	0	17	0	12	25	34	1	19	1	0
