MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P
1:Ins:T:5	1.68E-07	2.14E-46	4.35E-03	6.89E-03	8.03E-04	1.48E-04	1.07E-02	2.78E-06	1.21E-02	4.92E-04	2.12E-06	3.07E-03	1.94E-02	4.89E-03	6.16E-02	3.14E-02
2:Del:R:0	1.52E-04	6.60E-08	1.63E-04	1.07E-03	1.36E-03	3.31E-03	3.38E-03	0.00E+00	2.72E-03	1.21E-02	3.14E-03	2.85E-03	9.76E-04	0.00E+00	3.13E-03	2.84E-03
2:Del:R:1	1.12E-06	1.58E-03	2.04E-08	9.83E-03	3.41E-03	1.53E-03	4.62E-03	1.60E-02	2.81E-03	2.47E-03	3.98E-03	1.16E-02	1.79E-03	6.90E-04	9.06E-03	8.48E-03
2:Del:R:2	1.50E-07	8.75E-04	1.39E-07	6.56E-09	2.09E-04	5.05E-07	7.25E-04	7.96E-07	1.05E-07	2.27E-03	1.98E-03	1.48E-03	1.40E-06	4.24E-03	2.68E-03	5.74E-03
2:Del:R:3	2.07E-08	8.98E-04	2.61E-09	0.00E+00	9.71E-08	8.54E-04	2.82E-04	6.48E-08	6.64E-04	0.00E+00	7.01E-04	1.09E-04	5.98E-04	1.01E-03	3.42E-03	4.96E-03
2:Del:R:4	4.57E-08	3.65E-04	4.72E-08	4.88E-08	2.41E-07	1.22E-07	4.76E-04	1.49E-06	1.12E-45	2.61E-07	6.97E-04	3.32E-04	4.47E-07	3.14E-04	1.08E-07	6.87E-04
2:Del:R:5	1.95E-08	8.24E-08	8.37E-09	4.49E-04	1.98E-04	2.24E-08	3.17E-04	1.91E-03	9.12E-07	7.81E-08	3.36E-04	4.20E-08	2.14E-07	1.41E-04	2.73E-06	9.57E-04
3:Del:R:0	4.55E-07	2.83E-04	0.00E+00	9.62E-04	2.70E-03	3.09E-06	2.77E-03	8.43E-04	8.29E-03	1.28E-05	5.03E-03	8.35E-03	2.50E-03	1.81E-08	1.94E-03	1.37E-02
3:Del:R:1	7.65E-05	1.80E-03	5.78E-04	0.00E+00	0.00E+00	3.81E-03	1.32E-03	1.62E-03	6.21E-03	1.76E-03	5.50E-03	2.38E-03	6.39E-04	2.73E-03	2.44E-02	4.94E-03
3:Del:R:2	1.92E-04	4.44E-04	1.06E-04	3.77E-09	2.93E-05	1.90E-03	1.32E-03	2.33E-03	1.03E-03	4.19E-04	2.23E-04	3.30E-03	2.89E-03	2.69E-03	6.19E-03	3.79E-07
3:Del:R:3	4.06E-05	1.19E-07	2.21E-07	1.19E-07	1.15E-07	3.09E-07	2.53E-04	1.93E-03	6.29E-04	1.09E-03	4.85E-08	2.22E-07	1.20E-03	2.47E-04	1.67E-03	3.00E-03
3:Del:R:4	7.64E-09	3.12E-08	1.54E-08	9.58E-08	5.31E-08	1.07E-07	4.70E-08	6.06E-08	8.33E-08	2.52E-07	1.86E-07	1.63E-07	1.53E-07	2.04E-07	1.48E-07	2.45E-07
3:Del:R:5	7.64E-09	3.12E-08	1.54E-08	9.58E-08	5.31E-08	1.07E-07	4.70E-08	6.06E-08	8.33E-08	2.52E-07	1.86E-07	1.63E-07	1.53E-07	2.04E-07	1.48E-07	2.45E-07
4:Del:R:0	1.74E-08	4.76E-08	6.24E-08	3.71E-08	9.94E-04	1.24E-07	3.34E-03	7.36E-03	1.08E-03	4.62E-07	2.49E-07	8.33E-04	1.32E-03	8.64E-04	1.03E-07	5.59E-03
4:Del:R:1	2.53E-04	1.40E-46	1.11E-07	2.80E-02	4.04E-08	9.03E-04	1.38E-02	1.09E-01	4.94E-03	1.11E-03	1.97E-08	2.02E-07	1.78E-02	7.02E-03	3.07E-03	8.58E-03
4:Del:R:2	3.72E-08	1.65E-06	5.16E-08	4.94E-08	5.34E-08	2.51E-04	4.60E-04	2.67E-07	2.41E-07	4.49E-04	3.48E-04	2.18E-07	3.58E-04	2.25E-04	1.18E-07	4.53E-07
4:Del:R:3	7.64E-09	3.12E-08	1.54E-08	9.58E-08	5.31E-08	1.07E-07	4.70E-08	6.06E-08	8.33E-08	2.52E-07	1.86E-07	1.63E-07	1.53E-07	2.04E-07	1.48E-07	2.45E-07
4:Del:R:4	7.64E-09	3.12E-08	1.54E-08	9.58E-08	5.31E-08	1.07E-07	4.70E-08	6.06E-08	8.33E-08	2.52E-07	1.86E-07	1.63E-07	1.53E-07	2.04E-07	1.48E-07	2.45E-07
4:Del:R:5	4.19E-08	6.38E-05	5.50E-08	1.31E-07	6.56E-08	1.13E-07	1.52E-07	1.18E-07	1.89E-07	2.52E-07	3.97E-05	1.48E-07	8.85E-07	5.05E-04	5.68E-07	1.93E-07
5:Del:R:0	0.00E+00	6.09E-07	5.70E-08	3.01E-07	1.31E-02	3.49E-04	2.86E-02	5.74E-03	4.92E-02	2.02E-07	9.47E-03	3.20E-02	5.47E-04	1.95E-03	5.91E-03	5.88E-06
5:Del:R:1	3.91E-08	8.16E-04	8.89E-05	8.07E-06	9.34E-09	1.98E-07	1.79E-04	2.89E-04	7.26E-04	2.07E-07	2.09E-03	6.27E-05	3.20E-04	1.02E-03	5.87E-04	1.99E-03
5:Del:R:2	4.75E-09	1.10E-04	1.57E-08	2.78E-07	2.43E-04	3.26E-04	6.74E-04	4.85E-03	0.00E+00	2.09E-07	4.18E-08	1.96E-03	4.40E-04	1.14E-03	2.19E-07	1.39E-04
5:Del:R:3	7.64E-09	3.12E-08	1.54E-08	9.58E-08	5.31E-08	1.07E-07	4.70E-08	6.06E-08	8.33E-08	2.52E-07	1.86E-07	1.63E-07	1.53E-07	2.04E-07	1.48E-07	2.45E-07
5:Del:R:4	7.64E-09	3.12E-08	1.54E-08	9.58E-08	5.31E-08	1.07E-07	4.70E-08	6.06E-08	8.33E-08	2.52E-07	1.86E-07	1.63E-07	1.53E-07	2.04E-07	1.48E-07	2.45E-07
5:Del:R:5	2.04E-08	2.48E-08	7.89E-05	4.32E-08	7.78E-05	9.81E-08	2.79E-07	4.51E-08	5.36E-04	8.03E-07	3.04E-07	2.86E-04	3.01E-07	1.27E-06	2.37E-04	6.69E-07
2:Ins:R:0	4.42E-07	7.42E-05	3.48E-08	5.95E-07	3.03E-04	3.95E-04	6.13E-08	0.00E+00	4.05E-03	1.91E-03	1.36E-03	2.89E-03	1.33E-03	3.38E-07	3.39E-07	5.12E-03
2:Ins:R:1	1.01E-07	3.04E-08	3.05E-08	2.04E-07	3.03E-04	2.28E-03	1.88E-03	1.42E-03	2.09E-03	1.58E-03	3.78E-07	1.46E-03	6.95E-03	2.83E-07	6.45E-04	4.03E-06
2:Ins:R:2	2.19E-05	7.58E-04	6.49E-08	1.91E-08	4.15E-04	2.45E-04	1.53E-06	1.95E-04	0.00E+00	1.87E-07	7.24E-04	2.15E-04	2.77E-03	1.07E-07	3.92E-04	3.21E-03
2:Ins:R:3	7.32E-08	1.66E-04	5.47E-09	1.85E-04	6.98E-08	4.15E-05	5.21E-04	9.66E-04	0.00E+00	8.53E-05	6.53E-04	1.99E-07	5.02E-04	5.56E-04	5.59E-04	3.15E-08
2:Ins:R:4	6.11E-05	3.01E-04	5.55E-04	0.00E+00	6.45E-08	7.14E-08	7.31E-05	2.44E-03	6.18E-04	7.08E-08	1.01E-03	1.64E-08	6.68E-03	1.64E-04	6.98E-03	9.16E-03
2:Ins:R:5	0.00E+00	3.72E-03	2.51E-03	1.74E-04	8.77E-08	0.00E+00	0.00E+00	0.00E+00	5.92E-07	0.00E+00	5.70E-03	2.03E-07	7.11E-08	3.00E-02	3.04E-02	6.88E-02
3:Ins:R:0	1.17E-08	6.02E-07	4.61E-08	1.20E-04	1.47E-07	1.27E-04	1.46E-03	1.24E-03	4.16E-07	6.29E-04	1.52E-04	8.93E-07	2.37E-03	7.74E-04	1.58E-03	5.47E-04
3:Ins:R:1	6.01E-08	1.10E-03	3.59E-05	1.38E-04	2.91E-04	0.00E+00	1.60E-03	6.92E-04	8.66E-04	8.19E-08	7.59E-04	1.27E-04	8.60E-08	2.19E-03	2.00E-07	1.44E-02
3:Ins:R:2	5.72E-05	5.16E-08	6.60E-08	7.26E-08	2.84E-07	5.34E-08	6.40E-04	6.32E-04	2.28E-09	2.78E-07	2.57E-04	2.35E-04	2.01E-03	4.07E-04	2.43E-07	1.97E-03
3:Ins:R:3	7.64E-09	3.12E-08	1.54E-08	9.58E-08	5.31E-08	1.07E-07	4.70E-08	6.06E-08	8.33E-08	2.52E-07	1.86E-07	1.63E-07	1.53E-07	2.04E-07	1.48E-07	2.45E-07
3:Ins:R:4	4.76E-08	3.89E-08	6.87E-08	6.22E-04	4.97E-08	1.29E-07	8.09E-08	2.02E-04	7.36E-08	2.99E-07	3.08E-07	8.36E-08	2.82E-07	6.55E-05	1.52E-07	3.59E-07
3:Ins:R:5	9.81E-05	6.28E-04	1.04E-04	3.63E-08	5.07E-05	0.00E+00	0.00E+00	0.00E+00	1.38E-07	1.95E-04	4.57E-03	0.00E+00	1.51E-03	6.84E-04	2.54E-03	4.95E-03
4:Ins:R:0	2.77E-08	4.32E-08	2.48E-07	6.89E-05	1.07E-07	1.26E-07	1.89E-04	1.01E-07	2.97E-04	2.52E-07	2.42E-07	2.11E-07	4.04E-04	9.80E-08	2.75E-04	1.44E-03
4:Ins:R:1	1.33E-04	2.62E-04	1.48E-04	8.04E-04	7.32E-08	3.07E-04	1.03E-03	1.83E-03	8.60E-04	1.70E-15	1.10E-03	1.87E-03	2.16E-03	7.81E-04	8.42E-04	4.56E-03
4:Ins:R:2	7.64E-09	3.12E-08	1.54E-08	9.58E-08	5.31E-08	1.07E-07	4.70E-08	6.06E-08	8.33E-08	2.52E-07	1.86E-07	1.63E-07	1.53E-07	2.04E-07	1.48E-07	2.45E-07
4:Ins:R:3	1.96E-05	4.59E-08	9.17E-05	2.09E-04	5.75E-08	3.08E-08	5.25E-05	4.01E-08	1.54E-08	3.13E-04	2.56E-04	1.58E-07	1.83E-07	9.11E-04	6.01E-04	2.98E-07
4:Ins:R:4	6.01E-06	6.01E-09	1.21E-04	6.85E-08	1.58E-04	1.05E-07	5.66E-04	4.79E-04	0.00E+00	3.37E-04	1.09E-08	6.60E-08	4.60E-08	4.57E-07	1.23E-03	3.09E-07
4:Ins:R:5	1.97E-04	3.73E-04	1.28E-04	1.30E-08	6.72E-04	1.18E-07	1.28E-03	1.04E-02	1.21E-03	1.21E-04	3.03E-03	1.37E-03	1.41E-03	1.09E-03	4.15E-04	8.63E-03
5:Ins:R:0	8.81E-08	3.89E-05	4.38E-08	1.04E-03	5.85E-08	1.88E-07	1.48E-04	6.80E-08	5.19E-07	5.43E-04	2.41E-04	1.39E-07	4.07E-04	2.10E-04	8.16E-08	9.18E-07
5:Ins:R:1	1.56E-08	4.37E-08	0.00E+00	1.48E-04	2.30E-03	2.30E-03	2.06E-03	4.62E-04	1.66E-02	5.11E-05	1.21E-03	7.88E-03	7.35E-04	2.34E-04	2.95E-03	1.56E-02
5:Ins:R:2	5.89E-08	1.43E-06	8.09E-05	7.20E-08	1.63E-04	4.15E-08	2.19E-08	3.16E-08	2.80E-07	9.42E-08	2.24E-04	1.22E-03	2.97E-07	2.96E-04	1.30E-03	7.01E-46
5:Ins:R:3	4.16E-08	5.82E-05	5.73E-08	1.18E-07	6.66E-08	7.36E-08	6.20E-08	1.32E-07	7.86E-08	2.26E-07	1.45E-04	6.47E-07	4.04E-07	1.61E-07	1.04E-07	3.00E-07
5:Ins:R:4	5.20E-08	1.55E-07	1.17E-07	1.64E-07	5.24E-08	7.50E-08	6.42E-08	3.09E-04	6.72E-08	1.57E-07	8.93E-08	2.02E-07	3.15E-07	7.45E-07	2.52E-04	7.25E-04
5:Ins:R:5	4.03E-08	5.17E-05	7.07E-08	1.27E-07	6.57E-08	7.34E-08	4.65E-07	1.82E-07	4.32E-08	7.72E-07	5.81E-04	1.70E-07	9.81E-04	8.82E-05	7.89E-04	5.37E-04
2:Del:M:1	1.32E-04	9.32E-04	3.73E-04	0.00E+00	1.93E-03	2.99E-03	9.57E-04	2.57E-04	7.77E-03	2.24E-03	4.32E-07	1.91E-03	4.94E-03	1.20E-04	3.14E-03	9.27E-03
3:Del:M:1	2.76E-04	2.31E-04	0.00E+00	0.00E+00	2.44E-03	4.72E-05	3.77E-03	1.02E-02	5.86E-03	1.93E-03	3.08E-08	9.11E-03	7.06E-04	3.37E-04	2.50E-07	6.87E-03
3:Del:M:2	5.35E-05	1.74E-03	5.42E-04	8.05E-04	1.00E-03	8.94E-08	1.62E-03	8.83E-04	4.92E-03	0.00E+00	3.64E-04	2.38E-03	1.07E-03	7.79E-03	2.73E-03	2.84E-02
4:Del:M:1	2.52E-07	1.68E-04	4.48E-08	9.53E-04	1.85E-03	1.00E-07	1.65E-03	0.00E+00	1.15E-02	1.36E-03	5.25E-04	7.03E-03	1.03E-06	1.55E-03	3.91E-04	8.97E-03
4:Del:M:2	1.05E-08	6.18E-04	4.34E-08	5.00E-08	3.36E-04	1.76E-04	3.61E-03	1.02E-07	2.95E-03	1.27E-03	1.85E-04	1.16E-04	1.98E-03	8.99E-04	1.94E-03	5.86E-07
4:Del:M:3	3.59E-09	2.61E-04	1.38E-07	5.72E-08	9.32E-05	4.71E-04	7.12E-04	0.00E+00	3.82E-03	3.21E-03	4.43E-03	3.76E-03	1.06E-03	7.49E-04	1.26E-03	6.67E-08
5:Del:M:1	1.40E-46	1.29E-07	3.75E-07	5.49E-04	1.90E-02	3.07E-07	1.75E-02	1.13E-02	3.84E-02	1.87E-46	1.51E-03	4.77E-02	7.02E-04	1.29E-02	2.00E-02	8.65E-06
5:Del:M:2	2.14E-04	4.77E-04	3.19E-08	0.00E+00	1.61E-02	6.55E-07	1.96E-02	6.90E-03	3.00E-02	2.08E-03	3.61E-03	2.99E-02	2.11E-03	1.03E-03	8.66E-03	1.55E-02
5:Del:M:3	5.12E-08	2.73E-08	2.25E-08	7.66E-07	8.52E-03	4.32E-07	8.54E-03	9.83E-03	1.57E-02	2.63E-03	2.32E-07	4.25E-03	4.32E-03	3.99E-04	3.32E-03	1.20E-03
5:Del:M:4	1.18E-04	2.39E-04	2.14E-04	1.77E-08	2.54E-03	2.03E-04	1.53E-03	2.06E-03	3.88E-03	7.02E-04	2.36E-03	4.82E-03	1.34E-04	1.48E-03	2.39E-03	5.20E-03
5:Del:M:5	0.00E+00	6.39E-04	2.68E-08	9.30E-04	1.57E-03	7.47E-08	2.24E-03	2.06E-03	6.78E-03	2.34E-07	2.16E-03	2.85E-03	1.79E-03	2.96E-03	7.53E-03	6.09E-03
