NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	65.985	23.834	15.404	15.282	0.122	0.986	60000.0
2	64.546	24.257	14.897	15.705	0.127	0.982	60000.0
3	65.732	23.493	15.237	14.923	0.118	0.985	70000.0
4	66.907	24.146	15.67	15.374	0.123	0.985	30000.0
5	63.935	23.601	14.983	15.409	0.12	0.983	60000.0
6	65.802	23.912	15.315	15.371	0.125	0.984	70000.0
7	67.853	24.881	16.109	16.211	0.126	0.982	60000.0
8	67.467	24.717	15.953	16.064	0.126	0.982	40000.0
9	65.986	23.929	15.659	15.508	0.119	0.985	60000.0
10	63.925	23.238	14.719	14.569	0.12	0.986	40000.0
