NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	38.453	15.118	9.834	10.296	0.072	0.992	40000.0
2	41.707	16.257	10.598	10.903	0.079	0.992	60000.0
3	38.391	15.246	9.392	9.972	0.075	0.992	40000.0
4	35.6	13.886	8.767	9.206	0.072	0.994	40000.0
5	35.649	14.106	8.963	9.595	0.073	0.994	30000.0
6	33.167	13.027	7.797	8.2	0.074	0.995	50000.0
7	41.388	16.804	10.389	11.513	0.08	0.99	70000.0
8	42.915	16.831	10.769	11.062	0.081	0.991	40000.0
9	35.686	13.777	8.805	8.963	0.074	0.995	60000.0
10	41.767	16.351	10.715	11.107	0.073	0.991	40000.0
