MutationType	ID83A	ID83B	ID83C
1:Del:C:0	1.06E-02	1.54E-02	1.09E-02
1:Del:C:1	3.72E-03	5.15E-03	4.55E-03
1:Del:C:2	2.87E-04	2.01E-04	2.15E-04
1:Del:C:3	5.34E-04	6.35E-04	5.76E-04
1:Del:C:4	8.50E-04	6.63E-04	6.90E-04
1:Del:C:5	4.10E-04	2.62E-04	2.29E-04
1:Del:T:0	3.15E-03	4.20E-03	3.78E-03
1:Del:T:1	1.13E-03	2.05E-03	1.42E-03
1:Del:T:2	2.13E-03	3.32E-03	1.31E-02
1:Del:T:3	2.71E-03	5.15E-03	4.39E-03
1:Del:T:4	3.18E-03	5.89E-03	4.71E-03
1:Del:T:5	1.95E-02	3.29E-03	9.98E-04
1:Ins:C:0	9.47E-05	2.30E-04	1.97E-04
1:Ins:C:1	6.81E-05	1.45E-04	1.45E-04
1:Ins:C:2	1.37E-04	1.08E-04	2.47E-05
1:Ins:C:3	7.35E-05	4.41E-05	4.96E-05
1:Ins:C:4	1.94E-04	3.31E-03	2.04E-03
1:Ins:C:5	1.53E-03	1.51E-03	8.48E-04
1:Ins:T:0	6.87E-04	1.23E-02	7.36E-03
1:Ins:T:1	4.27E-04	8.56E-04	1.51E-03
1:Ins:T:2	1.97E-04	3.06E-04	1.59E-04
1:Ins:T:3	2.74E-04	2.35E-04	2.17E-04
1:Ins:T:4	9.93E-04	1.15E-03	4.87E-04
1:Ins:T:5	6.04E-02	5.34E-02	3.52E-02
2:Del:R:0	8.70E-04	1.03E-03	7.27E-04
2:Del:R:1	6.41E-04	9.79E-04	5.44E-04
2:Del:R:2	2.15E-04	1.46E-04	1.06E-04
2:Del:R:3	5.34E-04	9.59E-03	5.88E-03
2:Del:R:4	3.04E-04	1.41E-03	1.06E-02
2:Del:R:5	6.57E-05	2.42E-05	3.57E-05
3:Del:R:0	8.08E-04	1.16E-03	9.64E-04
3:Del:R:1	2.64E-04	3.42E-04	2.55E-04
3:Del:R:2	1.77E-04	1.74E-04	1.33E-04
3:Del:R:3	9.47E-05	5.89E-05	1.94E-05
3:Del:R:4	8.42E-04	3.68E-02	2.32E-02
3:Del:R:5	6.42E-09	1.18E-08	1.01E-08
4:Del:R:0	4.43E-04	5.46E-04	2.49E-04
4:Del:R:1	4.38E-04	3.03E-04	2.62E-04
4:Del:R:2	8.01E-05	8.98E-05	4.44E-05
4:Del:R:3	6.42E-09	1.18E-08	1.01E-08
4:Del:R:4	6.42E-09	1.18E-08	1.01E-08
4:Del:R:5	6.42E-09	1.18E-08	1.01E-08
5:Del:R:0	1.47E-02	2.06E-02	1.53E-02
5:Del:R:1	5.52E-04	1.01E-02	6.30E-03
5:Del:R:2	7.39E-05	9.71E-05	9.31E-05
5:Del:R:3	6.42E-09	1.18E-08	1.01E-08
5:Del:R:4	6.42E-09	1.18E-08	1.01E-08
5:Del:R:5	1.90E-05	5.49E-05	1.85E-05
2:Ins:R:0	2.27E-04	3.70E-04	1.59E-04
2:Ins:R:1	1.96E-04	1.84E-04	1.31E-04
2:Ins:R:2	8.29E-05	9.25E-05	4.09E-05
2:Ins:R:3	1.08E-04	8.35E-05	3.24E-05
2:Ins:R:4	2.52E-04	1.97E-04	1.61E-04
2:Ins:R:5	1.21E-03	1.08E-03	6.13E-04
3:Ins:R:0	1.34E-04	1.45E-04	6.40E-05
3:Ins:R:1	2.12E-04	2.21E-03	1.36E-03
3:Ins:R:2	1.01E-08	4.97E-05	3.84E-05
3:Ins:R:3	6.79E-05	1.70E-04	1.31E-03
3:Ins:R:4	2.88E-05	7.88E-05	5.02E-05
3:Ins:R:5	1.05E-04	5.31E-05	4.91E-05
4:Ins:R:0	4.79E-05	5.56E-05	3.33E-05
4:Ins:R:1	1.01E-04	1.80E-04	3.91E-05
4:Ins:R:2	4.30E-05	1.39E-05	2.43E-05
4:Ins:R:3	8.26E-05	1.50E-04	2.21E-03
4:Ins:R:4	4.38E-05	6.56E-05	5.87E-08
4:Ins:R:5	1.69E-04	1.21E-04	1.10E-04
5:Ins:R:0	5.37E-05	5.03E-05	3.21E-05
5:Ins:R:1	4.95E-04	9.85E-04	6.15E-04
5:Ins:R:2	4.53E-08	3.00E-05	8.33E-06
5:Ins:R:3	3.66E-05	2.20E-05	1.90E-05
5:Ins:R:4	4.72E-05	3.11E-05	3.47E-05
5:Ins:R:5	1.79E-08	3.14E-05	4.32E-05
2:Del:M:1	3.06E-04	4.30E-04	3.51E-04
3:Del:M:1	6.04E-04	6.52E-04	6.61E-04
3:Del:M:2	4.57E-04	4.74E-04	4.00E-04
4:Del:M:1	2.14E-04	4.17E-04	3.43E-04
4:Del:M:2	1.73E-04	1.78E-04	1.73E-04
4:Del:M:3	8.87E-05	1.12E-04	1.64E-04
5:Del:M:1	1.63E-02	2.37E-02	1.70E-02
5:Del:M:2	6.23E-03	9.29E-03	6.49E-03
5:Del:M:3	1.95E-03	3.04E-03	1.94E-03
5:Del:M:4	8.98E-04	1.46E-03	8.65E-04
5:Del:M:5	7.34E-04	1.24E-03	7.95E-04
