Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R	ID83S
V91	37	51	13	0	19	4	2	4	4	3	0	0	18	6	17	0	20	0	0
V92	4	5	16	68	9	8	29	8	11	42	1	0	9	3	0	4	0	1	6
V93	78	0	69	0	0	1	12	2	0	0	5	3	0	0	14	0	0	5	0
V94	43	15	0	0	2	1	2	2	0	3	3	0	0	0	0	0	0	6	5
V95	8	7	37	0	0	6	0	14	3	0	21	6	0	0	1	0	21	6	0
V96	31	43	22	4	31	12	0	8	11	0	9	0	32	0	9	0	19	0	0
V97	0	34	0	12	3	7	0	0	0	3	0	0	7	0	1	0	10	5	11
V98	21	4	3	129	8	0	26	1	6	14	0	7	1	7	0	6	0	3	21
V99	128	5	41	1	0	0	1	0	1	0	0	0	5	0	7	0	0	3	0
V100	64	15	0	21	28	0	36	1	8	0	2	12	17	0	6	0	0	9	0
