Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V56	9	2	0	17	42	8	0	0	14	0	8	6	11	1	0	0	0
V57	58	85	18	2	3	27	27	0	0	0	5	0	0	13	0	0	2
V58	4	197	40	68	6	85	0	0	41	0	1	0	0	0	0	0	0
V59	138	40	7	0	59	25	5	13	0	35	14	50	9	58	5	0	0
V60	50	4	7	23	0	0	7	0	4	2	0	0	0	0	3	8	5
V61	11	0	107	152	4	0	15	25	58	0	10	0	11	0	0	54	0
V62	2	26	0	1	22	10	0	0	2	10	3	0	0	0	19	0	0
V63	57	65	167	166	10	12	11	12	50	13	22	0	0	0	0	40	5
V64	2	11	5	84	5	0	36	0	49	6	2	1	0	0	0	0	0
V65	243	1	20	6	0	9	40	0	0	0	6	0	5	0	0	7	23
V66	26	70	48	35	0	22	1	23	3	0	10	0	48	0	0	0	1
V67	8	28	4	33	0	21	0	0	17	0	0	0	0	0	0	0	0
V68	88	2	1	3	43	7	0	0	4	0	12	14	0	19	15	0	0
V69	13	35	34	0	0	18	0	0	0	0	1	0	0	0	0	8	0
V70	0	30	0	49	109	12	0	0	0	34	40	34	0	0	41	0	0
V71	28	5	0	10	24	2	62	88	2	32	0	18	45	0	10	0	12
V72	173	15	2	175	3	0	0	0	80	0	1	0	0	0	0	0	20
V73	68	50	50	0	39	20	0	13	0	46	39	16	0	20	5	19	11
V74	49	19	2	20	0	8	16	0	6	0	4	1	0	0	1	0	0
V75	12	12	89	0	12	0	0	1	1	0	13	0	3	10	4	0	11
V76	225	22	61	0	121	20	14	0	0	37	26	13	18	45	4	3	5
V77	73	12	5	5	61	4	17	42	2	9	38	8	4	12	0	0	0
V78	21	0	0	0	30	10	0	8	0	0	6	11	6	8	12	0	0
V79	31	0	8	1	9	3	106	121	12	8	0	12	31	21	0	0	0
V80	0	37	20	0	85	16	0	0	0	11	30	27	27	33	9	0	0
V81	23	7	7	0	6	0	6	2	0	0	0	10	0	2	0	0	4
V82	15	102	0	0	0	27	0	8	0	0	0	0	6	0	0	0	0
V83	35	33	2	53	19	0	14	0	32	0	0	6	0	8	10	0	0
V84	54	0	68	113	0	1	0	0	25	2	6	0	0	10	4	9	0
V85	6	19	0	28	89	16	8	1	5	43	49	61	0	0	0	0	0
V86	0	84	9	11	0	28	3	0	0	0	0	0	3	0	0	0	0
V87	55	2	0	16	10	0	4	18	0	0	9	8	0	10	0	12	6
V88	47	17	4	14	9	13	104	82	0	5	1	7	0	19	10	0	0
V89	42	3	0	6	34	3	1	0	1	10	14	23	17	13	0	0	7
V90	3	99	65	0	0	41	5	85	1	0	2	6	19	6	0	0	0
V91	62	41	13	0	35	34	70	42	7	0	2	0	0	37	0	7	9
V92	28	1	41	0	10	0	32	30	1	5	0	0	52	0	0	0	0
V93	3	49	10	9	82	32	0	81	7	31	7	21	0	0	25	0	0
V94	21	18	17	4	12	3	2	11	1	0	2	2	14	4	0	18	12
V95	2	200	37	4	6	95	0	0	1	0	0	0	0	0	0	0	0
V96	43	20	3	72	24	7	0	0	23	15	9	17	0	0	0	0	0
V97	0	49	13	6	41	21	0	0	6	17	15	2	0	0	34	0	0
V98	3	97	64	3	1	49	4	9	1	0	9	0	36	0	0	0	0
V99	10	7	6	0	6	12	21	10	2	9	13	10	12	0	0	0	2
V100	6	17	54	2	61	3	30	30	9	6	24	44	25	14	24	0	0
