MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Ins:T:4	8.17E-04	3.80E-04	3.25E-04	2.01E-04	5.45E-04	3.71E-04	8.54E-05
1:Ins:T:5	3.32E-03	7.36E-08	2.63E-04	6.23E-08	3.47E-07	6.67E-08	2.17E-03
2:Del:R:0	2.20E-04	0.00E+00	5.24E-04	1.40E-03	3.38E-04	6.06E-04	4.43E-03
2:Del:R:1	3.74E-04	2.95E-05	5.59E-04	1.97E-04	3.88E-04	3.58E-04	8.05E-04
2:Del:R:2	3.80E-05	0.00E+00	2.73E-04	1.55E-04	5.85E-06	3.03E-04	7.87E-04
2:Del:R:3	1.66E-04	1.36E-05	4.00E-05	0.00E+00	0.00E+00	3.16E-04	1.21E-04
2:Del:R:4	9.20E-05	1.64E-08	6.68E-08	8.31E-05	7.23E-06	1.45E-08	3.69E-04
2:Del:R:5	0.00E+00	4.89E-06	9.94E-05	1.34E-04	5.68E-04	5.24E-08	1.04E-03
3:Del:R:0	1.77E-04	0.00E+00	8.13E-04	7.27E-04	3.67E-08	2.60E-04	2.82E-03
3:Del:R:1	4.29E-04	1.67E-04	2.16E-04	4.17E-04	2.58E-04	5.04E-04	1.79E-03
3:Del:R:2	8.65E-09	0.00E+00	8.38E-05	3.55E-04	3.42E-04	3.27E-04	6.86E-04
3:Del:R:3	5.75E-05	4.50E-09	3.40E-05	1.49E-08	0.00E+00	1.48E-04	1.53E-04
3:Del:R:4	2.49E-09	4.67E-09	2.51E-08	1.24E-08	2.10E-08	7.84E-09	6.52E-08
3:Del:R:5	2.49E-09	4.67E-09	2.51E-08	1.24E-08	2.10E-08	7.84E-09	6.52E-08
4:Del:R:0	1.46E-04	0.00E+00	6.98E-04	2.66E-04	3.38E-05	2.20E-04	9.85E-04
4:Del:R:1	3.44E-04	9.23E-05	5.38E-04	6.72E-04	3.93E-04	3.41E-04	2.08E-03
4:Del:R:2	1.95E-08	4.56E-09	2.71E-05	2.88E-04	0.00E+00	9.79E-05	1.18E-04
4:Del:R:3	4.20E-08	5.20E-08	4.49E-08	1.00E-07	5.18E-05	5.01E-08	7.17E-08
4:Del:R:4	2.49E-09	4.67E-09	2.51E-08	1.24E-08	2.10E-08	7.84E-09	6.52E-08
4:Del:R:5	4.46E-05	4.37E-08	3.04E-08	3.27E-08	6.78E-08	1.35E-04	6.52E-08
5:Del:R:0	8.43E-04	2.95E-04	2.28E-02	5.54E-04	5.65E-09	3.03E-04	7.34E-02
5:Del:R:1	1.63E-08	0.00E+00	1.10E-04	2.67E-04	0.00E+00	3.84E-04	2.76E-04
5:Del:R:2	9.39E-05	8.43E-08	6.00E-09	1.35E-04	2.84E-05	2.86E-05	1.66E-04
5:Del:R:3	3.02E-08	4.04E-05	3.40E-08	4.65E-08	3.20E-08	4.65E-08	1.89E-04
5:Del:R:4	3.21E-08	5.91E-08	3.71E-08	5.93E-08	2.85E-08	9.59E-05	2.03E-04
5:Del:R:5	2.49E-09	4.67E-09	2.51E-08	1.24E-08	2.10E-08	7.84E-09	6.52E-08
2:Ins:R:0	2.57E-05	7.26E-09	3.12E-04	2.36E-04	4.07E-09	4.52E-05	5.68E-04
2:Ins:R:1	0.00E+00	2.59E-04	4.37E-04	1.52E-04	0.00E+00	2.30E-04	1.63E-04
2:Ins:R:2	2.19E-04	8.21E-05	1.64E-04	2.95E-04	3.79E-04	1.02E-04	5.36E-04
2:Ins:R:3	1.24E-04	0.00E+00	1.57E-04	0.00E+00	1.55E-04	1.46E-04	5.06E-04
2:Ins:R:4	3.68E-04	1.94E-04	1.08E-04	2.49E-04	2.19E-04	2.69E-04	1.11E-03
2:Ins:R:5	8.50E-04	7.48E-04	1.53E-03	4.28E-05	7.67E-04	7.41E-04	3.39E-03
3:Ins:R:0	9.26E-09	2.82E-08	2.09E-04	2.43E-05	8.49E-05	8.50E-05	5.57E-04
3:Ins:R:1	8.81E-06	7.02E-09	4.46E-06	1.20E-04	1.23E-04	1.88E-04	3.29E-08
3:Ins:R:2	0.00E+00	1.10E-07	1.95E-04	1.19E-07	3.12E-03	8.03E-08	9.26E-03
3:Ins:R:3	1.61E-04	5.01E-09	0.00E+00	4.83E-05	2.38E-04	1.44E-08	6.85E-05
3:Ins:R:4	5.04E-05	5.44E-05	1.26E-04	6.33E-05	6.93E-08	9.78E-05	7.74E-05
3:Ins:R:5	1.42E-04	1.69E-04	0.00E+00	1.09E-04	1.40E-05	1.77E-04	2.80E-04
4:Ins:R:0	5.68E-05	1.91E-04	4.76E-09	5.15E-05	1.16E-04	1.51E-04	3.43E-04
4:Ins:R:1	1.16E-03	1.08E-08	3.05E-04	1.85E-07	2.01E-02	0.00E+00	1.19E-02
4:Ins:R:2	1.92E-05	5.14E-08	4.11E-08	7.24E-05	6.60E-05	6.29E-08	1.03E-04
4:Ins:R:3	5.74E-05	5.05E-09	1.04E-04	1.01E-08	3.27E-09	6.36E-05	2.51E-09
4:Ins:R:4	5.41E-05	6.53E-05	4.24E-08	5.55E-08	3.40E-08	7.76E-05	6.74E-08
4:Ins:R:5	2.94E-04	1.94E-04	1.81E-04	1.04E-04	7.45E-05	4.22E-04	2.62E-05
5:Ins:R:0	2.20E-05	1.09E-08	0.00E+00	3.06E-05	1.15E-04	7.97E-05	5.82E-05
5:Ins:R:1	2.76E-04	1.39E-04	8.67E-04	6.01E-04	0.00E+00	4.27E-05	1.72E-03
5:Ins:R:2	3.87E-08	3.97E-08	4.28E-08	3.29E-05	3.28E-08	6.02E-08	1.62E-04
5:Ins:R:3	1.19E-04	4.10E-08	5.71E-07	3.39E-08	2.01E-08	3.35E-08	6.16E-08
5:Ins:R:4	6.64E-05	3.97E-08	9.54E-05	1.74E-05	9.95E-09	4.62E-05	1.16E-04
5:Ins:R:5	2.60E-08	6.30E-08	3.65E-08	4.60E-08	3.41E-08	9.90E-05	9.34E-08
2:Del:M:1	2.36E-04	2.34E-04	5.68E-04	9.71E-04	2.74E-04	1.30E-04	2.56E-03
3:Del:M:1	1.40E-46	1.39E-04	1.11E-03	4.48E-04	3.67E-06	2.60E-04	2.38E-03
3:Del:M:2	0.00E+00	1.79E-04	4.19E-04	3.62E-04	3.44E-04	2.64E-04	4.01E-03
4:Del:M:1	1.93E-04	0.00E+00	9.08E-04	7.11E-04	2.32E-04	2.56E-08	2.28E-03
4:Del:M:2	4.04E-05	8.52E-05	1.46E-04	9.75E-04	0.00E+00	1.11E-04	1.60E-03
4:Del:M:3	4.45E-04	5.67E-04	2.81E-04	5.85E-04	3.00E-03	2.41E-04	1.00E-02
5:Del:M:1	1.33E-08	1.11E-07	1.92E-02	8.20E-08	7.83E-08	5.87E-08	1.52E-02
5:Del:M:2	3.74E-04	1.98E-04	3.40E-03	3.74E-04	0.00E+00	4.42E-04	2.27E-02
5:Del:M:3	9.87E-05	7.51E-05	2.46E-03	3.92E-04	0.00E+00	9.83E-05	8.29E-03
5:Del:M:4	6.04E-09	1.41E-04	1.19E-03	1.40E-08	3.48E-05	2.92E-04	1.46E-03
5:Del:M:5	2.33E-04	0.00E+00	7.38E-04	5.80E-04	0.00E+00	2.57E-04	2.73E-03
