MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I
1:Del:C:0	8.77E-04	1.68E-03	1.79E-02	0.00E+00	2.30E-03	1.63E-03	4.38E-02	9.50E-03	5.07E-02
1:Del:C:1	2.62E-05	9.85E-05	1.31E-02	6.79E-04	2.86E-03	1.16E-04	1.25E-02	9.63E-03	5.54E-03
1:Del:C:2	1.91E-07	2.99E-05	6.81E-04	7.54E-05	6.70E-04	2.23E-08	2.14E-03	1.38E-03	0.00E+00
1:Del:C:3	6.05E-05	4.56E-05	1.24E-03	6.72E-04	8.82E-04	2.52E-04	1.04E-02	2.86E-03	6.23E-03
1:Del:C:4	0.00E+00	3.16E-05	1.79E-03	3.22E-04	2.69E-04	8.26E-04	5.88E-03	6.27E-03	2.74E-03
1:Del:C:5	0.00E+00	2.07E-08	1.23E-04	8.50E-04	3.24E-04	1.36E-03	4.51E-04	3.92E-03	1.45E-03
1:Del:T:0	9.21E-04	8.89E-04	1.03E-02	1.25E-03	5.08E-03	1.57E-03	1.81E-02	9.37E-03	1.89E-02
1:Del:T:1	0.00E+00	1.19E-04	4.89E-03	1.03E-08	1.44E-03	0.00E+00	1.24E-02	3.40E-03	9.50E-03
1:Del:T:2	0.00E+00	6.91E-04	1.19E-02	5.35E-04	1.34E-03	2.17E-03	2.03E-02	2.90E-03	7.19E-03
1:Del:T:3	6.89E-04	2.25E-04	1.19E-02	9.41E-04	1.04E-03	1.62E-03	1.34E-02	2.73E-03	1.29E-02
1:Del:T:4	2.75E-04	4.58E-04	1.20E-02	9.54E-04	0.00E+00	2.83E-03	1.76E-02	6.31E-03	1.14E-02
1:Del:T:5	7.05E-08	5.49E-08	4.72E-07	1.49E-03	5.37E-07	6.17E-03	6.64E-04	9.91E-02	1.34E-02
1:Ins:C:0	1.78E-08	1.24E-08	1.21E-07	3.77E-08	4.77E-04	4.29E-08	2.32E-07	5.84E-04	1.26E-03
1:Ins:C:1	1.67E-08	1.37E-05	9.92E-04	3.57E-09	6.20E-04	2.04E-08	1.23E-03	1.30E-03	9.68E-07
1:Ins:C:2	1.78E-08	1.93E-08	1.44E-03	3.66E-05	3.01E-04	1.02E-08	4.88E-08	5.31E-04	2.68E-04
1:Ins:C:3	8.13E-05	4.88E-08	7.14E-08	6.44E-05	2.21E-05	4.76E-08	1.41E-04	1.87E-04	1.79E-04
1:Ins:C:4	2.77E-09	5.66E-05	1.14E-07	2.76E-04	2.03E-04	2.93E-04	1.14E-08	9.52E-04	2.60E-03
1:Ins:C:5	6.55E-08	0.00E+00	9.02E-05	2.97E-03	0.00E+00	1.19E-03	7.29E-04	8.99E-04	2.36E-02
1:Ins:T:0	1.82E-05	5.69E-05	3.62E-03	3.75E-04	8.70E-04	4.49E-05	4.22E-03	2.00E-03	1.51E-03
1:Ins:T:1	0.00E+00	0.00E+00	2.50E-03	1.67E-08	8.94E-04	1.60E-04	1.01E-02	2.28E-04	8.52E-03
1:Ins:T:2	2.51E-04	0.00E+00	2.75E-04	1.02E-04	5.48E-04	1.55E-04	3.41E-03	2.06E-03	1.37E-03
1:Ins:T:3	1.27E-04	9.73E-05	4.78E-04	6.93E-04	1.63E-04	2.77E-04	6.92E-03	2.02E-03	2.81E-03
