MutationType	ID83A	ID83B
1:Del:C:0	0.06449929662048817	0.04422709187492728
1:Del:C:1	0.019677388295531274	0.02042926140129566
1:Del:C:2	0.0006748781772330404	0.00046578461260153857
1:Del:C:3	0.0038912401767447593	0.0016254427144303917
1:Del:C:4	0.0025522897543851287	0.0027645740774460137
1:Del:C:5	0.004660211992450059	0.0009974313014993186
1:Del:T:0	0.022180793806910515	0.01908919485285878
1:Del:T:1	0.007543051429092884	0.005415134294889867
1:Del:T:2	0.018257044116035105	0.013534578401595354
1:Del:T:3	0.022169674187898634	0.017336432915180923
1:Del:T:4	0.028450901620090008	0.020868504093959926
1:Del:T:5	0.16996352840214968	0.04967060461640358
1:Ins:C:0	0.0006435365125071257	8.163267240561823e-05
1:Ins:C:1	0.0018740541664854504	0.5265144497156143
1:Ins:C:2	0.00017100270292900178	0.00021404659509567382
1:Ins:C:3	0.0004476521324249916	0.00020815590131206818
1:Ins:C:4	0.0037131229997612535	0.0019948664638846482
1:Ins:C:5	0.008013866748660803	0.002467787174736458
1:Ins:T:0	0.003995568084064871	0.002697843441274017
1:Ins:T:1	0.00245264753466472	0.0011584060890214686
1:Ins:T:2	0.0008289828247253439	0.0002892672669650764
1:Ins:T:3	0.0023956673336215316	0.0008826730274861915
1:Ins:T:4	0.005308789247646928	0.0021834658518557148
1:Ins:T:5	0.20716501921415328	0.07314364667851692
2:Del:R:0	0.004580197692848742	0.0028410542901838197
2:Del:R:1	0.0032598107354715466	0.002797131205443293
2:Del:R:2	0.0009552992705721408	0.00023452796721148416
2:Del:R:3	0.0004145102144839541	0.0003320007694672
2:Del:R:4	0.0002350895857041735	0.00011088264404648384
2:Del:R:5	0.00012133179823123897	0.015027399640530348
3:Del:R:0	0.0026213797624222933	0.000792835761696864
3:Del:R:1	0.0033765680389478804	0.001568444783333689
3:Del:R:2	0.0008490636229652182	0.000872265968212993
3:Del:R:3	0.19363308372745677	0.098882997586285
3:Del:R:4	4.01764344815092e-07	3.318994316714452e-07
3:Del:R:5	9.23678867970068e-05	2.8918991492155044e-05
4:Del:R:0	0.0010088586960023348	0.0005474729753943919
4:Del:R:1	0.0018296641763299703	0.002972924220375717
4:Del:R:2	3.493169244741523e-05	0.00863308236002922
4:Del:R:3	4.01764344815092e-07	3.318994316714452e-07
4:Del:R:4	4.01764344815092e-07	3.318994316714452e-07
4:Del:R:5	4.034760444184826e-05	1.0150402827235894e-05
5:Del:R:0	0.05294749289751053	0.015711140353232622
5:Del:R:1	0.0039035719935782255	0.0016438671357683176
5:Del:R:2	0.0002821859859288622	0.0002535616091998705
5:Del:R:3	9.7574694473046e-05	2.860221610916369e-05
5:Del:R:4	3.7526328658543664e-05	1.0213733843222883e-05
5:Del:R:5	4.01764344815092e-07	3.318994316714452e-07
2:Ins:R:0	0.0008393529336899519	0.0001515826940703846
2:Ins:R:1	0.0006213777232915163	0.00018554820819627338
2:Ins:R:2	0.0005867485913512383	0.0001385878680835617
2:Ins:R:3	0.00044205289159435777	0.00019993692516671047
2:Ins:R:4	0.00115859413635917	0.00042639767658698703
2:Ins:R:5	0.007657693605870009	0.0027401761002057157
3:Ins:R:0	0.00028068309256923385	7.133905253198236e-08
3:Ins:R:1	0.00033519177459027103	0.00012312025661405103
3:Ins:R:2	0.00015542884058667995	2.032794769863955e-05
3:Ins:R:3	4.01764344815092e-07	3.318994316714452e-07
3:Ins:R:4	0.00010010040518722007	2.99885635003605e-05
3:Ins:R:5	0.0007881802463089116	0.00017809599447993207
4:Ins:R:0	0.0003639991289730915	0.00026749109456432053
4:Ins:R:1	0.0006316220074008783	0.000638504274063223
4:Ins:R:2	0.0005010386159682411	0.0004681325614718901
4:Ins:R:3	4.01764344815092e-07	3.318994316714452e-07
4:Ins:R:4	0.00026240637014431913	9.137036621709171e-05
4:Ins:R:5	0.001659699104493484	0.00022674710352035276
5:Ins:R:0	9.883830050050335e-05	0.00011472732473212232
5:Ins:R:1	0.002736338647082448	0.001168139951187186
5:Ins:R:2	4.01764344815092e-07	3.318994316714452e-07
5:Ins:R:3	8.614957886585728e-05	0.001637934462632984
5:Ins:R:4	0.00011797247882121553	9.685101211545088e-05
5:Ins:R:5	4.01764344815092e-07	3.318994316714452e-07
2:Del:M:1	0.0021338198566809297	0.0041612089611589905
3:Del:M:1	0.0023391866008751093	0.0013638411174092368
3:Del:M:2	0.0020938471629051492	0.0009744709138999497
4:Del:M:1	0.001334473764291033	0.0010204605612671002
4:Del:M:2	0.0006113374017061801	0.0006109093155828305
4:Del:M:3	0.0005493383412705555	0.00020287805153849093
5:Del:M:1	0.06313161179423332	0.012197139533236622
5:Del:M:2	0.02255761921405792	0.0055958590470254425
5:Del:M:3	0.008735780278220773	0.001732395940052811
5:Del:M:4	0.002583775797393173	0.0011764717695768923
5:Del:M:5	0.0026514922035858037	0.0004982227563260722
