MutationType	ID83A	ID83B
1:Del:C:0	8.26E-03	8.02E-03
1:Del:C:1	1.67E-03	1.78E-03
1:Del:C:2	1.34E-04	1.20E-04
1:Del:C:3	1.64E-04	3.17E-04
1:Del:C:4	3.42E-04	3.66E-04
1:Del:C:5	4.98E-04	4.84E-04
1:Del:T:0	1.33E-03	1.80E-03
1:Del:T:1	9.17E-04	7.93E-04
1:Del:T:2	2.29E-03	2.19E-03
1:Del:T:3	2.49E-03	2.53E-03
1:Del:T:4	4.19E-03	3.65E-03
1:Del:T:5	2.55E-02	2.14E-02
1:Ins:C:0	1.30E-04	7.22E-05
1:Ins:C:1	1.30E-03	6.08E-02
1:Ins:C:2	4.56E-05	7.76E-05
1:Ins:C:3	7.20E-05	8.89E-05
1:Ins:C:4	6.66E-04	5.98E-04
1:Ins:C:5	1.03E-03	1.11E-03
1:Ins:T:0	4.38E-04	4.19E-04
1:Ins:T:1	1.81E-04	2.32E-04
1:Ins:T:2	1.43E-04	1.82E-04
1:Ins:T:3	2.13E-04	2.49E-04
1:Ins:T:4	8.11E-04	7.57E-04
1:Ins:T:5	2.81E-02	3.36E-02
2:Del:R:0	2.34E-04	3.88E-04
2:Del:R:1	1.58E-04	3.69E-04
2:Del:R:2	1.07E-04	1.21E-04
2:Del:R:3	1.01E-04	8.94E-05
2:Del:R:4	6.27E-05	4.30E-05
2:Del:R:5	7.22E-05	1.71E-03
3:Del:R:0	2.34E-04	1.94E-04
3:Del:R:1	2.60E-04	2.96E-04
3:Del:R:2	1.25E-04	1.71E-04
3:Del:R:3	5.79E-02	4.90E-02
3:Del:R:4	9.30E-09	6.83E-09
3:Del:R:5	3.29E-05	2.05E-05
4:Del:R:0	1.65E-04	1.87E-04
4:Del:R:1	2.92E-04	3.66E-04
4:Del:R:2	2.80E-05	1.00E-03
4:Del:R:3	9.30E-09	6.83E-09
4:Del:R:4	9.30E-09	6.83E-09
4:Del:R:5	1.40E-05	6.67E-06
5:Del:R:0	5.11E-03	8.24E-04
5:Del:R:1	9.73E-04	6.64E-04
5:Del:R:2	4.68E-05	1.06E-04
5:Del:R:3	3.60E-05	2.02E-05
5:Del:R:4	1.93E-05	6.66E-06
5:Del:R:5	9.30E-09	6.83E-09
2:Ins:R:0	1.10E-04	4.74E-05
2:Ins:R:1	7.14E-05	6.94E-05
2:Ins:R:2	1.19E-04	8.17E-05
2:Ins:R:3	8.02E-05	5.58E-05
2:Ins:R:4	1.40E-04	1.59E-04
2:Ins:R:5	8.43E-04	1.10E-03
3:Ins:R:0	8.44E-05	1.91E-08
3:Ins:R:1	8.24E-05	8.82E-05
3:Ins:R:2	4.41E-05	1.34E-05
3:Ins:R:3	9.30E-09	6.83E-09
3:Ins:R:4	2.74E-05	1.99E-05
3:Ins:R:5	9.87E-05	8.88E-05
4:Ins:R:0	6.69E-05	3.18E-05
4:Ins:R:1	8.95E-05	2.02E-04
4:Ins:R:2	1.50E-04	1.33E-04
4:Ins:R:3	9.30E-09	6.83E-09
4:Ins:R:4	5.53E-05	3.67E-05
4:Ins:R:5	2.44E-04	1.53E-04
5:Ins:R:0	4.86E-05	5.57E-05
5:Ins:R:1	3.60E-04	1.98E-04
5:Ins:R:2	9.30E-09	6.83E-09
5:Ins:R:3	3.17E-05	2.24E-04
5:Ins:R:4	4.00E-05	3.38E-05
5:Ins:R:5	9.30E-09	6.83E-09
2:Del:M:1	1.88E-04	4.83E-04
3:Del:M:1	2.05E-04	2.97E-04
3:Del:M:2	2.40E-04	2.77E-04
4:Del:M:1	1.40E-04	1.44E-04
4:Del:M:2	1.23E-04	1.29E-04
4:Del:M:3	1.04E-04	7.42E-05
5:Del:M:1	5.96E-03	1.23E-03
5:Del:M:2	1.80E-03	5.07E-04
5:Del:M:3	8.14E-04	2.71E-04
5:Del:M:4	3.13E-04	1.19E-04
5:Del:M:5	2.60E-04	1.66E-04
