NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	58.362	23.463	14.271	14.452	0.138	0.986	30000.0
2	58.855	23.62	14.27	14.536	0.141	0.986	40000.0
3	59.185	23.565	14.507	14.503	0.139	0.987	20000.0
4	56.621	22.599	13.934	14.124	0.136	0.987	50000.0
5	54.257	21.498	13.252	13.175	0.132	0.988	20000.0
6	54.408	21.632	13.128	13.2	0.132	0.989	30000.0
7	54.125	21.314	13.656	13.602	0.129	0.987	40000.0
8	56.139	22.842	13.261	13.383	0.139	0.989	30000.0
9	57.442	23.069	13.838	14.102	0.138	0.986	30000.0
10	55.865	22.544	13.326	13.649	0.139	0.988	30000.0
