MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	0.00000003	0.00000030	0.00000018	0.32702223	0.01964274	0.00000015
1:Del:C:1	0.00000000	0.00032098	0.00006227	0.10297446	0.02281371	0.00000001
1:Del:C:2	0.00011212	0.00000004	0.00000000	0.00209724	0.00231245	0.00033736
1:Del:C:3	0.00009624	0.00081909	0.00034313	0.01251799	0.00551046	0.00033877
1:Del:C:4	0.00060985	0.00003451	0.00087081	0.00951859	0.00025722	0.00793835
1:Del:C:5	0.00140133	0.00536800	0.03629607	0.00361450	0.00141924	0.00788156
1:Del:T:0	0.10137765	0.00000000	0.00250863	0.09727938	0.03641493	0.00026308
1:Del:T:1	0.00028331	0.00008477	0.00171431	0.04427438	0.00447024	0.00002453
1:Del:T:2	0.00011828	0.00000000	0.00007119	0.08667399	0.00294682	0.00561644
1:Del:T:3	0.00000000	0.00254808	0.00422500	0.11773897	0.00267756	0.01435325
1:Del:T:4	0.00107583	0.00245673	0.00127599	0.09308227	0.00054975	0.04271416
1:Del:T:5	0.00000041	0.00000034	0.00000028	0.00000028	0.00000272	0.85608786
1:Ins:C:0	0.00298360	0.00000006	0.00008732	0.00048772	0.00255531	0.00000000
1:Ins:C:1	0.00000001	0.00014944	0.00045778	0.00000019	0.00230621	0.00000005
1:Ins:C:2	0.00007017	0.00000000	0.00022826	0.00001497	0.00188016	0.00000022
1:Ins:C:3	0.00033880	0.00135334	0.00000000	0.00006130	0.00002196	0.00000000
1:Ins:C:4	0.00003361	0.00026140	0.00053993	0.00015182	0.00057985	0.00349343
1:Ins:C:5	0.00007051	0.02236977	0.00099148	0.00008791	0.00215865	0.01282163
1:Ins:T:0	0.00060481	0.00236614	0.00057534	0.01852353	0.00422713	0.00016834
1:Ins:T:1	0.00033802	0.00013381	0.00137440	0.00778534	0.00445920	0.00067746
1:Ins:T:2	0.00000001	0.00000001	0.00000001	0.00300751	0.00155458	0.00079547
1:Ins:T:3	0.00006860	0.00442497	0.06874251	0.00028675	0.00328434	0.00125579
1:Ins:T:4	0.00036146	0.01369032	0.00052771	0.00370918	0.00048112	0.00025548
1:Ins:T:5	0.00000008	0.90331042	0.00266756	0.00058056	0.00000227	0.00043983
2:Del:R:0	0.00064036	0.00032186	0.01576928	0.01472107	0.00601745	0.00144856
2:Del:R:1	0.00000000	0.00261608	0.00154873	0.00390009	0.01271050	0.00155326
2:Del:R:2	0.10431036	0.00000007	0.00061152	0.00312488	0.00121789	0.00136718
