MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	2.93E-08	1.94E-07	1.76E-07	3.06E-03	3.36E-03	8.49E-08
1:Del:C:1	9.99E-10	2.14E-04	4.32E-05	2.16E-03	1.93E-03	1.08E-08
1:Del:C:2	4.78E-05	2.62E-08	0.00E+00	4.38E-04	3.60E-04	1.83E-04
1:Del:C:3	9.48E-05	2.91E-04	1.61E-04	6.15E-04	5.06E-04	2.11E-04
1:Del:C:4	1.46E-04	3.45E-05	3.12E-04	7.31E-04	2.34E-04	7.10E-04
1:Del:C:5	2.98E-04	6.53E-04	1.08E-03	7.45E-04	4.24E-04	4.90E-04
1:Del:T:0	1.31E-03	1.40E-46	7.74E-04	2.26E-03	2.10E-03	1.58E-04
1:Del:T:1	1.95E-04	8.47E-05	3.60E-04	1.79E-03	7.20E-04	2.45E-05
1:Del:T:2	6.23E-05	0.00E+00	4.75E-05	1.95E-03	6.64E-04	1.17E-03
1:Del:T:3	0.00E+00	1.04E-03	8.48E-04	1.74E-03	1.13E-03	1.69E-03
1:Del:T:4	3.31E-04	6.36E-04	5.48E-04	2.18E-03	2.68E-04	1.84E-03
1:Del:T:5	2.70E-08	3.67E-08	5.31E-08	4.24E-08	5.35E-07	3.80E-03
1:Ins:C:0	2.56E-04	6.05E-08	6.71E-05	1.43E-04	3.37E-04	0.00E+00
1:Ins:C:1	5.60E-09	9.61E-05	1.36E-04	1.11E-07	2.83E-04	2.33E-08
1:Ins:C:2	6.99E-05	0.00E+00	1.16E-04	1.47E-05	2.75E-04	5.14E-08
1:Ins:C:3	6.11E-05	2.21E-04	0.00E+00	5.21E-05	2.19E-05	4.09E-09
1:Ins:C:4	3.34E-05	1.15E-04	1.68E-04	1.52E-04	1.95E-04	5.27E-04
1:Ins:C:5	4.71E-05	7.76E-04	2.18E-04	8.79E-05	5.38E-04	8.83E-04
1:Ins:T:0	2.45E-04	2.76E-04	2.07E-04	8.75E-04	6.97E-04	1.18E-04
1:Ins:T:1	1.09E-04	9.85E-05	3.79E-04	5.64E-04	4.71E-04	2.30E-04
1:Ins:T:2	2.09E-09	8.68E-09	5.18E-09	2.44E-04	3.70E-04	1.89E-04
1:Ins:T:3	6.86E-05	1.11E-03	1.58E-03	2.87E-04	6.47E-04	4.19E-04
1:Ins:T:4	9.61E-05	5.44E-04	2.82E-04	4.59E-04	2.48E-04	1.43E-04
1:Ins:T:5	4.07E-08	4.90E-03	1.53E-03	5.77E-04	1.07E-06	4.40E-04
2:Del:R:0	2.35E-04	1.60E-04	9.72E-04	8.95E-04	9.08E-04	3.39E-04
2:Del:R:1	0.00E+00	2.60E-04	4.11E-04	6.18E-04	1.16E-03	3.27E-04
2:Del:R:2	1.28E-03	7.31E-08	3.23E-04	5.89E-04	1.02E-03	9.62E-04
2:Del:R:3	1.55E-04	1.85E-07	2.35E-03	4.16E-07	6.42E-04	1.86E-07
2:Del:R:4	4.82E-08	4.96E-08	4.76E-08	6.99E-07	8.84E-05	5.70E-08
2:Del:R:5	4.13E-08	6.17E-08	1.24E-05	4.74E-08	1.27E-04	4.56E-08
3:Del:R:0	1.08E-04	9.15E-05	0.00E+00	4.22E-04	8.71E-04	1.75E-08
3:Del:R:1	2.97E-04	4.42E-04	3.95E-05	5.33E-04	3.16E-04	6.87E-04
3:Del:R:2	0.00E+00	1.62E-04	1.30E-04	3.49E-04	6.65E-05	3.46E-04
3:Del:R:3	2.99E-05	6.45E-09	1.78E-04	2.12E-04	1.95E-04	1.86E-04
3:Del:R:4	3.13E-09	4.68E-09	6.40E-09	6.05E-09	1.19E-08	4.34E-09
3:Del:R:5	3.13E-09	4.68E-09	6.40E-09	6.05E-09	1.19E-08	4.34E-09
4:Del:R:0	8.48E-09	1.45E-04	0.00E+00	3.55E-04	3.70E-04	2.92E-07
4:Del:R:1	8.91E-05	2.45E-04	1.13E-04	4.35E-04	3.05E-04	3.41E-04
4:Del:R:2	1.28E-08	2.64E-08	4.17E-09	2.69E-04	1.78E-07	1.16E-04
4:Del:R:3	3.13E-09	4.68E-09	6.40E-09	6.05E-09	1.19E-08	4.34E-09
4:Del:R:4	3.80E-08	3.55E-07	4.58E-08	5.82E-08	4.61E-05	7.63E-08
4:Del:R:5	3.13E-09	4.68E-09	6.40E-09	6.05E-09	1.19E-08	4.34E-09
5:Del:R:0	3.18E-08	5.36E-04	8.85E-08	1.81E-04	3.00E-03	1.81E-07
5:Del:R:1	1.86E-04	2.53E-04	8.24E-05	2.56E-04	0.00E+00	5.45E-04
5:Del:R:2	9.23E-05	7.09E-05	3.06E-08	1.86E-08	1.18E-04	3.61E-04
5:Del:R:3	4.16E-08	6.62E-08	4.30E-08	1.53E-07	7.14E-08	1.02E-04
5:Del:R:4	3.13E-09	4.68E-09	6.40E-09	6.05E-09	1.19E-08	4.34E-09
5:Del:R:5	2.42E-03	5.67E-08	3.63E-07	3.18E-08	5.54E-08	7.56E-04
2:Ins:R:0	4.10E-09	1.22E-04	2.11E-05	2.24E-04	9.43E-05	4.25E-08
2:Ins:R:1	8.52E-11	2.64E-04	3.24E-04	2.78E-04	1.06E-04	7.78E-05
2:Ins:R:2	5.92E-09	2.76E-07	5.85E-05	2.27E-04	3.06E-04	1.26E-04
2:Ins:R:3	6.11E-07	2.54E-04	2.95E-04	2.45E-04	4.00E-09	0.00E+00
2:Ins:R:4	9.51E-09	3.11E-04	1.03E-04	1.20E-04	0.00E+00	3.58E-04
2:Ins:R:5	7.62E-04	1.06E-03	7.12E-04	2.14E-04	1.29E-04	1.52E-03
3:Ins:R:0	2.96E-08	1.66E-04	1.07E-04	3.41E-05	7.31E-05	7.10E-08
3:Ins:R:1	8.58E-05	9.49E-05	1.17E-04	2.53E-04	9.70E-05	1.74E-04
3:Ins:R:2	3.13E-09	4.68E-09	6.40E-09	6.05E-09	1.19E-08	4.34E-09
3:Ins:R:3	3.28E-08	4.01E-08	4.68E-08	1.14E-04	8.93E-08	4.82E-08
3:Ins:R:4	1.42E-05	4.75E-05	3.46E-05	8.48E-05	1.39E-04	7.34E-05
3:Ins:R:5	8.08E-05	2.01E-04	0.00E+00	1.54E-04	9.11E-05	3.46E-04
4:Ins:R:0	1.03E-08	2.55E-07	1.99E-09	4.76E-05	1.30E-04	4.61E-08
4:Ins:R:1	1.27E-04	1.29E-04	1.76E-04	3.64E-04	4.37E-04	1.18E-04
4:Ins:R:2	3.35E-05	1.17E-04	3.93E-04	1.04E-08	5.52E-08	3.55E-08
4:Ins:R:3	4.27E-05	5.22E-05	9.86E-09	1.30E-08	9.84E-09	7.02E-05
4:Ins:R:4	2.62E-05	1.71E-04	1.04E-04	1.13E-04	1.88E-04	9.04E-05
4:Ins:R:5	6.77E-09	8.80E-05	3.31E-08	2.41E-04	3.45E-04	5.77E-04
5:Ins:R:0	3.89E-06	1.08E-07	2.35E-03	1.50E-03	8.87E-07	1.93E-07
5:Ins:R:1	1.39E-04	2.41E-04	4.50E-09	0.00E+00	3.31E-04	1.40E-46
5:Ins:R:2	2.36E-08	2.98E-08	2.86E-08	9.03E-05	6.20E-08	3.91E-08
5:Ins:R:3	1.36E-08	2.93E-04	2.25E-03	0.00E+00	2.22E-04	6.65E-08
5:Ins:R:4	3.13E-09	4.68E-09	6.40E-09	6.05E-09	1.19E-08	4.34E-09
5:Ins:R:5	3.03E-08	4.42E-08	3.65E-08	7.12E-05	7.81E-08	4.98E-08
2:Del:M:1	5.51E-04	1.05E-05	7.31E-04	4.56E-04	9.42E-04	3.53E-04
3:Del:M:1	6.33E-09	1.31E-04	2.59E-09	3.69E-04	6.43E-04	1.32E-07
3:Del:M:2	8.28E-05	1.08E-04	1.95E-04	3.26E-04	3.72E-04	3.49E-04
4:Del:M:1	8.57E-09	6.71E-05	2.10E-04	3.44E-04	4.74E-04	7.59E-09
4:Del:M:2	3.24E-09	2.12E-08	0.00E+00	4.67E-04	3.37E-04	4.35E-08
4:Del:M:3	7.17E-09	5.30E-05	1.23E-04	4.40E-04	2.89E-04	4.18E-08
5:Del:M:1	1.55E-04	1.35E-08	1.65E-05	3.76E-08	2.78E-03	7.84E-08
5:Del:M:2	8.68E-05	1.04E-05	4.78E-04	0.00E+00	1.98E-03	2.59E-04
5:Del:M:3	1.53E-08	9.74E-05	1.63E-04	7.11E-04	2.02E-03	1.05E-07
5:Del:M:4	5.69E-05	8.85E-05	0.00E+00	9.80E-06	6.71E-04	6.77E-04
5:Del:M:5	6.44E-05	3.12E-04	2.90E-04	0.00E+00	8.09E-04	3.36E-04
