MutationType	ID83A	ID83B	ID83C	ID83D
1:Del:C:0	2.43E-02	3.16E-02	2.77E-03	6.72E-03
1:Del:C:1	2.96E-03	2.02E-03	1.07E-03	1.72E-03
1:Del:C:2	1.94E-04	1.92E-04	9.46E-05	5.90E-05
1:Del:C:3	5.54E-04	3.51E-04	3.22E-04	3.77E-04
1:Del:C:4	5.94E-04	7.95E-04	3.87E-04	1.23E-04
1:Del:C:5	3.42E-04	2.16E-09	4.02E-04	1.66E-04
1:Del:T:0	1.89E-03	8.63E-04	8.92E-04	2.31E-03
1:Del:T:1	9.34E-04	9.17E-04	4.52E-04	1.20E-03
1:Del:T:2	2.78E-03	3.60E-03	7.41E-04	4.76E-04
1:Del:T:3	3.93E-03	2.88E-03	1.18E-03	1.01E-03
1:Del:T:4	3.00E-03	3.82E-03	1.32E-03	3.02E-04
1:Del:T:5	9.75E-08	5.20E-08	3.53E-03	7.21E-04
1:Ins:C:0	9.30E-09	4.89E-04	3.20E-07	3.40E-04
1:Ins:C:1	4.70E-06	3.36E-04	2.55E-05	1.54E-04
1:Ins:C:2	1.10E-04	3.04E-04	8.14E-09	9.27E-05
1:Ins:C:3	5.34E-05	6.15E-05	8.23E-05	1.13E-08
1:Ins:C:4	1.25E-04	1.29E-04	2.57E-04	1.37E-04
1:Ins:C:5	1.46E-03	3.32E-04	4.20E-04	3.93E-04
1:Ins:T:0	4.42E-04	6.44E-04	4.29E-04	3.70E-04
1:Ins:T:1	3.06E-04	6.96E-04	2.20E-04	4.82E-04
1:Ins:T:2	1.11E-04	7.93E-05	1.47E-04	0.00E+00
1:Ins:T:3	2.71E-04	1.14E-04	2.48E-04	2.42E-04
1:Ins:T:4	1.09E-03	3.31E-04	4.01E-04	1.57E-04
1:Ins:T:5	6.52E-02	1.76E-03	5.05E-03	5.44E-03
2:Del:R:0	3.88E-04	6.47E-04	3.38E-04	6.13E-04
2:Del:R:1	2.86E-04	1.43E-03	3.26E-04	7.33E-04
2:Del:R:2	6.38E-05	1.36E-04	1.54E-04	3.10E-05
2:Del:R:3	2.44E-07	8.64E-09	6.89E-05	1.51E-08
2:Del:R:4	1.53E-02	2.80E-02	2.30E-04	1.13E-02
2:Del:R:5	4.41E-05	2.77E-04	8.75E-09	1.42E-04
3:Del:R:0	1.54E-04	1.52E-03	1.96E-04	8.96E-04
3:Del:R:1	3.64E-04	2.67E-04	3.58E-04	1.35E-04
3:Del:R:2	1.95E-04	9.05E-04	2.96E-04	3.33E-03
3:Del:R:3	2.04E-04	1.83E-04	1.86E-04	1.28E-04
3:Del:R:4	1.37E-08	4.02E-09	4.27E-09	3.74E-09
3:Del:R:5	2.81E-04	3.01E-04	1.18E-08	1.57E-04
4:Del:R:0	3.87E-04	1.14E-03	1.78E-04	4.64E-04
4:Del:R:1	2.31E-04	2.92E-04	2.68E-04	2.49E-04
4:Del:R:2	1.57E-04	3.76E-05	1.05E-04	2.67E-10
4:Del:R:3	1.03E-02	1.73E-02	9.51E-08	6.25E-03
4:Del:R:4	1.37E-08	4.02E-09	4.27E-09	3.74E-09
4:Del:R:5	2.98E-08	3.40E-08	4.06E-05	3.22E-08
5:Del:R:0	1.65E-03	3.09E-02	6.39E-05	1.91E-02
5:Del:R:1	8.58E-03	1.39E-02	5.81E-04	5.04E-03
5:Del:R:2	4.27E-07	1.80E-03	9.62E-04	1.27E-02
5:Del:R:3	1.37E-08	4.02E-09	4.27E-09	3.74E-09
5:Del:R:4	1.05E-08	5.92E-05	1.21E-08	2.07E-05
5:Del:R:5	1.37E-08	4.02E-09	4.27E-09	3.74E-09
2:Ins:R:0	7.68E-05	3.57E-04	1.66E-04	9.03E-05
2:Ins:R:1	1.75E-04	1.99E-04	1.10E-04	1.51E-04
2:Ins:R:2	3.15E-05	1.19E-04	1.46E-04	6.97E-05
2:Ins:R:3	6.15E-05	1.09E-04	9.19E-05	5.93E-05
2:Ins:R:4	2.35E-04	1.62E-04	1.71E-04	2.21E-04
2:Ins:R:5	1.38E-03	4.09E-04	3.68E-04	1.22E-04
3:Ins:R:0	5.17E-05	1.36E-04	1.14E-08	1.70E-08
3:Ins:R:1	8.66E-05	3.64E-04	1.16E-04	1.28E-04
3:Ins:R:2	2.26E-05	9.58E-05	6.81E-05	1.98E-05
3:Ins:R:3	1.37E-08	4.02E-09	4.27E-09	3.74E-09
3:Ins:R:4	5.29E-05	3.32E-05	1.15E-08	6.35E-05
3:Ins:R:5	1.51E-04	1.75E-05	1.26E-04	4.16E-05
4:Ins:R:0	6.65E-05	4.88E-05	1.50E-04	1.55E-04
4:Ins:R:1	1.23E-04	2.82E-04	8.88E-05	2.07E-04
4:Ins:R:2	2.15E-05	4.12E-05	3.61E-08	2.90E-05
4:Ins:R:3	3.65E-08	3.60E-08	4.45E-05	3.01E-08
4:Ins:R:4	2.82E-05	1.08E-05	1.10E-04	1.46E-08
4:Ins:R:5	1.69E-04	1.81E-04	1.94E-04	8.24E-05
5:Ins:R:0	2.14E-05	8.28E-05	4.64E-08	9.71E-06
5:Ins:R:1	2.78E-04	1.29E-03	2.24E-04	8.28E-04
5:Ins:R:2	1.37E-08	4.02E-09	4.27E-09	3.74E-09
5:Ins:R:3	3.34E-05	8.93E-09	5.14E-05	2.03E-08
5:Ins:R:4	7.18E-05	4.47E-08	3.59E-05	3.39E-08
5:Ins:R:5	5.64E-05	4.06E-08	5.59E-08	3.62E-08
2:Del:M:1	1.55E-04	2.98E-03	8.44E-04	2.31E-02
3:Del:M:1	1.65E-04	9.76E-04	2.41E-04	7.40E-04
3:Del:M:2	2.39E-04	4.81E-04	3.28E-04	2.01E-04
4:Del:M:1	1.39E-04	8.77E-04	1.67E-04	5.08E-04
4:Del:M:2	1.65E-04	2.82E-04	1.70E-04	1.60E-04
4:Del:M:3	2.16E-04	1.61E-04	9.94E-05	1.41E-04
5:Del:M:1	3.13E-03	3.89E-02	7.72E-05	2.33E-02
5:Del:M:2	2.79E-04	1.64E-02	2.09E-04	1.01E-02
5:Del:M:3	1.16E-04	6.22E-03	2.75E-04	3.79E-03
5:Del:M:4	8.15E-05	1.89E-03	3.64E-05	1.19E-03
5:Del:M:5	3.32E-09	2.21E-03	3.49E-04	1.22E-03
