Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q
V54	0	9	0	48	5	0	11	8	0	20	0	0	0	2	6	0	0
V55	0	77	53	2	44	0	0	2	29	13	0	0	3	22	0	0	0
V56	0	178	0	0	73	0	120	7	38	0	0	11	0	0	0	0	0
V57	67	15	117	63	0	0	0	94	0	54	54	0	15	0	0	0	0
V58	0	7	2	0	2	85	17	0	13	2	0	3	1	0	18	12	0
V59	0	150	0	124	0	42	46	4	2	4	29	59	0	10	0	25	4
V60	47	0	58	4	25	0	0	16	15	0	0	7	26	0	0	0	5
V61	12	28	236	40	0	0	25	132	1	52	0	0	0	0	0	0	31
V62	64	10	0	55	0	23	24	8	0	10	15	0	13	2	0	0	0
V63	16	0	180	21	2	79	6	88	0	30	0	0	5	50	0	0	0
V64	8	42	118	19	12	0	0	74	0	59	0	0	0	6	0	0	0
V65	0	8	0	0	46	266	1	0	2	5	0	0	4	15	34	12	0
V66	9	108	109	0	10	42	17	63	0	49	0	0	0	71	9	3	0
V67	47	21	0	2	209	89	75	3	164	0	166	131	29	75	61	0	0
V68	65	7	0	0	16	3	23	13	27	1	101	0	15	2	4	3	0
V69	0	0	7	0	90	15	0	0	96	0	56	102	23	50	1	7	6
V70	56	18	63	3	0	0	29	28	0	34	0	0	12	0	0	0	0
V71	158	23	0	44	0	0	55	22	0	64	2	0	63	1	0	0	0
V72	4	382	65	11	99	10	186	2	99	0	0	54	9	10	13	0	0
V73	10	94	0	6	0	5	31	2	0	0	0	0	0	8	0	0	0
V74	0	0	6	0	42	164	0	0	57	0	0	49	16	27	11	5	14
V75	3	26	14	0	0	0	7	6	0	53	51	0	0	16	0	0	4
V76	36	12	0	155	6	98	17	16	0	0	16	0	0	29	11	0	22
V77	74	68	22	0	35	0	18	0	10	0	1	0	25	1	0	0	0
V78	16	35	1	5	96	0	24	0	81	0	0	183	35	14	21	0	0
V79	73	70	0	35	4	0	76	5	0	0	134	0	14	0	0	0	0
V80	6	0	221	124	10	0	0	94	22	16	0	0	4	0	0	0	0
V81	13	10	64	0	6	0	3	44	0	11	0	0	0	0	0	0	3
V82	64	0	0	159	0	0	2	7	2	0	0	0	8	0	0	0	0
V83	71	8	144	5	7	0	1	52	0	82	0	0	28	21	0	0	0
V84	34	24	2	38	18	0	33	7	20	0	0	10	22	0	5	0	0
V85	3	0	0	30	0	43	3	0	0	2	72	14	2	28	2	6	10
V86	25	38	2	14	12	42	13	3	1	0	0	0	0	2	8	0	0
V87	121	0	6	0	4	11	0	17	0	59	21	0	48	23	0	0	0
V88	0	0	30	0	68	4	1	0	44	39	0	157	31	27	0	0	11
V89	244	127	26	41	0	0	0	45	0	0	17	0	73	0	0	0	0
V90	248	0	52	0	0	0	0	75	0	8	0	0	55	1	0	0	0
V91	5	3	0	11	17	187	2	5	0	19	0	0	3	14	2	2	0
V92	55	12	77	112	34	0	0	57	38	12	0	134	9	25	0	0	0
V93	27	0	0	6	34	0	0	0	45	0	0	54	18	2	6	0	0
V94	72	109	193	10	9	82	51	95	0	41	0	0	19	44	8	0	0
V95	100	153	17	21	1	0	27	6	0	0	0	0	56	1	0	0	0
V96	15	23	0	0	10	0	0	0	4	0	3	0	0	0	1	0	0
V97	0	104	15	112	14	0	88	12	12	0	10	0	0	0	3	0	0
V98	79	39	0	0	0	0	56	8	0	0	0	0	6	0	0	0	0
V99	0	0	0	3	4	23	3	0	0	1	0	0	0	15	7	3	0
V100	2	6	11	24	49	0	11	4	21	0	15	0	10	7	12	0	0
