Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
V1	38	1	8	25	0	5	6	13
V2	0	2	5	10	5	80	11	0
V3	29	196	10	7	80	2	24	0
V4	10	4	35	3	0	1	3	6
V5	0	21	5	20	70	11	126	0
V6	0	28	8	0	70	0	78	0
V7	6	0	35	0	9	52	10	27
V8	26	0	23	45	171	53	49	6
V9	0	31	18	23	19	72	27	0
V10	17	30	30	14	0	1	10	0
V11	0	8	20	2	25	6	44	0
V12	22	7	16	105	1	23	0	0
V13	0	35	99	1	58	27	11	5
V14	37	14	49	8	0	1	4	7
V15	34	19	6	0	23	14	18	0
V16	0	37	23	1	11	12	5	0
V17	180	36	0	29	47	0	32	75
V18	6	0	1	9	0	38	1	0
V19	229	11	1	24	0	10	32	21
V20	0	16	28	3	10	16	10	64
V21	10	150	71	88	0	0	9	54
V22	191	47	234	0	69	32	63	0
V23	2	183	0	4	29	3	16	15
V24	0	123	288	35	1	16	2	5
V25	215	0	7	10	153	0	216	13
V26	53	5	67	192	45	7	0	11
V27	39	56	115	0	155	0	23	19
V28	25	403	1	0	94	19	47	0
V29	144	9	29	16	18	5	0	10
V30	7	63	204	2	89	289	0	0
V31	0	191	185	0	98	0	129	94
V32	38	17	65	3	3	2	5	7
V33	3	0	27	83	0	21	10	19
V34	112	111	0	82	23	50	13	15
V35	2	7	36	17	62	11	8	24
V36	43	14	1	7	13	1	6	0
V37	14	35	0	2	1	4	0	0
V38	12	1	13	427	14	0	20	0
V39	429	100	2	55	4	6	160	0
V40	3	6	39	116	4	157	2	0
V41	77	24	1	0	3	5	2	0
V42	0	105	92	0	115	50	79	45
V43	105	2	0	2	4	1	11	0
V44	84	0	13	12	39	6	9	8
V45	1	90	0	187	0	131	22	16
V46	49	6	5	132	10	8	1	12
V47	55	50	5	57	2	16	0	0
V48	67	181	16	1	59	32	29	10
V49	15	24	46	20	49	8	0	25
V50	9	18	25	0	65	0	27	74
V51	0	25	8	81	22	21	0	2
V52	87	31	2	62	66	0	0	5
V53	13	46	5	32	37	0	24	19
V54	0	89	101	9	0	6	0	74
V55	6	0	6	3	5	0	9	6
V56	0	59	4	225	17	47	65	0
V57	56	42	0	4	3	2	0	17
V58	22	66	27	79	3	68	20	14
V59	11	61	15	39	51	5	0	0
V60	60	1	63	14	27	118	61	41
V61	41	37	31	47	13	89	23	37
V62	0	281	42	34	13	57	13	21
V63	7	15	12	11	0	0	4	8
V64	66	61	4	3	5	88	0	0
V65	1	99	43	1	5	39	0	0
V66	53	6	94	3	37	100	24	38
V67	0	42	0	161	66	55	18	0
V68	0	37	9	21	93	0	98	0
V69	126	31	35	5	20	25	31	60
V70	1	10	0	1	3	0	15	0
V71	211	21	177	13	28	35	35	0
V72	13	67	5	21	2	89	0	0
V73	0	128	21	43	34	79	27	4
V74	252	123	9	9	46	23	19	0
V75	80	164	121	3	98	6	43	14
V76	0	0	4	1	0	27	1	0
V77	12	4	44	13	52	0	31	49
V78	71	22	0	41	3	0	11	7
V79	3	99	8	1	0	13	0	11
V80	0	15	265	8	40	0	6	18
V81	13	29	38	112	0	0	7	8
V82	220	26	98	4	4	1	0	0
V83	82	6	421	0	0	105	47	0
V84	4	51	13	3	6	60	10	24
V85	32	40	8	25	0	15	10	20
V86	0	1	25	5	1	2	10	14
V87	3	0	14	30	0	3	6	21
V88	22	0	11	19	0	20	21	0
V89	14	30	39	1	23	14	24	0
V90	267	0	6	13	20	7	14	0
V91	125	60	10	210	0	14	0	0
V92	14	146	20	12	9	0	2	0
V93	0	29	18	12	27	12	5	0
V94	42	79	52	107	25	3	0	0
V95	8	62	5	3	6	16	0	0
V96	15	8	27	174	0	32	0	15
V97	252	0	31	0	10	32	6	6
V98	14	39	4	44	2	7	0	0
V99	14	293	109	0	0	0	14	67
V100	439	25	11	0	16	56	0	4
