MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N
3:Del:M:1	1.87E-05	0.00E+00	5.11E-08	7.58E-05	6.08E-04	1.85E-03	3.28E-03	0.00E+00	5.52E-04	1.06E-03	2.36E-03	1.08E-03	8.23E-04	9.02E-04
3:Del:M:2	2.08E-04	3.04E-04	3.25E-04	0.00E+00	3.33E-04	7.65E-04	6.18E-04	1.16E-03	1.25E-03	5.72E-03	1.19E-03	8.83E-03	9.94E-03	2.40E-03
4:Del:M:1	2.87E-09	6.21E-05	2.56E-05	0.00E+00	1.64E-08	8.36E-04	2.22E-03	5.47E-08	8.30E-08	1.30E-03	9.87E-04	6.87E-03	1.21E-05	4.81E-04
4:Del:M:2	1.71E-06	2.90E-04	3.21E-04	0.00E+00	4.84E-04	7.96E-06	1.05E-03	2.66E-08	7.03E-04	1.05E-03	3.53E-03	1.53E-03	1.20E-03	1.86E-08
4:Del:M:3	2.49E-04	9.09E-04	2.42E-04	3.03E-03	4.78E-08	3.97E-04	7.36E-04	4.09E-03	8.35E-04	1.52E-02	1.28E-03	1.76E-03	1.98E-03	2.55E-03
5:Del:M:1	2.86E-08	1.45E-04	7.82E-08	2.27E-05	2.17E-08	4.16E-02	2.50E-02	0.00E+00	6.31E-03	2.43E-02	9.71E-03	1.98E-02	5.29E-03	2.98E-03
5:Del:M:2	8.33E-07	0.00E+00	1.10E-03	1.24E-07	1.15E-06	1.86E-02	3.78E-02	9.41E-04	3.66E-07	6.16E-02	3.46E-07	1.90E-03	6.32E-03	3.34E-03
5:Del:M:3	0.00E+00	0.00E+00	0.00E+00	4.92E-04	6.64E-04	3.85E-03	3.50E-03	2.03E-03	2.80E-46	1.97E-02	6.96E-03	1.68E-03	5.72E-03	5.56E-03
5:Del:M:4	2.38E-09	4.36E-05	9.19E-05	5.87E-07	1.05E-07	3.24E-03	3.40E-03	3.17E-05	4.62E-05	6.61E-03	4.60E-03	2.18E-03	1.61E-03	2.07E-03
5:Del:M:5	0.00E+00	6.49E-04	1.37E-04	0.00E+00	3.20E-04	2.06E-03	1.85E-03	1.33E-03	1.81E-03	5.64E-03	7.38E-03	1.36E-03	1.94E-03	3.47E-04
