MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O	ID83P	ID83Q	ID83R
1:Del:C:0	2.58E-08	1.28E-07	6.99E-09	9.55E-04	4.53E-02	1.35E-02	4.70E-03	3.62E-02	6.77E-07	5.67E-03	5.23E-04	3.02E-02	6.08E-02	8.80E-03	1.59E-07	3.08E-07	1.23E-02	7.82E-02
1:Del:C:1	0.00E+00	1.43E-04	1.40E-46	1.75E-02	1.98E-02	2.74E-03	3.46E-07	4.18E-03	1.14E-02	6.79E-03	4.97E-03	3.00E-02	5.91E-02	5.51E-03	9.90E-03	1.40E-46	1.81E-02	1.27E-02
1:Del:C:2	1.14E-08	2.90E-04	6.47E-08	1.18E-03	1.50E-07	9.98E-04	4.09E-04	2.58E-04	4.84E-03	9.97E-04	1.63E-03	1.13E-03	1.52E-03	4.96E-03	2.37E-07	1.46E-03	6.39E-03	2.11E-03
1:Del:C:3	3.58E-04	4.36E-04	0.00E+00	2.61E-03	6.86E-03	9.34E-03	1.17E-03	1.06E-02	2.22E-03	1.04E-03	0.00E+00	5.47E-03	6.99E-03	4.38E-03	3.31E-03	9.68E-03	6.49E-03	2.17E-02
1:Del:C:4	3.49E-04	1.15E-03	6.87E-05	1.77E-02	1.96E-03	9.00E-04	0.00E+00	1.10E-03	0.00E+00	0.00E+00	2.45E-03	6.22E-03	5.58E-03	4.54E-03	1.69E-03	9.66E-04	8.89E-04	3.64E-02
1:Del:C:5	5.36E-04	1.30E-03	0.00E+00	1.71E-04	0.00E+00	9.21E-03	0.00E+00	1.61E-04	2.00E-03	3.14E-03	2.56E-03	3.88E-05	2.68E-03	3.01E-03	4.11E-03	2.59E-02	7.34E-04	9.98E-03
1:Del:T:0	4.51E-04	8.60E-04	7.16E-04	7.63E-03	1.92E-02	4.38E-03	5.83E-04	5.08E-02	9.21E-03	9.68E-03	4.12E-03	3.41E-02	1.40E-02	1.44E-02	0.00E+00	1.43E-02	1.29E-02	4.20E-03
1:Del:T:1	0.00E+00	0.00E+00	3.81E-08	1.43E-02	5.99E-03	9.78E-08	1.16E-03	5.91E-03	1.28E-03	0.00E+00	2.36E-03	3.48E-02	2.62E-02	8.15E-03	0.00E+00	1.69E-03	1.79E-03	2.52E-03
1:Del:T:2	2.13E-04	1.33E-03	2.96E-04	4.73E-04	1.14E-02	1.68E-03	7.60E-04	3.24E-02	2.14E-46	1.68E-07	4.78E-03	2.43E-02	2.36E-02	9.36E-03	5.99E-03	4.42E-03	1.85E-02	2.35E-02
1:Del:T:3	1.40E-46	4.09E-03	3.51E-03	2.44E-03	1.10E-02	1.28E-02	1.80E-03	3.37E-02	1.26E-45	1.39E-03	6.20E-03	1.83E-02	1.76E-02	7.32E-02	1.92E-03	5.99E-03	6.51E-04	6.37E-03
1:Del:T:4	2.69E-04	4.20E-03	1.61E-04	2.84E-03	1.18E-02	2.88E-02	3.08E-02	1.33E-02	1.81E-03	1.40E-46	0.00E+00	5.58E-02	1.46E-02	2.39E-02	1.62E-02	3.24E-02	8.32E-03	1.69E-02
1:Del:T:5	3.24E-07	8.28E-03	8.59E-08	1.85E-02	7.95E-03	4.62E-02	2.20E-02	1.11E-33	2.05E-07	2.33E-07	8.66E-08	3.69E-03	8.67E-02	6.31E-02	1.25E-02	6.30E-02	3.56E-02	7.09E-03
1:Ins:C:0	1.81E-05	1.74E-08	3.86E-09	1.46E-04	0.00E+00	6.50E-05	1.56E-04	0.00E+00	1.37E-04	8.59E-04	1.28E-03	0.00E+00	1.29E-03	5.55E-07	1.75E-04	2.04E-04	3.94E-08	1.79E-04
1:Ins:C:1	4.06E-09	7.25E-05	3.78E-07	2.86E-08	0.00E+00	3.91E-04	2.24E-08	0.00E+00	3.85E-04	1.43E-03	1.02E-03	7.71E-04	4.49E-04	4.57E-08	2.16E-07	1.90E-03	2.28E-03	3.66E-04
1:Ins:C:2	1.07E-04	1.15E-08	2.51E-04	3.15E-08	5.54E-09	4.80E-05	0.00E+00	1.62E-08	6.36E-04	5.58E-04	1.20E-04	1.51E-08	4.15E-08	1.95E-03	6.17E-08	3.97E-08	3.15E-03	3.67E-08
1:Ins:C:3	2.20E-04	1.69E-05	1.86E-07	1.29E-03	1.78E-07	7.36E-08	3.41E-08	0.00E+00	3.65E-08	3.23E-07	0.00E+00	3.92E-08	7.53E-04	4.26E-03	1.35E-03	3.93E-07	2.28E-03	1.51E-03
1:Ins:C:4	2.80E-04	9.12E-05	3.43E-09	2.27E-04	3.08E-04	5.60E-04	2.23E-03	1.88E-07	0.00E+00	9.54E-04	5.99E-08	0.00E+00	2.74E-03	8.34E-03	3.52E-03	6.31E-03	1.32E-03	2.67E-03
1:Ins:C:5	3.57E-03	1.23E-03	0.00E+00	3.11E-03	5.24E-36	2.23E-02	3.49E-03	1.10E-03	8.02E-03	0.00E+00	0.00E+00	1.35E-06	2.49E-03	7.55E-03	2.99E-02	2.01E-02	5.52E-03	3.05E-02
1:Ins:T:0	1.27E-04	4.14E-07	5.06E-08	7.91E-08	7.28E-03	7.68E-03	1.91E-06	1.90E-02	0.00E+00	3.87E-03	2.48E-03	1.21E-06	2.41E-02	3.88E-03	2.66E-04	0.00E+00	7.40E-04	1.19E-02
1:Ins:T:1	1.71E-08	2.90E-07	1.38E-04	0.00E+00	1.37E-03	7.66E-04	0.00E+00	4.40E-03	2.66E-03	1.06E-03	3.67E-04	3.33E-03	5.56E-03	8.12E-03	3.55E-06	0.00E+00	2.93E-03	3.53E-03
1:Ins:T:2	2.34E-05	8.65E-05	1.41E-04	6.75E-04	0.00E+00	8.34E-04	2.28E-03	1.81E-03	7.84E-04	4.12E-04	0.00E+00	2.28E-03	1.56E-03	1.35E-02	0.00E+00	0.00E+00	2.75E-03	4.61E-04
1:Ins:T:3	1.13E-04	0.00E+00	2.17E-04	1.13E-03	3.41E-04	2.29E-03	1.66E-03	1.78E-03	2.39E-03	2.44E-04	5.17E-08	2.65E-03	2.75E-03	4.01E-03	5.13E-03	8.82E-03	5.33E-03	2.00E-03
1:Ins:T:4	1.29E-03	3.30E-08	1.65E-05	4.19E-08	3.17E-07	9.25E-04	4.76E-03	3.93E-08	8.23E-03	9.51E-04	4.86E-04	5.95E-04	2.59E-03	3.02E-02	5.55E-02	1.63E-02	1.75E-03	3.75E-03
1:Ins:T:5	6.82E-03	5.62E-46	1.36E-07	1.43E-06	4.77E-07	1.58E-07	5.71E-03	2.02E-05	5.14E-07	1.16E-06	5.94E-08	8.34E-03	2.12E-06	2.75E-02	9.52E-02	3.34E-06	4.40E-03	1.20E-01
2:Del:R:0	1.28E-03	0.00E+00	3.29E-07	7.75E-03	1.21E-03	1.52E-05	0.00E+00	3.48E-03	3.04E-03	1.65E-03	2.56E-03	2.06E-03	1.41E-02	1.23E-03	2.88E-03	1.11E-03	5.49E-06	3.54E-03
2:Del:R:1	1.08E-03	5.61E-04	1.68E-04	1.87E-02	0.00E+00	1.32E-03	0.00E+00	0.00E+00	2.20E-03	5.02E-03	3.19E-03	5.46E-03	3.82E-03	1.83E-03	7.60E-04	1.46E-02	1.18E-03	1.61E-02
2:Del:R:2	4.49E-08	5.15E-08	4.30E-05	1.06E-03	0.00E+00	2.09E-03	8.12E-08	1.20E-04	1.25E-03	8.33E-04	5.48E-07	3.33E-03	1.80E-05	5.99E-04	7.49E-04	3.82E-03	1.47E-04	6.90E-04
2:Del:R:3	5.34E-05	1.52E-04	7.70E-05	0.00E+00	4.43E-04	2.20E-04	8.72E-09	0.00E+00	2.34E-08	0.00E+00	0.00E+00	1.46E-07	1.42E-03	6.68E-08	1.61E-03	7.57E-04	3.00E-04	1.37E-04
2:Del:R:4	2.76E-06	3.32E-08	7.85E-08	5.67E-04	7.32E-08	1.34E-04	2.46E-08	4.82E-08	4.38E-04	5.47E-08	2.92E-08	1.81E-07	1.28E-07	1.33E-03	3.84E-07	2.71E-04	4.69E-07	3.56E-04
2:Del:R:5	1.43E-07	1.03E-08	1.04E-07	1.04E-02	4.53E-07	1.14E-06	6.32E-02	2.69E-06	2.98E-07	2.83E-06	7.04E-07	3.15E-07	0.00E+00	7.11E-03	1.11E-03	0.00E+00	3.47E-02	3.73E-02
3:Del:R:0	7.15E-04	4.09E-08	1.32E-07	6.52E-02	2.58E-07	1.07E-07	9.26E-02	8.77E-08	2.79E-07	2.08E-07	2.17E-07	5.56E-03	4.35E-04	2.37E-06	1.62E-03	8.36E-03	5.52E-02	7.08E-07
3:Del:R:1	0.00E+00	5.02E-04	1.98E-04	0.00E+00	1.73E-03	2.28E-03	4.06E-04	2.94E-03	6.60E-04	1.10E-03	3.69E-04	1.11E-03	1.52E-03	1.15E-02	1.11E-02	9.24E-03	2.78E-03	2.59E-03
3:Del:R:2	1.78E-04	3.32E-04	0.00E+00	8.65E-04	1.26E-04	9.10E-04	5.48E-05	1.83E-03	0.00E+00	1.65E-04	6.87E-04	0.00E+00	3.58E-03	0.00E+00	2.71E-03	1.87E-03	2.11E-03	3.11E-03
3:Del:R:3	1.13E-07	9.29E-08	1.45E-07	2.20E-08	9.92E-08	8.78E-04	1.61E-08	1.56E-06	1.25E-03	4.36E-08	2.07E-08	1.32E-07	1.32E-07	6.86E-04	1.24E-03	2.95E-03	9.47E-07	5.35E-07
