MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G
1:Del:C:0	1.38E-03	0.00E+00	1.72E-03	2.10E-03	1.12E-02	2.00E-03	8.08E-03
1:Del:C:1	5.35E-05	3.67E-04	1.30E-04	1.42E-03	3.74E-03	1.78E-03	4.64E-03
1:Del:C:2	1.60E-04	1.15E-04	1.96E-04	5.66E-04	3.18E-04	4.42E-04	4.87E-04
1:Del:C:3	1.05E-04	4.34E-04	3.09E-04	6.78E-04	9.19E-04	1.27E-03	2.53E-03
1:Del:C:4	3.73E-04	3.73E-04	2.34E-04	0.00E+00	1.36E-03	5.96E-04	5.72E-03
1:Del:C:5	1.01E-03	7.17E-04	4.01E-04	6.15E-06	6.42E-04	1.40E-46	3.33E-03
1:Del:T:0	1.40E-03	6.89E-04	4.58E-04	2.97E-03	6.18E-03	9.16E-04	3.36E-02
1:Del:T:1	6.96E-07	0.00E+00	3.76E-05	8.95E-04	2.06E-03	1.69E-07	7.02E-03
1:Del:T:2	8.83E-04	2.54E-04	8.34E-04	1.38E-03	4.18E-03	1.22E-03	1.51E-02
1:Del:T:3	1.70E-03	9.70E-04	1.18E-03	1.80E-03	3.98E-03	1.63E-04	2.55E-02
1:Del:T:4	6.31E-03	5.88E-05	4.09E-03	0.00E+00	8.07E-03	0.00E+00	5.34E-02
1:Del:T:5	1.36E-02	7.38E-08	5.79E-04	7.99E-04	2.02E-03	3.28E-02	8.44E-02
1:Ins:C:0	5.33E-05	1.81E-08	2.82E-09	2.94E-04	1.46E-08	5.04E-05	5.20E-04
1:Ins:C:1	3.35E-09	8.35E-05	7.09E-05	3.78E-04	2.76E-04	1.52E-05	4.15E-04
1:Ins:C:2	4.73E-09	4.44E-05	1.34E-04	1.53E-04	7.02E-05	2.14E-04	4.22E-08
1:Ins:C:3	7.08E-05	6.05E-05	9.41E-06	4.01E-09	3.73E-05	1.67E-04	4.88E-04
1:Ins:C:4	4.39E-04	4.60E-04	7.53E-05	2.50E-04	1.40E-46	0.00E+00	1.99E-03
1:Ins:C:5	6.64E-04	1.86E-03	4.14E-04	3.17E-05	3.62E-08	8.05E-04	1.92E-03
1:Ins:T:0	2.59E-04	2.00E-04	3.40E-04	3.57E-04	8.41E-04	4.92E-04	3.10E-03
1:Ins:T:1	9.08E-05	0.00E+00	1.74E-04	6.35E-04	7.83E-04	1.78E-04	3.49E-03
1:Ins:T:2	1.75E-04	1.60E-04	1.73E-04	4.17E-05	4.83E-04	1.41E-04	1.29E-03
1:Ins:T:3	3.80E-04	4.86E-04	1.61E-04	2.92E-04	9.64E-05	8.56E-05	3.75E-04
1:Ins:T:4	7.83E-04	1.21E-03	2.16E-03	3.78E-04	3.61E-04	8.32E-04	7.79E-03
1:Ins:T:5	3.45E-03	5.56E-03	2.23E-07	2.60E-03	3.71E-04	1.92E-03	8.50E-02
2:Del:R:0	0.00E+00	1.52E-08	2.77E-04	1.19E-03	1.28E-03	1.03E-04	1.51E-03
2:Del:R:1	3.91E-04	2.28E-04	4.44E-04	1.02E-03	9.26E-04	3.05E-04	2.81E-03
2:Del:R:2	3.19E-04	2.94E-04	3.20E-05	2.75E-04	6.78E-05	2.56E-04	1.39E-03
2:Del:R:3	1.09E-04	2.57E-04	4.42E-06	1.98E-05	1.87E-05	1.79E-08	1.08E-03
2:Del:R:4	9.55E-05	7.31E-09	1.28E-04	2.73E-04	0.00E+00	2.23E-08	3.13E-04
2:Del:R:5	2.25E-10	7.10E-06	3.27E-08	3.95E-04	2.34E-08	9.95E-08	3.70E-04
3:Del:R:0	2.78E-04	1.81E-04	2.80E-46	8.66E-04	3.98E-04	1.95E-04	1.52E-03
3:Del:R:1	5.16E-04	5.04E-04	3.76E-04	6.27E-04	4.28E-04	1.05E-03	1.45E-03
3:Del:R:2	2.67E-04	3.07E-04	1.73E-04	3.77E-04	3.56E-04	0.00E+00	9.53E-04
3:Del:R:3	3.50E-05	1.58E-04	3.66E-09	6.19E-09	1.78E-04	1.78E-04	4.97E-05
3:Del:R:4	1.17E-08	5.53E-09	6.23E-09	8.07E-09	1.17E-08	3.83E-08	9.78E-08
3:Del:R:5	1.17E-08	5.53E-09	6.23E-09	8.07E-09	1.17E-08	3.83E-08	9.78E-08
4:Del:R:0	1.41E-04	1.29E-08	2.92E-04	9.40E-04	0.00E+00	1.31E-04	4.69E-04
4:Del:R:1	3.49E-04	2.48E-04	4.75E-05	3.70E-04	7.43E-04	0.00E+00	3.00E-03
4:Del:R:2	1.30E-04	1.36E-04	9.36E-09	5.86E-05	2.87E-04	1.79E-04	7.67E-04
4:Del:R:3	1.17E-08	5.53E-09	6.23E-09	8.07E-09	1.17E-08	3.83E-08	9.78E-08
4:Del:R:4	1.28E-05	6.66E-08	2.06E-05	7.47E-05	7.93E-05	1.11E-07	5.31E-05
4:Del:R:5	1.67E-04	5.83E-08	2.05E-07	3.29E-05	4.90E-04	5.10E-03	1.08E-08
5:Del:R:0	0.00E+00	1.04E-08	5.96E-07	1.10E-02	5.19E-04	9.62E-08	3.22E-02
5:Del:R:1	2.18E-04	3.21E-05	1.18E-05	1.54E-07	2.13E-08	2.85E-09	5.10E-04
5:Del:R:2	1.56E-08	2.73E-04	3.00E-03	0.00E+00	2.22E-04	1.97E-07	1.61E-02
5:Del:R:3	4.02E-05	5.29E-08	1.04E-07	5.79E-05	8.91E-08	3.23E-08	2.55E-04
5:Del:R:4	1.17E-08	5.53E-09	6.23E-09	8.07E-09	1.17E-08	3.83E-08	9.78E-08
5:Del:R:5	6.69E-08	1.61E-07	3.53E-05	2.29E-08	2.68E-07	3.21E-03	5.61E-08
2:Ins:R:0	3.55E-04	0.00E+00	8.75E-05	1.49E-04	4.51E-04	6.03E-04	9.31E-04
2:Ins:R:1	0.00E+00	2.45E-08	2.54E-08	2.06E-04	3.47E-04	3.56E-05	5.95E-04
2:Ins:R:2	1.68E-04	1.04E-08	2.91E-05	2.45E-04	3.10E-08	7.00E-05	3.14E-04
2:Ins:R:3	4.49E-04	1.50E-41	2.20E-02	9.38E-04	0.00E+00	6.30E-04	8.59E-03
2:Ins:R:4	1.27E-04	2.56E-04	3.59E-04	9.88E-05	4.35E-04	0.00E+00	1.04E-03
2:Ins:R:5	1.03E-03	9.05E-04	4.04E-05	3.90E-05	3.45E-04	4.71E-04	2.69E-03
3:Ins:R:0	3.86E-05	9.88E-06	3.72E-07	2.04E-04	2.44E-04	3.55E-04	5.78E-08
3:Ins:R:1	1.99E-04	8.05E-05	1.41E-08	0.00E+00	3.15E-04	2.20E-05	1.60E-03
3:Ins:R:2	7.03E-09	4.32E-08	4.23E-08	1.04E-04	1.06E-04	7.16E-08	4.52E-05
3:Ins:R:3	1.17E-08	5.53E-09	6.23E-09	8.07E-09	1.17E-08	3.83E-08	9.78E-08
3:Ins:R:4	8.23E-05	4.73E-05	4.41E-08	1.20E-07	8.15E-05	6.81E-08	3.38E-04
3:Ins:R:5	1.20E-04	5.12E-04	5.97E-05	1.84E-05	2.47E-04	2.05E-04	1.79E-03
