Samples	ID83A	ID83B	ID83C	ID83D	ID83E
V33	3.80E+00	3.01E+00	2.22E+00	4.08E+00	5.64E+00
V34	2.65E+00	3.94E+00	4.28E+00	2.58E+00	4.39E+00
V35	2.47E+00	4.79E+00	8.38E+00	8.43E+00	2.21E+00
V36	3.99E+01	4.82E-01	8.13E+00	5.60E+00	4.06E+01
V37	1.92E+00	1.05E+00	1.01E+00	8.92E-01	2.15E+00
V38	7.14E+00	2.05E+00	2.88E+00	1.93E+00	6.57E+00
V39	1.08E+01	2.41E+00	2.34E+00	1.19E+00	1.14E+01
V40	2.96E+01	1.66E+00	1.09E+00	2.50E+00	3.05E+01
V41	2.22E+00	4.52E-01	3.96E+00	4.68E+00	1.67E+00
V42	2.05E+00	0.00E+00	7.12E-01	6.84E-01	1.87E+00
V43	5.20E+00	1.05E+00	0.00E+00	2.55E+00	3.91E+00
V44	1.07E+01	7.37E+00	2.43E+00	8.60E+00	1.01E+01
V45	1.33E+00	2.96E+00	3.01E+01	3.09E+01	3.04E+00
V46	2.78E+00	3.52E+00	1.16E+00	1.85E+00	2.78E+00
V47	5.01E+00	1.25E+00	1.22E+00	1.38E+00	5.03E+00
V48	1.12E+01	4.19E+00	2.77E-01	6.11E+00	1.15E+01
V49	2.27E+00	1.41E+00	9.49E+00	9.08E+00	2.01E+00
V50	1.76E+00	2.75E+00	1.90E+00	1.77E+00	2.88E+00
V51	6.61E+00	1.26E+00	1.53E+00	7.75E-01	6.52E+00
V52	2.92E+01	1.62E+00	2.68E+00	1.05E+00	2.86E+01
V53	3.71E+01	0.00E+00	1.72E+00	6.16E-01	3.73E+01
V54	8.62E+00	1.28E+00	7.27E-01	6.65E+00	7.16E+00
V55	8.03E-01	1.11E+00	4.78E+00	4.83E+00	6.51E-01
V56	2.62E+01	1.63E+01	5.83E+00	1.54E+01	1.70E+01
V57	3.20E+01	2.93E+00	1.95E+00	5.34E+00	3.17E+01
V58	1.33E-01	4.48E-01	3.06E+00	4.99E-01	2.94E+00
V59	3.74E+01	1.96E+00	2.45E+00	8.97E+00	3.62E+01
V60	3.17E+00	1.71E+00	1.28E+00	2.48E+00	3.58E+00
V61	4.67E+01	0.00E+00	2.14E+00	2.61E+01	4.67E+01
V62	1.22E+00	4.64E+00	2.83E+00	6.00E-01	6.34E+00
V63	1.59E+01	9.96E+00	4.85E+00	8.19E+00	1.03E+01
V64	4.71E+01	5.54E-01	6.70E-01	6.97E+00	4.54E+01
V65	2.10E+00	3.60E+00	1.92E+01	2.75E+01	1.36E+01
V66	7.86E+00	0.00E+00	9.12E-01	6.23E+00	7.98E+00
V67	1.97E+00	2.10E+00	2.25E+00	4.99E-01	2.03E+00
V68	2.40E+00	1.95E+00	1.15E+00	1.06E+00	1.30E+00
V69	3.09E+00	2.00E+00	8.96E+00	9.78E+00	2.65E+00
V70	3.29E+01	1.97E+01	1.65E+00	2.51E+01	2.42E+01
V71	1.14E+01	6.50E+00	0.00E+00	5.07E+00	1.47E+01
V72	5.64E+00	4.24E+00	1.07E+01	1.02E+01	4.14E+00
V73	1.13E+01	2.51E+00	9.48E-01	9.94E+00	1.43E+01
V74	1.33E+00	4.67E-01	5.00E+00	5.43E+00	1.42E+00
V75	1.48E+00	3.55E+00	6.20E+00	9.33E+00	8.10E+00
V76	2.19E+00	3.35E+00	3.71E-01	3.62E+00	6.82E+00
V77	9.76E+00	5.03E+00	2.10E+00	4.90E+00	6.61E+00
V78	5.69E+01	1.31E+00	8.06E-01	8.13E+00	5.83E+01
V79	1.21E+00	2.95E+00	2.09E+00	8.54E-01	1.97E+00
V80	6.40E+00	4.80E+00	3.35E+00	3.18E+00	8.94E+00
V81	9.56E+00	6.10E+00	6.62E+00	3.94E+00	1.28E+01
V82	1.41E+01	5.16E+00	5.14E+00	1.46E+01	1.30E+01
V83	6.76E+00	2.45E+00	5.79E+00	4.63E+00	6.38E+00
V84	6.76E+01	1.79E+00	1.04E+00	6.40E-01	6.77E+01
V85	1.44E+01	1.01E+01	1.85E+00	1.04E+01	9.94E+00
V86	2.25E+00	2.36E+00	8.06E-01	2.02E+00	2.21E+00
V87	1.96E+01	9.83E-01	3.97E+00	3.09E+00	1.98E+01
V88	9.50E+00	3.07E+00	1.47E+00	3.59E-01	9.51E+00
V89	2.61E+00	2.75E+00	3.32E+01	3.44E+01	2.50E+00
V90	7.76E+00	4.82E+00	1.44E+00	6.73E+00	6.20E+00
V91	3.59E+00	2.10E+00	1.56E+00	1.63E+00	3.22E+00
V92	2.97E+00	4.52E+00	2.64E+00	2.30E+00	4.30E+00
V93	9.42E+00	3.07E+00	1.66E+01	2.10E+01	8.45E+00
V94	1.25E+01	7.43E+00	1.27E+01	5.42E+00	8.11E+00
V95	1.67E+00	1.96E+00	1.79E+01	1.90E+01	3.08E+00
V96	3.16E+00	3.29E+00	1.27E+01	1.68E+01	2.98E+00
V97	2.05E+00	1.13E+00	1.33E+00	1.70E+00	2.40E+00
V98	9.25E+00	6.53E+00	6.00E-01	2.75E+00	1.02E+01
V99	6.19E+00	1.03E+00	6.45E+00	4.65E+00	1.08E+01
V100	2.15E+00	1.43E+00	2.00E-01	1.03E+00	2.01E+00
