Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V36	0.00E+00	2.15E+00	9.43E+00	3.78E+00	1.93E+00	1.20E+00	2.76E+00	6.20E+00	2.29E+00	7.70E+00
V37	1.96E+00	7.49E-01	1.00E+00	6.67E-01	1.38E+01	1.38E+01	4.33E-01	1.27E+00	2.13E-01	2.39E+00
V38	4.61E+00	1.61E+00	2.84E+00	0.00E+00	1.38E+00	1.10E+00	8.23E-01	2.47E+00	0.00E+00	4.67E+00
V39	7.70E+00	4.90E-01	4.92E+00	1.93E+00	2.13E-01	7.22E-01	2.04E+00	3.62E+00	1.96E+00	8.10E+00
V40	2.20E+00	1.69E+00	1.66E+00	7.62E+00	4.33E-01	1.05E+00	1.39E+00	1.36E+00	7.76E+00	1.10E+00
V41	1.12E+01	7.57E-01	6.96E-01	2.33E+00	7.55E+00	8.36E+00	8.06E+00	0.00E+00	9.28E+00	9.98E+00
V42	2.05E+00	4.48E+00	0.00E+00	1.67E+00	5.62E-01	5.33E-01	1.79E+00	5.50E+00	2.21E+00	3.09E+00
V43	3.09E+01	2.67E-01	5.39E-01	1.39E+00	4.39E+00	5.32E+00	9.56E+00	1.11E+00	1.11E+01	3.04E+01
V44	9.34E-01	6.33E-01	5.48E+00	4.00E-01	1.64E+00	2.05E+00	3.74E+00	5.81E+00	4.70E+00	3.40E-01
V45	2.43E+00	0.00E+00	6.95E+00	3.29E+00	5.00E-01	3.65E-01	1.00E-01	7.26E+00	1.38E+00	3.48E+00
V46	4.90E+00	2.39E+00	4.27E-01	1.17E+01	5.84E+00	3.13E+00	2.45E+00	6.71E-01	8.43E+00	8.43E+00
V47	1.40E+01	1.46E+00	8.79E-01	0.00E+00	2.76E+00	2.05E+00	2.67E+00	9.24E-01	3.01E+00	1.36E+01
V48	5.04E-01	5.81E-01	7.44E+00	8.75E+00	4.97E+00	4.79E+00	1.09E+00	3.68E+00	9.57E+00	1.24E+01
V49	1.03E+01	6.95E+00	3.14E-01	6.86E-01	2.12E+00	2.89E+00	3.72E+00	1.65E+00	3.89E+00	9.02E+00
V50	8.80E+00	9.22E-01	3.08E+00	4.85E+00	6.18E-01	2.21E-01	9.75E-01	3.30E+00	1.24E+00	8.50E+00
V51	8.33E-01	2.40E+00	1.33E+00	1.78E+00	2.19E+00	2.34E+00	5.95E+00	2.59E+00	5.06E+00	1.01E+00
V52	3.52E+00	2.79E+00	7.51E+00	5.81E-01	0.00E+00	0.00E+00	1.39E+00	8.42E+00	0.00E+00	3.49E+00
V53	2.13E-01	1.47E+00	1.12E+01	3.95E+00	1.74E+01	1.77E+01	5.40E+00	1.05E+01	2.87E+00	1.18E+01
V54	1.58E+00	7.40E+00	0.00E+00	2.02E+01	0.00E+00	2.86E+00	1.24E+00	1.50E+01	1.90E+01	9.94E+00
V55	2.18E+00	9.91E-01	4.09E+00	1.34E+00	1.85E+00	1.08E+00	9.66E-01	4.06E+00	5.17E-01	2.11E+00
V56	2.21E-01	1.48E+01	2.12E+00	1.02E+01	8.72E-01	4.03E+00	6.97E+00	2.06E+01	9.60E+00	4.17E+00
V57	3.00E+00	3.97E+00	4.33E-01	7.61E+00	4.96E-01	7.72E-01	1.17E+00	3.20E+00	8.37E+00	3.80E+00
V58	1.09E+01	8.85E+00	2.57E+00	5.97E+00	1.07E+00	1.01E+00	5.09E+00	1.12E+01	4.90E+00	1.14E+01
V59	4.99E-01	7.67E-01	7.21E+00	3.25E+00	4.65E+00	3.46E+00	8.59E+00	6.68E+00	8.16E+00	1.00E-01
V60	7.33E+00	7.43E+00	9.12E-01	2.69E+00	5.11E+00	4.47E+00	2.55E+00	8.40E+00	5.12E+00	7.41E+00
V61	1.94E+00	0.00E+00	1.57E+01	1.27E+01	1.13E+00	5.43E-01	6.87E-01	1.24E+01	4.60E+00	4.82E+00
V62	7.17E+00	1.00E+01	5.28E+00	8.60E+00	2.72E+00	1.27E+00	2.35E+00	1.10E+01	8.13E+00	7.19E+00
V63	1.16E+00	1.36E+00	4.11E+00	0.00E+00	3.40E-01	2.49E+00	2.12E+00	5.27E+00	3.32E+00	1.15E+00
V64	3.13E+00	1.88E+00	3.49E+00	0.00E+00	0.00E+00	1.92E+00	4.09E+00	2.16E+00	2.41E+00	3.29E+00
V65	3.53E+00	3.48E+00	4.28E+00	1.04E+00	9.69E+00	8.43E+00	2.15E+00	2.70E+00	4.08E+00	6.07E+00
V66	3.69E+00	2.88E+00	2.23E+00	2.67E-01	3.58E+00	2.32E+00	1.78E+00	1.82E+00	1.87E+00	5.05E+00
V67	9.40E-01	2.51E+00	4.03E+00	4.23E-01	9.72E+00	9.94E+00	2.76E+00	3.96E+00	4.61E+00	8.77E+00
V68	3.46E+00	0.00E+00	7.02E-01	2.16E+00	6.16E-01	4.00E-01	1.61E+00	1.05E+00	1.70E+00	3.36E+00
V69	2.28E+00	1.56E+00	2.77E-01	0.00E+00	7.83E+00	9.84E+00	2.55E+00	0.00E+00	4.40E+00	9.07E-01
V70	5.54E-01	2.88E+00	1.18E+00	6.90E-01	2.21E-01	2.52E+00	4.07E-01	2.09E+00	1.78E+00	3.48E-01
V71	4.22E-01	0.00E+00	4.99E-01	2.21E+00	1.15E+00	1.37E+00	1.02E+00	1.30E+00	1.30E+00	6.96E-01
V72	1.77E+00	1.22E+00	0.00E+00	2.35E+01	3.33E+00	2.95E+00	2.85E+00	1.49E+01	1.99E+01	3.51E+00
V73	0.00E+00	2.21E-01	9.45E-01	9.16E+00	1.79E+00	2.23E+00	5.46E+00	1.09E+01	7.26E+00	5.00E-01
V74	1.83E+00	2.33E+00	2.94E+00	5.02E+00	1.08E+00	2.00E+00	1.78E+00	3.58E+00	2.86E+00	1.94E+00
V75	1.90E+00	1.09E+00	3.96E+00	1.15E+00	2.49E+00	2.77E+00	1.08E+00	3.68E+00	6.86E-01	1.33E+00
V76	1.08E+00	1.50E+00	3.00E-01	1.28E+00	0.00E+00	1.00E-01	4.02E+00	0.00E+00	3.91E+00	3.35E-01
V77	5.73E+00	3.06E-01	2.21E-01	1.29E+00	2.50E+01	2.25E+01	3.32E+00	6.00E-01	3.16E+00	6.30E+00
V78	5.14E+00	3.06E+00	1.61E+00	5.25E+00	2.81E+00	4.60E+00	4.18E+00	1.22E+00	4.40E+00	4.94E+00
V79	4.52E-01	2.39E+00	4.76E-01	3.83E+00	0.00E+00	8.70E-01	1.42E+00	7.00E-01	1.13E+00	3.06E+00
V80	6.07E+00	2.58E+00	1.54E+01	6.77E+00	0.00E+00	1.71E+00	2.51E+00	9.10E+00	3.05E+00	2.39E+01
V81	1.14E+01	3.59E-01	4.10E+00	2.53E+00	2.92E+00	2.90E+00	6.80E-01	2.18E+00	2.38E+00	1.17E+01
V82	7.18E-01	4.25E+00	2.98E-01	2.86E+00	3.96E-01	1.02E+00	7.75E-01	5.91E+00	1.89E+00	1.97E+00
V83	1.02E+01	1.33E-01	0.00E+00	1.39E+01	4.53E+00	3.51E+00	2.33E+00	5.70E+00	1.33E+01	1.06E+01
V84	0.00E+00	2.15E+00	2.66E+00	1.12E+00	0.00E+00	7.30E-01	1.39E+00	2.08E+00	8.43E-01	1.50E+00
V85	8.97E-01	8.16E-01	0.00E+00	1.26E+01	0.00E+00	2.00E-01	6.63E-01	4.99E-01	1.06E+01	1.07E+01
V86	7.39E+00	5.50E+00	3.06E+00	7.71E+00	3.95E+00	2.06E+00	1.47E+00	6.51E+00	5.87E+00	9.90E+00
V87	5.00E-01	3.20E+00	3.62E+00	4.82E-01	3.39E+00	4.52E+00	6.02E+00	3.32E+00	6.65E+00	3.33E+00
V88	1.16E+00	8.92E-01	1.75E+00	1.35E+00	3.16E+00	3.73E+00	1.46E+00	1.16E+00	2.44E+00	1.09E+00
V89	5.22E+00	1.05E+00	6.29E-01	1.08E+00	2.04E+01	2.05E+01	8.49E-01	9.17E-01	1.00E-01	5.01E+00
V90	9.57E+00	4.59E+00	7.50E+00	1.05E+00	5.22E+00	2.07E+00	3.64E+00	6.08E+00	3.75E+00	1.07E+01
V91	1.73E+00	7.89E-01	2.58E+00	1.29E+00	1.30E+00	8.83E-01	1.23E+00	1.93E+00	1.66E+00	1.60E+00
V92	1.52E+00	3.39E+00	1.62E+00	2.78E+00	2.05E+00	6.67E+00	2.06E+01	3.20E+00	1.83E+01	2.09E+00
V93	1.21E+00	3.29E+00	0.00E+00	2.23E+00	0.00E+00	3.75E+00	5.32E+00	3.00E+00	7.24E+00	1.63E+00
V94	1.95E+00	2.95E+00	6.61E+00	1.16E+01	6.23E-01	5.54E-01	2.28E+00	4.13E+00	4.24E+00	1.60E+01
V95	0.00E+00	1.63E-01	1.20E+00	1.42E+01	3.40E-01	9.40E-01	6.46E-01	1.22E+01	9.97E+00	0.00E+00
V96	6.14E+00	9.07E+00	7.23E+00	7.52E-01	1.60E+01	1.77E+01	2.59E+00	5.16E+00	3.00E+00	1.87E+01
V97	9.89E-01	1.55E+00	6.67E-01	2.49E+00	2.78E+00	2.50E+00	1.06E+01	0.00E+00	8.82E+00	2.00E-01
V98	4.72E+00	1.25E+00	1.91E+00	7.34E-01	1.20E+01	1.31E+01	3.34E+00	1.34E+00	5.78E-01	4.26E+00
V99	2.70E+00	1.95E+00	5.33E+00	1.28E+00	7.09E+00	5.71E+00	4.40E+00	3.81E+00	5.70E+00	2.71E+00
V100	9.09E-01	1.04E+00	3.06E-01	4.07E-01	2.13E+00	2.50E+00	4.73E-01	7.75E-01	8.72E-01	8.54E-01
