MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J	ID83K	ID83L	ID83M	ID83N	ID83O
1:Del:C:0	1.79E-04	3.11E-04	3.10E-07	4.42E-02	1.08E-02	1.07E-04	1.07E-02	3.33E-03	4.91E-02	3.33E-02	1.40E-46	1.36E-02	4.75E-02	3.96E-02	1.30E-02
1:Del:C:1	5.52E-04	2.26E-04	8.34E-04	1.72E-02	3.71E-03	7.54E-03	0.00E+00	1.47E-04	3.97E-02	1.42E-02	6.36E-03	2.43E-02	2.31E-02	1.40E-46	9.94E-03
1:Del:C:2	6.52E-05	0.00E+00	8.26E-05	6.01E-04	9.13E-04	8.74E-04	1.24E-03	0.00E+00	8.82E-04	2.66E-03	3.26E-04	3.72E-03	1.12E-03	1.94E-03	3.69E-03
1:Del:C:3	0.00E+00	2.43E-04	3.97E-04	8.22E-04	1.19E-03	2.16E-03	1.83E-03	3.87E-04	3.69E-03	4.30E-03	1.79E-03	2.86E-03	3.87E-03	3.85E-03	2.23E-03
1:Del:C:4	0.00E+00	2.63E-04	0.00E+00	2.59E-03	1.92E-04	1.26E-03	0.00E+00	9.94E-04	5.01E-03	6.29E-03	1.07E-03	5.47E-07	6.64E-03	7.17E-07	7.71E-04
1:Del:C:5	0.00E+00	7.32E-04	1.17E-03	0.00E+00	0.00E+00	6.59E-04	4.14E-04	7.79E-04	0.00E+00	0.00E+00	1.01E-03	1.28E-03	7.26E-03	3.62E-03	8.26E-03
1:Del:T:0	0.00E+00	5.33E-08	3.44E-03	1.55E-02	3.09E-03	6.54E-03	3.79E-03	2.63E-03	1.98E-02	4.66E-02	1.07E-02	9.85E-03	5.02E-02	1.87E-46	8.14E-03
1:Del:T:1	2.12E-08	1.21E-04	9.47E-04	7.01E-03	1.01E-03	6.03E-03	2.31E-03	0.00E+00	1.45E-02	1.29E-02	2.84E-03	2.57E-03	1.89E-02	6.00E-03	3.22E-03
1:Del:T:2	0.00E+00	1.25E-04	2.25E-03	1.05E-02	1.72E-03	3.98E-03	1.69E-07	2.54E-05	2.44E-02	4.50E-02	9.08E-04	1.88E-03	2.67E-03	2.14E-02	2.11E-03
1:Del:T:3	0.00E+00	6.68E-04	1.38E-03	1.43E-02	0.00E+00	9.87E-03	1.38E-03	2.77E-03	4.45E-02	1.23E-02	1.88E-03	1.46E-02	1.36E-02	1.51E-02	1.75E-02
