Samples	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H	ID83I	ID83J
V1	33	38	57	51	10	0	0	0	20	15
V2	38	52	0	125	32	2	0	41	0	27
V3	57	11	0	2	0	38	224	12	0	0
V4	12	62	2	46	62	4	0	82	0	1
V5	3	78	15	0	11	72	0	3	0	14
V6	217	40	70	112	285	0	0	48	22	1
V7	15	4	20	34	41	61	47	24	74	0
V8	1	0	108	36	101	17	0	27	0	0
V9	4	37	58	35	32	0	3	13	72	10
V10	94	92	110	4	0	105	75	11	19	0
V11	88	63	49	29	1	93	158	32	0	32
V12	0	6	9	2	159	12	7	0	0	0
V13	68	0	5	565	1	5	0	40	0	0
V14	33	82	20	59	1	0	32	25	0	21
V15	107	0	83	40	1	369	12	32	54	2
V16	78	29	98	163	72	37	22	73	0	0
V17	135	53	14	12	10	0	25	0	3	29
V18	31	0	87	6	4	0	19	0	3	23
V19	7	14	0	10	3	9	0	0	0	9
V20	8	0	9	0	0	0	0	3	27	0
V21	0	232	7	35	0	158	20	14	41	7
V22	89	9	195	22	10	92	247	0	0	0
V23	39	0	28	99	0	99	0	33	0	0
V24	107	81	46	44	0	48	115	17	11	0
V25	21	41	30	12	26	406	161	0	100	0
V26	57	7	29	0	56	7	3	2	13	2
V27	208	0	25	8	30	28	3	0	28	0
V28	0	40	71	0	46	1	0	12	41	0
V29	127	1	3	39	13	19	0	72	0	13
V30	8	0	0	342	81	2	6	92	0	0
V31	103	58	0	7	0	56	37	12	34	0
V32	0	286	1	9	2	84	70	3	37	23
V33	11	26	91	202	0	23	0	62	17	0
V34	21	138	77	7	0	0	10	0	26	5
V35	0	77	34	62	48	179	68	37	0	0
V36	25	5	8	33	16	30	37	0	0	17
V37	18	0	33	2	7	10	28	3	0	41
V38	7	51	184	25	0	104	45	31	60	0
V39	33	0	14	40	65	14	11	16	31	6
V40	167	107	12	120	0	75	76	58	0	0
V41	0	19	142	1	8	8	100	0	23	0
V42	40	298	73	161	0	63	30	68	74	0
V43	100	0	0	0	3	9	0	1	0	0
V44	0	48	113	24	0	5	0	0	0	0
V45	87	34	0	2	8	0	26	0	0	18
V46	10	2	210	0	16	70	4	0	0	67
V47	15	20	187	0	11	0	1	0	14	0
V48	119	0	14	4	210	0	19	25	0	0
V49	435	2	38	33	1	0	0	0	0	29
V50	0	33	17	75	106	0	0	90	30	0
V51	108	0	11	0	72	0	0	9	13	0
V52	66	49	44	19	135	81	0	36	0	19
V53	123	26	44	26	5	158	16	0	0	6
V54	11	11	0	5	9	64	113	0	0	32
V55	63	4	93	5	29	2	2	2	0	0
V56	4	0	0	42	16	0	4	4	35	0
V57	317	79	37	45	0	7	0	131	39	66
V58	1	37	0	0	46	21	41	0	32	0
V59	29	0	72	38	20	62	23	64	0	44
V60	68	14	91	44	108	73	20	56	0	45
V61	0	56	22	64	1	47	0	46	0	0
V62	65	36	137	0	1	6	4	11	0	40
V63	5	152	17	11	6	2	0	27	0	0
V64	0	61	77	75	50	64	9	9	79	0
V65	5	21	37	96	5	2	2	0	0	0
V66	1	70	147	80	24	1	0	39	114	0
V67	0	0	123	74	0	38	45	47	27	0
V68	3	104	2	97	1	1	2	32	33	0
V69	44	326	2	0	230	36	0	9	0	0
V70	0	0	72	9	139	119	184	21	0	0
V71	8	43	0	0	4	9	0	27	42	0
V72	183	99	0	2	1	7	14	0	38	0
V73	47	28	0	35	0	0	2	25	12	0
V74	3	1	0	132	69	88	103	30	12	6
V75	0	55	189	5	0	26	53	0	37	0
V76	21	6	53	0	0	0	5	0	4	0
V77	52	83	48	1	0	0	0	5	0	4
V78	0	205	87	0	0	0	3	0	64	0
V79	82	206	57	15	0	6	0	0	156	0
V80	0	0	3	48	4	36	87	60	0	0
V81	11	1	1	154	13	23	75	0	0	1
V82	18	22	0	0	0	0	5	15	17	0
V83	51	0	15	113	2	0	0	37	0	0
V84	0	24	28	0	132	32	94	0	73	0
V85	0	16	77	41	24	8	2	59	31	0
V86	9	32	0	10	56	172	63	0	65	0
V87	0	19	164	40	8	0	11	3	0	0
V88	19	0	58	164	59	22	11	96	0	0
V89	41	63	47	24	0	1	24	7	26	0
V90	124	0	40	5	117	1	0	15	0	0
V91	35	6	13	4	79	2	0	11	0	9
V92	0	58	3	21	95	0	72	0	0	0
V93	465	54	0	0	37	0	0	1	114	0
V94	4	23	27	0	7	0	2	0	19	0
V95	24	76	31	58	0	43	32	49	0	3
V96	7	5	22	0	65	0	0	0	0	0
V97	15	9	42	0	44	29	0	1	0	0
V98	14	82	151	0	277	0	0	0	132	0
V99	26	304	58	19	143	17	57	0	0	0
V100	26	0	14	0	30	1	0	5	4	13
