Sample Names	MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
V1	1:Del:C:0	0.0	0.9848537585062077	0.0005738258804012673	0.0	0.014572415613391041	0.0
V1	1:Del:C:1	0.0	0.9968018521513936	0.0008243851592860054	0.0	0.002373762689320405	0.0
V1	1:Del:C:2	0.0	0.996901575476429	0.0030984245235710023	0.0	0.0	0.0
V1	1:Del:C:3	0.0	0.9855792506228478	0.011935503678400756	0.0	0.002485245698751505	0.0
V1	1:Del:C:4	0.0	0.9722680813886586	0.005820470335352782	0.0	0.02191144827598858	0.0
V1	1:Del:C:5	0.0	0.819802254882097	0.15573471588226984	0.0	0.024463029235633125	0.0
V1	1:Del:T:0	0.0	0.9980891699390994	4.3433776906952646e-05	0.0	0.0018673962839937228	0.0
V1	1:Del:T:1	0.0	0.9994176368509742	0.0001034306828725861	0.0	0.0004789324661532136	0.0
V1	1:Del:T:2	0.0	0.9985460761188294	0.0009165416079649516	0.0	0.0005373822732055895	0.0
V1	1:Del:T:3	0.0	0.9950205727180415	0.0030356968927347885	0.0	0.0019437303892236245	0.0
V1	1:Del:T:4	0.0	0.9953619312111219	0.0024366407530374144	0.0	0.002201428035840691	0.0
V1	1:Del:T:5	0.0	0.7400149459312134	0.029392139380916647	0.0	0.23059291468786994	0.0
V1	1:Ins:C:0	0.0	0.9974257254434475	2.611935298265398e-05	0.0	0.0025481552035698336	0.0
V1	1:Ins:C:1	0.0	0.9895730739709896	0.008521062615562224	0.0	0.001905863413448173	0.0
V1	1:Ins:C:2	0.0	0.9816611993467678	0.01832143679069393	0.0	1.736386253828367e-05	0.0
V1	1:Ins:C:3	0.0	0.039949470599278135	2.046203341220517e-05	0.0	0.9600300673673096	0.0
V1	1:Ins:C:4	0.0	0.3276739992776986	0.42119569472229623	0.0	0.2511303060000052	0.0
V1	1:Ins:C:5	0.0	0.131715665247705	0.8619843478408314	0.0	0.006299986911463456	0.0
V1	1:Ins:T:0	0.0	0.9657644265638227	0.019779878428544683	0.0	0.01445569500763277	0.0
V1	1:Ins:T:1	0.0	1.0	0.0	0.0	0.0	0.0
V1	1:Ins:T:2	0.0	0.995019431758155	0.0049804425881027625	0.0	1.256537422930779e-07	0.0
V1	1:Ins:T:3	0.0	0.9446754162985463	0.05264648829849653	0.0	0.002678095402957153	0.0
V1	1:Ins:T:4	0.0	0.7160984254450261	0.2755938858575891	0.0	0.008307688697384748	0.0
V1	1:Ins:T:5	0.0	0.03563168709689791	0.9643682613378114	0.0	5.156529064852916e-08	0.0
V1	2:Del:R:0	0.0	0.9598658045329351	0.0005831553350250393	0.0	0.039551040132039875	0.0
V1	2:Del:R:1	0.0	0.9942235549743574	0.005776445025642568	0.0	0.0	0.0
V1	2:Del:R:2	0.0	1.0	0.0	0.0	0.0	0.0
V1	2:Del:R:3	0.0	0.9999639896508111	1.2779206195290635e-05	0.0	2.3231142993552605e-05	0.0
V1	2:Del:R:4	0.0	0.6539850262647607	0.28049449940380955	0.0	0.06552047433142984	0.0
V1	2:Del:R:5	0.0	0.9998827246613218	0.00010870665314358	0.0	8.568685534763452e-06	0.0
V1	3:Del:R:0	0.0	0.984872736912952	0.014892514591945221	0.0	0.00023474849510283043	0.0
V1	3:Del:R:1	0.0	0.9324707544281116	0.05627234372954768	0.0	0.011256901842340857	0.0
V1	3:Del:R:2	0.0	0.9249755299956468	0.013843102815421254	0.0	0.06118136718893196	0.0
V1	3:Del:R:3	0.0	0.9687071109551698	0.03126421999742889	0.0	2.8669047401297144e-05	0.0
V1	3:Del:R:4	0.0	0.812027044087798	0.07608976232888223	0.0	0.11188319358331976	0.0
V1	3:Del:R:5	0.0	0.812027044087798	0.07608976232888223	0.0	0.11188319358331976	0.0
V1	4:Del:R:0	0.0	0.9240244783359297	0.0656211205366828	0.0	0.010354401127387485	0.0
V1	4:Del:R:1	0.0	0.9854980964595845	0.010034929792336231	0.0	0.00446697374807922	0.0
V1	4:Del:R:2	0.0	0.9549396495019874	1.5320502832621155e-06	0.0	0.0450588184477293	0.0
V1	4:Del:R:3	0.0	0.8890668927621128	0.04442941971047264	0.0	0.06650368752741455	0.0
V1	4:Del:R:4	0.0	0.812027044087798	0.07608976232888223	0.0	0.11188319358331976	0.0
V1	4:Del:R:5	0.0	0.8276208605431519	0.07303683017142153	0.0	0.09934230928542659	0.0
V1	5:Del:R:0	0.0	0.01153522459327258	0.3013422387088773	0.0	0.6871225366978502	0.0
V1	5:Del:R:1	0.0	0.47775691279046817	0.2825309952212045	0.0	0.23971209198832716	0.0
V1	5:Del:R:2	0.0	0.6379871337547373	0.24419379325001037	0.0	0.11781907299525234	0.0
V1	5:Del:R:3	0.0	0.812027044087798	0.07608976232888223	0.0	0.11188319358331976	0.0
V1	5:Del:R:4	0.0	0.001004137265530224	6.4197298323795e-05	0.0	0.998931665436146	0.0
V1	5:Del:R:5	0.0	0.8259864984078692	0.08062906656787888	0.0	0.09338443502425198	0.0
V1	2:Ins:R:0	0.0	0.9621696658870058	0.03783033411299421	0.0	0.0	0.0
V1	2:Ins:R:1	0.0	0.9697982794966588	0.0008616567177450326	0.0	0.02934006378559614	0.0
V1	2:Ins:R:2	0.0	0.9741001547585306	0.023261588082356868	0.0	0.0026382571591124404	0.0
V1	2:Ins:R:3	0.0	0.7834021632208046	0.15909593158350135	0.0	0.05750190519569413	0.0
V1	2:Ins:R:4	0.0	0.04653867369903898	0.8504189548915818	0.0	0.10304237140937929	0.0
V1	2:Ins:R:5	0.0	0.4089416844458142	0.5793412668283681	0.0	0.01171704872581774	0.0
V1	3:Ins:R:0	0.0	0.9999927271521498	3.7373813930564956e-06	0.0	3.5354664571577633e-06	0.0
V1	3:Ins:R:1	0.0	0.9890719002233244	0.003966130434630548	0.0	0.006961969342044992	0.0
V1	3:Ins:R:2	0.0	0.8437185573542021	0.04611823073315023	0.0	0.11016321191264755	0.0
V1	3:Ins:R:3	0.0	2.2693866318046086e-06	6.907077323004216e-07	0.0	0.9999970399056358	0.0
V1	3:Ins:R:4	0.0	0.690513635119568	0.2236604279447758	0.0	0.08582593693565613	0.0
V1	3:Ins:R:5	0.0	0.9619135119119221	0.03601833950960791	0.0	0.0020681485784700515	0.0
V1	4:Ins:R:0	0.0	0.9731234070402549	0.02687554217451731	0.0	1.0507852278185206e-06	0.0
V1	4:Ins:R:1	0.0	0.8970603079607588	0.08897831858342314	0.0	0.01396137345581809	0.0
V1	4:Ins:R:2	0.0	0.004089501546690721	0.9956288697666287	0.0	0.00028162868668059164	0.0
V1	4:Ins:R:3	0.0	0.8241899755421918	0.07746159111445255	0.0	0.09834843334335568	0.0
V1	4:Ins:R:4	0.0	0.9321834782492017	0.0023980131681968337	0.0	0.06541850858260152	0.0
V1	4:Ins:R:5	0.0	0.0	0.7148882614805734	0.0	0.28511173851942667	0.0
V1	5:Ins:R:0	0.0	0.9153198634018717	1.3008764165680276e-05	0.0	0.08466712783396266	0.0
V1	5:Ins:R:1	0.0	0.9685667957641987	0.023430682376959684	0.0	0.008002521858841692	0.0
V1	5:Ins:R:2	0.0	0.812027044087798	0.07608976232888223	0.0	0.11188319358331976	0.0
V1	5:Ins:R:3	0.0	0.0019017980157800664	0.9980222843981088	0.0	7.591758611120227e-05	0.0
V1	5:Ins:R:4	0.0	0.9998954377776919	3.073328279027158e-05	0.0	7.382893951782289e-05	0.0
V1	5:Ins:R:5	0.0	0.008986456473945102	0.6214120659145412	0.0	0.3696014776115135	0.0
V1	2:Del:M:1	0.0	0.9798129902311489	0.016137908691728348	0.0	0.004049101077122744	0.0
V1	3:Del:M:1	0.0	0.992256461784801	0.0006823129604510346	0.0	0.007061225254748085	0.0
V1	3:Del:M:2	0.0	0.9788598178226721	0.021140182177327823	0.0	0.0	0.0
V1	4:Del:M:1	0.0	0.16599682347995803	0.009391314116314612	0.0	0.8246118624037273	0.0
V1	4:Del:M:2	0.0	0.9911325638404355	0.007343289384246188	0.0	0.0015241467753183747	0.0
V1	4:Del:M:3	0.0	0.9731492029082425	0.0	0.0	0.026850797091757472	0.0
V1	5:Del:M:1	0.0	0.00014094198296627094	0.19497293999267512	0.0	0.8048861180243586	0.0
V1	5:Del:M:2	0.0	0.9407867784803383	3.194893000982845e-07	0.0	0.05921290203036152	0.0
V1	5:Del:M:3	0.0	0.9878216297723683	0.0	0.0	0.012178370227631718	0.0
V1	5:Del:M:4	0.0	0.9764289351241403	0.006594345370066438	0.0	0.01697671950579318	0.0
V1	5:Del:M:5	0.0	6.142547975812039e-05	0.0918159809669229	0.0	0.9081225935533189	0.0
V2	1:Del:C:0	4.9774741015223596e-05	0.6625243151260478	0.001665471472828568	0.26154824126913745	0.07341196578894373	0.0008002316020271037
V2	1:Del:C:1	0.0008732216648591056	0.5021935472103327	0.001791923430295192	0.48611366339454204	0.008955808950714423	7.183534925631662e-05
V2	1:Del:C:2	0.012471623473475702	0.26425396778080357	0.003543538432397815	0.7169972966482581	0.0	0.0027335736650648014
V2	1:Del:C:3	0.011262083637110615	0.28488297189107253	0.014884788972428151	0.6769930615897899	0.005379593989049179	0.006597499920549607
V2	1:Del:C:4	0.01398927585910318	0.6085073357452921	0.015716826579644187	0.24956126885485058	0.10269660883480206	0.009528684126307856
V2	1:Del:C:5	0.0007125348554678244	0.08806911225807085	0.0721816717789622	0.7203821534019048	0.019680221123443812	0.09897430658215056
V2	1:Del:T:0	0.0011525718394693378	0.4336536218890973	8.141946090604418e-05	0.5561846784684672	0.006075966271454734	0.0028517420706054143
V2	1:Del:T:1	0.0	0.6971159683244526	0.0003112679497418616	0.2997447028475617	0.002501713252873234	0.00032634762537058073
V2	1:Del:T:2	8.426142997515607e-08	0.788499853396768	0.0031225736040160317	0.1985982397804111	0.0031777671625280177	0.006601481794846833
V2	1:Del:T:3	0.008363650205064495	0.7881601455328264	0.010374515112602494	0.17273314046830857	0.01152985018295112	0.00883869849824706
V2	1:Del:T:4	0.020917388714675404	0.9219858658216477	0.00973781975579593	0.0	0.015270489511228369	0.032088436196652775
V2	1:Del:T:5	2.7019145978754304e-06	6.558289692502353e-06	1.1238498580068114e-06	0.00021192130069038089	1.5303870897054575e-05	0.9997623907742642
V2	1:Ins:C:0	6.06696672355502e-07	0.008349131317869978	9.43300647441575e-07	0.9914878134907784	0.00015973196430303104	1.7732297287862607e-06
V2	1:Ins:C:1	0.010086746289385462	2.9291151735222214e-05	1.0882015167206675e-06	0.9898816123714238	4.2245998686790806e-07	8.395259519181373e-07
V2	1:Ins:C:2	7.239863453647954e-06	0.1724042197918194	0.013882663143754442	0.8136786463102336	2.2836935970179724e-05	4.393954768771325e-06
V2	1:Ins:C:3	0.001269187210338833	0.005471182954274514	1.2090548123974377e-05	0.008220684439972387	0.9846010021032857	0.0004258527440046113
V2	1:Ins:C:4	0.032985963685787704	0.02485427450070146	0.1378383366113903	0.6214674505361177	0.14264726981465747	0.04020670485134529
V2	1:Ins:C:5	0.055473576427152	0.028626153365297072	0.8082615795689806	0.0	0.010253459976009576	0.09738523066256083
V2	1:Ins:T:0	0.009463222968183672	0.35412418277407304	0.03129212023851854	0.5630501523786143	0.039694340152822416	0.002375981487787913
V2	1:Ins:T:1	0.0	0.4110952641703585	0.0	0.5872559445258516	0.0	0.0016487913037898324
V2	1:Ins:T:2	0.0	0.20919874967620455	0.0045177526768523735	0.7856732870000428	1.9783730131245288e-07	0.0006100128095989252
V2	1:Ins:T:3	0.0	0.4239211540022521	0.10192926064510563	0.4559105841101231	0.008999818444475794	0.009239182798043333
V2	1:Ins:T:4	0.011524505329948505	0.2710641040733363	0.4500863690822832	0.21171723405573853	0.023549665049499048	0.03205812240919428
V2	1:Ins:T:5	0.007659340428926172	0.00822190377304709	0.9600766421606967	0.024041947438098888	8.91043082597649e-08	7.709492301666306e-08
