MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F	ID83G	ID83H
1:Del:C:0	3.40E-04	1.00E-03	1.49E-08	9.24E-03	1.86E-03	4.03E-03	1.79E-02	4.18E-02
1:Del:C:1	2.24E-06	0.00E+00	3.78E-04	5.36E-03	5.20E-04	5.50E-03	2.58E-03	8.03E-03
1:Del:C:2	2.37E-04	9.13E-09	0.00E+00	4.06E-04	1.31E-04	5.00E-04	1.36E-03	1.73E-03
1:Del:C:3	0.00E+00	3.45E-04	4.25E-04	1.79E-03	7.17E-04	1.23E-03	1.97E-03	8.65E-03
1:Del:C:4	3.71E-05	3.85E-04	2.08E-04	1.18E-03	1.60E-03	6.60E-04	6.20E-03	6.74E-03
1:Del:C:5	0.00E+00	6.14E-04	0.00E+00	0.00E+00	1.30E-03	1.20E-03	1.15E-03	1.93E-03
1:Del:T:0	1.95E-03	2.13E-03	4.09E-05	2.66E-03	1.24E-03	5.18E-03	3.67E-02	1.68E-02
1:Del:T:1	7.82E-05	2.13E-06	7.75E-08	4.88E-03	5.93E-04	7.18E-04	4.69E-03	1.26E-02
1:Del:T:2	1.80E-04	7.68E-04	9.48E-05	1.53E-03	2.99E-46	2.77E-03	1.09E-02	9.40E-03
1:Del:T:3	2.32E-03	1.68E-03	4.19E-04	8.88E-03	9.56E-04	2.66E-03	2.28E-02	2.49E-02
1:Del:T:4	4.64E-04	2.79E-03	3.69E-03	9.16E-03	3.29E-03	5.15E-03	2.67E-02	4.58E-02
1:Del:T:5	2.02E-03	5.67E-03	3.30E-03	3.01E-03	1.87E-46	1.14E-02	3.16E-02	2.68E-02
1:Ins:C:0	6.34E-05	5.59E-05	4.69E-08	1.40E-04	3.17E-04	5.33E-04	1.61E-03	2.34E-05
1:Ins:C:1	1.35E-04	1.11E-04	6.43E-09	1.43E-04	1.58E-09	6.16E-04	4.48E-04	2.13E-04
1:Ins:C:2	9.94E-09	4.99E-05	5.46E-08	9.42E-05	2.09E-08	2.67E-04	7.32E-04	3.23E-04
1:Ins:C:3	1.17E-08	1.45E-04	7.00E-05	7.43E-05	2.41E-04	0.00E+00	6.39E-04	5.57E-04
1:Ins:C:4	0.00E+00	3.77E-04	8.03E-05	2.37E-05	4.24E-04	1.04E-03	2.78E-03	2.15E-03
1:Ins:C:5	6.15E-05	8.33E-04	4.41E-04	1.29E-04	9.78E-04	8.10E-04	3.96E-03	7.17E-03
1:Ins:T:0	1.90E-04	4.38E-04	1.91E-44	1.34E-03	7.33E-04	1.42E-03	3.02E-03	7.53E-03
1:Ins:T:1	1.04E-08	1.13E-05	2.40E-08	1.33E-03	1.63E-04	3.87E-04	1.23E-03	4.62E-03
1:Ins:T:2	2.70E-05	2.76E-04	0.00E+00	3.61E-04	2.61E-04	2.91E-04	6.28E-04	4.33E-03
1:Ins:T:3	0.00E+00	5.43E-05	1.95E-08	4.99E-04	5.57E-04	1.95E-04	7.17E-04	1.79E-03
1:Ins:T:4	0.00E+00	4.34E-04	1.53E-04	3.32E-04	3.18E-03	4.13E-05	4.54E-03	2.96E-03
1:Ins:T:5	5.15E-04	2.99E-08	8.18E-07	8.03E-08	1.39E-02	6.44E-03	1.19E-01	1.51E-02
2:Del:R:0	5.88E-05	2.31E-04	2.95E-08	1.78E-03	1.05E-04	5.65E-04	5.78E-03	5.44E-03
2:Del:R:1	6.03E-05	3.75E-04	0.00E+00	7.97E-04	6.81E-04	9.68E-04	4.80E-03	2.42E-03
2:Del:R:2	2.94E-05	1.69E-06	0.00E+00	2.13E-04	2.55E-04	2.29E-04	4.36E-03	1.55E-03
2:Del:R:3	4.37E-05	3.89E-05	0.00E+00	5.87E-06	1.42E-04	4.26E-05	6.39E-04	5.69E-04
2:Del:R:4	0.00E+00	9.06E-05	8.45E-09	5.81E-08	3.46E-08	8.32E-09	1.76E-05	1.05E-07
2:Del:R:5	1.05E-08	0.00E+00	5.09E-04	0.00E+00	2.05E-04	6.59E-04	2.81E-03	1.43E-04
3:Del:R:0	1.47E-04	4.33E-05	2.41E-06	4.06E-04	5.42E-09	9.78E-04	1.22E-03	2.99E-03
3:Del:R:1	2.35E-04	4.36E-04	0.00E+00	4.95E-04	1.43E-03	7.71E-04	2.30E-03	1.34E-03
3:Del:R:2	6.73E-05	2.75E-04	0.00E+00	2.94E-04	1.96E-04	3.69E-04	8.74E-04	8.74E-04
3:Del:R:3	8.35E-05	4.94E-05	4.38E-09	1.70E-08	1.16E-04	3.73E-09	4.58E-08	9.47E-09
3:Del:R:4	2.09E-05	2.22E-08	6.69E-05	3.62E-08	3.35E-08	6.71E-08	9.97E-08	5.62E-04
3:Del:R:5	3.96E-09	6.96E-09	6.48E-09	2.47E-08	6.76E-09	3.62E-08	1.34E-07	1.03E-07
4:Del:R:0	5.78E-05	0.00E+00	8.41E-05	1.30E-04	1.83E-04	1.16E-03	2.21E-03	1.58E-03
4:Del:R:1	0.00E+00	3.51E-04	0.00E+00	6.74E-04	5.61E-04	5.56E-04	1.62E-03	6.91E-03
