NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	39.338	16.135	9.304	9.848	0.1	0.992	40000.0
2	42.867	17.369	10.064	10.412	0.103	0.992	50000.0
3	40.439	16.36	9.594	9.893	0.099	0.993	30000.0
4	38.629	15.52	9.22	9.45	0.097	0.994	90000.0
5	40.418	16.115	9.739	9.804	0.096	0.993	30000.0
6	37.222	14.825	8.628	8.732	0.092	0.995	30000.0
7	39.531	15.779	9.532	9.811	0.093	0.993	60000.0
8	42.187	17.259	10.406	10.845	0.105	0.991	80000.0
9	42.847	17.538	10.422	10.938	0.101	0.991	30000.0
10	43.368	17.775	10.331	10.737	0.109	0.991	50000.0
