MutationType	ID83A	ID83B	ID83C	ID83D	ID83E	ID83F
1:Del:C:0	2.52E-03	2.33E-04	3.82E-03	1.50E-03	8.89E-04	6.52E-03
1:Del:C:1	4.58E-04	2.33E-04	1.42E-03	2.50E-04	2.69E-04	1.64E-03
1:Del:C:2	7.38E-05	0.00E+00	1.44E-04	1.45E-04	1.41E-04	3.68E-04
1:Del:C:3	3.48E-04	3.10E-04	8.53E-04	0.00E+00	2.99E-04	5.39E-04
1:Del:C:4	3.52E-04	3.23E-04	5.85E-04	1.54E-04	1.26E-04	8.02E-04
1:Del:C:5	5.37E-04	2.62E-04	3.14E-04	7.95E-05	0.00E+00	8.21E-04
1:Del:T:0	1.06E-03	5.43E-04	1.38E-03	8.39E-04	1.61E-04	1.92E-03
1:Del:T:1	3.00E-04	0.00E+00	7.73E-04	1.12E-05	3.75E-04	8.44E-04
1:Del:T:2	7.34E-04	1.66E-04	1.18E-03	5.64E-04	5.65E-04	1.55E-03
1:Del:T:3	1.31E-03	5.86E-04	1.77E-03	1.08E-03	3.82E-04	2.65E-03
1:Del:T:4	1.02E-03	8.48E-04	2.30E-03	5.39E-04	5.64E-04	1.60E-03
1:Del:T:5	5.61E-03	7.37E-04	7.65E-04	2.17E-04	4.51E-07	4.11E-08
1:Ins:C:0	2.33E-08	2.95E-05	1.20E-08	7.28E-09	9.44E-05	2.52E-04
1:Ins:C:1	4.54E-05	1.12E-08	1.27E-08	1.14E-04	1.09E-08	1.84E-04
1:Ins:C:2	7.78E-09	3.78E-05	6.95E-10	1.31E-04	0.00E+00	1.23E-04
1:Ins:C:3	1.03E-05	1.46E-04	0.00E+00	5.11E-05	1.15E-04	1.28E-07
1:Ins:C:4	2.69E-04	2.77E-04	1.30E-04	1.26E-04	1.13E-04	2.54E-04
1:Ins:C:5	3.71E-04	6.01E-04	9.81E-05	0.00E+00	7.90E-04	4.67E-04
1:Ins:T:0	4.32E-04	2.13E-04	7.47E-04	5.07E-05	0.00E+00	7.90E-04
1:Ins:T:1	2.11E-09	1.47E-04	4.85E-04	5.27E-05	5.74E-09	3.78E-04
1:Ins:T:2	2.46E-04	6.08E-05	3.18E-04	1.27E-04	2.10E-04	3.82E-04
1:Ins:T:3	2.55E-04	2.72E-04	4.44E-04	2.07E-04	2.03E-04	3.36E-04
1:Ins:T:4	2.63E-04	6.06E-04	5.55E-04	1.32E-04	4.22E-04	6.36E-04
1:Ins:T:5	3.40E-08	1.23E-03	4.32E-03	8.11E-08	7.16E-04	3.89E-04
2:Del:R:0	0.00E+00	2.10E-04	1.10E-03	1.14E-04	0.00E+00	5.95E-04
2:Del:R:1	2.27E-04	2.51E-04	4.71E-04	2.58E-04	0.00E+00	6.99E-04
2:Del:R:2	2.10E-04	8.44E-05	2.50E-04	1.32E-04	3.92E-05	3.19E-04
2:Del:R:3	1.25E-04	7.01E-05	8.99E-09	7.10E-05	0.00E+00	3.17E-06
2:Del:R:4	3.96E-08	7.43E-05	5.22E-08	7.09E-08	2.77E-08	5.02E-08
2:Del:R:5	7.41E-09	1.26E-04	1.07E-04	2.00E-07	1.32E-03	3.89E-05
3:Del:R:0	5.22E-08	6.71E-04	1.30E-06	1.92E-07	2.56E-03	3.22E-08
3:Del:R:1	3.53E-04	3.55E-04	5.88E-04	1.92E-04	0.00E+00	5.10E-04
3:Del:R:2	2.61E-04	1.64E-04	1.97E-04	2.74E-09	2.14E-04	1.83E-04
3:Del:R:3	8.57E-05	1.50E-04	2.82E-09	3.05E-05	0.00E+00	1.19E-04
3:Del:R:4	2.75E-09	1.65E-09	6.32E-09	2.41E-09	2.89E-09	4.43E-09
3:Del:R:5	9.90E-09	6.09E-05	3.49E-05	1.35E-05	1.84E-04	2.13E-08
4:Del:R:0	2.46E-04	4.26E-05	6.18E-04	7.64E-09	1.22E-04	3.85E-04
4:Del:R:1	2.64E-04	4.69E-05	3.13E-04	1.04E-04	0.00E+00	2.85E-04
4:Del:R:2	8.38E-05	0.00E+00	2.11E-04	9.20E-05	1.04E-04	2.61E-04
4:Del:R:3	2.75E-09	1.65E-09	6.32E-09	2.41E-09	2.89E-09	4.43E-09
4:Del:R:4	2.75E-09	1.65E-09	6.32E-09	2.41E-09	2.89E-09	4.43E-09
4:Del:R:5	2.75E-09	1.65E-09	6.32E-09	2.41E-09	2.89E-09	4.43E-09
5:Del:R:0	6.20E-04	4.38E-04	0.00E+00	4.41E-04	9.83E-04	4.80E-03
5:Del:R:1	2.03E-04	1.07E-04	5.72E-05	0.00E+00	6.05E-05	3.94E-04
5:Del:R:2	6.26E-09	4.39E-05	2.22E-05	5.51E-05	2.20E-04	1.68E-04
5:Del:R:3	3.55E-08	3.50E-08	5.50E-08	4.93E-08	9.35E-05	5.56E-07
5:Del:R:4	4.01E-08	3.92E-08	6.62E-07	5.28E-08	7.59E-05	5.64E-08
5:Del:R:5	3.80E-08	3.41E-08	9.21E-08	4.34E-08	1.86E-08	7.91E-05
2:Ins:R:0	1.71E-04	0.00E+00	1.64E-04	3.53E-05	2.75E-04	3.72E-04
2:Ins:R:1	0.00E+00	9.32E-05	2.35E-04	1.94E-04	2.45E-08	2.07E-04
2:Ins:R:2	9.65E-05	5.85E-05	7.41E-04	0.00E+00	1.17E-03	2.61E-04
2:Ins:R:3	8.27E-05	7.15E-05	4.02E-05	1.67E-08	1.34E-04	9.17E-05
