Sample Names	MutationType	ID1	ID2	ID8	ID9	ID83B	ID83C
V1	1:Del:C:0	0.1635055123333443	0.0	0.0	0.0	0.0	0.8364944876666557
V1	1:Del:C:1	0.9571097073741666	0.0	0.0	0.0	0.0	0.04289029262583346
V1	1:Del:C:2	7.073221279438588e-16	0.0	0.0	0.0	0.0	0.9999999999999991
V1	1:Del:C:3	0.07774585619655547	0.0	0.0	0.0	0.0	0.9222541438034445
V1	1:Del:C:4	1.0	0.0	0.0	0.0	0.0	0.0
V1	1:Del:C:5	0.9879834274378845	0.0	0.0	0.0	0.0	0.012016572562115524
V1	1:Del:T:0	0.8035742664476159	0.0	0.0	0.0	0.0	0.19642573355238416
V1	1:Del:T:1	8.3280330177053e-14	0.0	0.0	0.0	0.0	0.9999999999999168
V1	1:Del:T:2	0.6621264526388793	0.0	0.0	0.0	0.0	0.33787354736112074
V1	1:Del:T:3	0.7909323537939167	0.0	0.0	0.0	0.0	0.20906764620608329
V1	1:Del:T:4	0.8713650124558148	0.0	0.0	0.0	0.0	0.12863498754418523
V1	1:Del:T:5	3.9587604235715555e-15	0.0	0.0	0.0	0.0	0.9999999999999959
V1	1:Ins:C:0	3.1561524641883965e-10	0.0	0.0	0.0	0.0	0.9999999996843848
V1	1:Ins:C:1	3.958320837179256e-09	0.0	0.0	0.0	0.0	0.9999999960416792
V1	1:Ins:C:2	2.350646400025885e-10	0.0	0.0	0.0	0.0	0.9999999997649354
V1	1:Ins:C:3	0.9999944959315936	0.0	0.0	0.0	0.0	5.504068406299336e-06
V1	1:Ins:C:4	1.0	0.0	0.0	0.0	0.0	0.0
V1	1:Ins:C:5	0.9947722207121862	0.0	0.0	0.0	0.0	0.005227779287813797
V1	1:Ins:T:0	0.8357325730837801	0.0	0.0	0.0	0.0	0.1642674269162199
V1	1:Ins:T:1	0.0045987998715023345	0.0	0.0	0.0	0.0	0.9954012001284976
V1	1:Ins:T:2	0.7534078963582768	0.0	0.0	0.0	0.0	0.24659210364172324
V1	1:Ins:T:3	0.9947766854398503	0.0	0.0	0.0	0.0	0.005223314560149649
V1	1:Ins:T:4	0.9958071150110641	0.0	0.0	0.0	0.0	0.004192884988935831
V1	1:Ins:T:5	0.9999580866427891	0.0	0.0	0.0	0.0	4.1913357210906325e-05
V1	2:Del:R:0	0.6418213485668676	0.0	0.0	0.0	0.0	0.35817865143313243
V1	2:Del:R:1	0.9524298678979022	0.0	0.0	0.0	0.0	0.047570132102097824
V1	2:Del:R:2	1.0	0.0	0.0	0.0	0.0	0.0
V1	2:Del:R:3	1.0	0.0	0.0	0.0	0.0	0.0
V1	2:Del:R:4	0.9995878562322008	0.0	0.0	0.0	0.0	0.00041214376779919224
V1	2:Del:R:5	1.0979897922364431e-15	0.0	0.0	0.0	0.0	0.9999999999999988
V1	3:Del:R:0	0.304277187577494	0.0	0.0	0.0	0.0	0.6957228124225061
V1	3:Del:R:1	0.999979611900382	0.0	0.0	0.0	0.0	2.038809961795628e-05
V1	3:Del:R:2	0.8873599347336575	0.0	0.0	0.0	0.0	0.11264006526634247
V1	3:Del:R:3	0.9765982189289444	0.0	0.0	0.0	0.0	0.0234017810710557
