NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	98.264	29.858	28.959	20.901	0.151	0.972	30000.0
2	98.067	29.642	28.974	20.752	0.152	0.971	40000.0
3	102.364	30.666	30.946	21.869	0.154	0.97	20000.0
4	98.784	29.612	29.508	21.105	0.15	0.971	40000.0
5	97.714	29.678	29.524	21.009	0.152	0.972	20000.0
6	99.636	30.376	30.23	21.845	0.158	0.97	30000.0
7	99.988	30.072	29.736	21.084	0.154	0.971	40000.0
8	101.967	30.509	30.64	21.4	0.153	0.971	40000.0
9	101.251	30.555	30.086	21.46	0.156	0.971	20000.0
10	101.125	30.855	30.79	21.958	0.155	0.969	30000.0
