NMF_Replicate	L1	L1 %	L2	L2 %	KL Divergence	Correlation	Convergence Iterations
1	49.946	21.982	11.807	12.456	0.141	0.988	30000.0
2	48.953	21.602	11.41	12.532	0.142	0.987	30000.0
3	48.439	21.866	11.241	12.425	0.143	0.988	40000.0
4	52.207	23.158	12.693	13.836	0.148	0.985	30000.0
5	49.833	21.784	11.392	12.319	0.139	0.988	30000.0
6	52.517	23.122	12.917	13.692	0.149	0.986	20000.0
7	48.458	21.543	11.081	12.061	0.135	0.989	30000.0
8	51.361	22.59	12.517	12.997	0.144	0.988	50000.0
9	45.215	20.163	10.256	11.224	0.133	0.99	40000.0
10	51.114	22.795	12.328	13.532	0.143	0.986	30000.0
